ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,win_prob,rally
20,00:56:04,84104.0,7,9,Viktor AXELSEN,3,推撲球,0,0,1.0,6,475.0,390.0,2.0,10,412.0,685.0,出界,對手出界,CHEN Long,,9,-0.7444900057410354,-0.5490660722791368,9,-0.3088818786619363,1.0620932102468874,0,3,55,2798,1.0,1,True,0,-2.0,-1,0.0001684669114183,0.0001513937313575,0.0003257259377278,0.0003443928144406,0.0006258419016376,0.0002694378199521,0.0006256210617721,0.0006265226402319,0.0035286261700093,0.0017881839303299,0.0023465547710657,0.0018999899039044,0.022841315716505,0.0044538723304867,0.0305949356406927,0.0825343206524849,0.3462149202823639,0.0333944745361804,0.3801901042461395,0.0870752781629562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7967959642410278,17
1,00:57:02,85566.0,7,10,CHEN Long,1,發短球,0,1,2.0,8,,,2.0,7,577.0,409.0,,,Viktor AXELSEN,,9,0.1227157824144833,0.8468444109486745,9,-0.4855884983492174,-1.0113868504443555,0,3,55,2799,0.0,0,True,1,-3.0,-2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9151270985603333,18
2,00:57:03,85585.0,7,10,Viktor AXELSEN,2,推撲球,0,0,2.0,8,577.0,409.0,1.0,5,371.0,633.0,,,Viktor AXELSEN,,9,-0.2334767811062823,-0.6198047784000659,9,0.2588557009031266,0.6921310451693259,0,3,55,2799,0.3333333333333333,1,True,1,-3.0,-2,0.74462890625,0.2553711533546448,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7870549559593201,18
3,00:57:04,85612.0,7,10,CHEN Long,2,切球,0,1,1.0,6,371.0,633.0,1.0,1,491.0,407.0,,,Viktor AXELSEN,,6,-0.9776824850139252,1.4128716982826273,9,-0.4333509368964685,-0.5842012854525693,0,3,55,2799,0.6666666666666666,0,True,1,-3.0,-2,0.1101030632853508,0.0349377878010273,0.8549591898918152,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9310116171836852,18
4,00:57:04,85622.0,7,10,Viktor AXELSEN,2,推撲球,0,0,1.0,2,491.0,407.0,2.0,8,679.0,594.0,,,Viktor AXELSEN,,6,-0.8669053700352274,-0.5729279393517469,9,-0.5798724280912051,1.2072831945989817,0,3,55,2799,0.6666666666666666,1,True,1,-3.0,-2,0.1311976462602615,0.0416315011680126,0.624438464641571,0.2027324438095092,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7912374138832092,18
5,00:57:05,85630.0,7,10,CHEN Long,3,接殺防守,0,0,2.0,9,679.0,594.0,2.0,10,890.0,696.0,未過網,對手未過網,Viktor AXELSEN,,9,-0.1934819776130252,1.1643401156170547,6,-0.8889180030521953,-0.5492692691582652,0,3,55,2799,1.0,0,True,1,-3.0,-2,0.0702571272850036,0.022293921560049,0.3343905806541443,0.0868584588170051,0.4861998260021209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8982734084129333,18
1,00:57:25,86141.0,8,10,Viktor AXELSEN,1,發短球,0,1,2.0,8,,,2.0,7,687.0,497.0,,,Viktor AXELSEN,,9,-0.1714190156466562,-0.8042126467876628,9,0.5747422696805002,1.0095046358853867,0,3,55,2800,0.0,1,True,1,-2.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2724845111370086,19
2,00:57:26,86154.0,8,10,CHEN Long,2,網前球,0,0,2.0,8,687.0,497.0,2.0,7,585.0,432.0,,,Viktor AXELSEN,,8,0.1319536152535446,0.5818552555443937,9,-0.2167406894844407,-0.9451921232369646,0,3,55,2800,0.5,0,True,1,-2.0,1,0.1860658228397369,0.8139341473579407,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883765459060669,19
3,00:57:26,86172.0,8,10,Viktor AXELSEN,2,網前球,0,0,2.0,8,585.0,432.0,2.0,7,582.0,470.0,,,Viktor AXELSEN,,8,-0.3153909135065372,-0.4093612569310636,8,-0.0181126626637026,0.5818151938821323,0,3,55,2800,0.5,1,True,1,-2.0,1,0.1593415141105651,0.1887341886758804,0.6519243121147156,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1690152287483215,19
4,00:57:27,86192.0,8,10,CHEN Long,3,網前球,0,1,2.0,8,582.0,470.0,2.0,7,637.0,460.0,掛網,對手掛網,Viktor AXELSEN,,8,-0.0305702372861671,0.3219180869201524,9,-0.2355795493101581,-0.791749805717866,0,3,55,2800,1.0,0,True,1,-2.0,1,0.0153409102931618,0.0181707423180341,0.0635988116264343,0.9028894901275636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937130570411682,19
1,00:57:41,86529.0,9,10,Viktor AXELSEN,1,發短球,0,1,2.0,8,,,2.0,7,617.0,511.0,,,Viktor AXELSEN,,9,0.1136392574854704,-0.7786466791220619,9,-0.4203644278529043,0.9869170242223498,0,3,55,2801,0.0,1,True,1,-1.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2835696637630462,20
2,00:57:41,86548.0,9,10,CHEN Long,2,網前球,0,1,2.0,8,617.0,511.0,2.0,8,680.0,399.0,,,Viktor AXELSEN,,9,0.0426463623622412,0.6837451401507261,9,-0.0132736801628601,-0.9841049278786635,0,3,55,2801,0.0,0,True,1,-1.0,2,0.09970523416996,0.9002947807312012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9670357704162598,20
3,00:57:42,86566.0,9,10,Viktor AXELSEN,2,挑球,0,0,2.0,9,680.0,399.0,1.0,4,859.0,667.0,,,Viktor AXELSEN,,9,0.4802692443842924,-0.5948020460369955,9,0.0858833649705992,0.7744678829843661,0,3,55,2801,0.0909090909090909,1,True,1,-1.0,2,0.1180974543094635,0.5853445529937744,0.2965579628944397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8437431454658508,20
4,00:57:44,86601.0,9,10,CHEN Long,2,切球,0,0,1.0,5,859.0,667.0,2.0,8,787.0,399.0,,,Viktor AXELSEN,,10,0.7168388661162128,1.688679725589304,9,0.0228611369075318,-0.8038891497079129,0,3,55,2801,0.2727272727272727,0,True,1,-1.0,2,0.0179902706295251,0.0891679525375366,0.0429949313402175,0.8498468399047852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8968477845191956,20
5,00:57:44,86617.0,9,10,Viktor AXELSEN,2,推撲球,0,1,2.0,9,787.0,399.0,1.0,4,943.0,668.0,,,Viktor AXELSEN,,9,0.5544018632695046,-0.6913617585821541,9,0.4674796168602136,1.4252280271544269,0,3,55,2801,0.2727272727272727,1,True,1,-1.0,2,0.0193758904933929,0.096035711467266,0.0463064201176166,0.6819893717765808,0.1562925577163696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7966662049293518,20
6,00:57:45,86648.0,9,10,CHEN Long,2,切球,0,0,1.0,5,943.0,668.0,2.0,6,836.0,370.0,,,Viktor AXELSEN,,5,1.0797058345435218,1.5970515466733497,9,0.3733818516500645,-0.8412282187611645,0,3,55,2801,0.3636363636363636,0,True,1,-1.0,2,0.0108027532696723,0.0535433404147625,0.0258174911141395,0.3802335262298584,0.0999846830964088,0.429618239402771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901263952255249,20
7,00:57:46,86661.0,9,10,Viktor AXELSEN,2,網前球,0,1,2.0,7,836.0,370.0,2.0,1,413.0,477.0,,,Viktor AXELSEN,,9,0.145826424900826,-0.8289323498831829,10,0.84543696675887,1.5472736273800802,0,3,55,2801,0.4545454545454545,1,True,1,-1.0,2,0.0136332623660564,0.067572645843029,0.0325821228325367,0.4798613488674164,0.1261824071407318,0.1456944346427917,0.1344737261533737,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7532570958137512,20
8,00:57:47,86684.0,9,10,CHEN Long,2,網前球,0,1,2.0,2,413.0,477.0,2.0,1,424.0,438.0,,,Viktor AXELSEN,,2,-0.840021463290844,0.5381524002065289,9,-0.0876064758595232,-0.8166802604929586,0,3,55,2801,0.5454545454545454,0,True,1,-1.0,2,0.0065174326300621,0.0323033481836319,0.0155760059133172,0.2293995022773742,0.0603219754993915,0.069649763405323,0.0652769804000854,0.520954966545105,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9199300408363342,20
9,00:57:48,86707.0,9,10,Viktor AXELSEN,2,挑球,0,0,2.0,2,424.0,438.0,1.0,3,437.0,661.0,,,Viktor AXELSEN,,2,-1.0270733686755285,-0.3875441196439346,8,-0.5044246441817091,0.5988998191466776,0,3,55,2801,0.6363636363636364,1,True,1,-1.0,2,0.0080299638211727,0.0398001484572887,0.0191908031702041,0.282637357711792,0.0743211731314659,0.0858137235045433,0.0804261118173599,0.2140589207410812,0.1957218050956726,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.510259211063385,20
10,00:57:49,86749.0,9,10,CHEN Long,2,切球,0,0,1.0,4,437.0,661.0,2.0,1,417.0,418.0,,,Viktor AXELSEN,,10,-0.7990079219330403,1.659802188868709,9,-0.576856169378776,-1.2994724699436082,0,3,55,2801,0.7272727272727273,0,True,1,-1.0,2,0.0037370605859905,0.0185225643217563,0.0089311962947249,0.1315364390611648,0.0345882922410965,0.0399367958307266,0.037429466843605,0.0996207594871521,0.0868849083781242,0.538812518119812,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6352882981300354,20
11,00:57:50,86767.0,9,10,Viktor AXELSEN,2,網前球,0,0,2.0,2,417.0,418.0,2.0,1,401.0,482.0,,,Viktor AXELSEN,,6,-1.0180291293043184,-0.6572162424196414,9,-0.7540629048042823,1.3390736956194431,0,3,55,2801,0.8181818181818182,1,True,1,-1.0,2,0.0051722498610615,0.0256360135972499,0.0123611548915505,0.1820519864559173,0.0478716604411602,0.0552742220461368,0.0518039651215076,0.1378793567419052,0.1202523931860923,0.1505504101514816,0.2111465632915496,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2854619324207306,20
12,00:57:51,86790.0,9,10,CHEN Long,2,挑球,0,1,2.0,2,401.0,482.0,1.0,6,793.0,346.0,,,Viktor AXELSEN,,2,-0.945592270154156,0.5205814555543261,9,-0.6074948802554776,-0.8940729385719731,0,3,55,2801,0.9090909090909092,0,True,1,-1.0,2,0.0019883594941347,0.0098552098497748,0.0047519784420728,0.0699859485030174,0.0184032227843999,0.0212489757686853,0.0199149120599031,0.0530047342181205,0.0462284311652183,0.0578758455812931,0.0844477713108062,0.612294614315033,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9006133675575256,20
13,00:57:52,86823.0,9,10,Viktor AXELSEN,3,殺球,1,0,1.0,7,793.0,346.0,2.0,6,879.0,584.0,對手落地致勝,落地致勝,Viktor AXELSEN,,9,0.630915284320518,-1.1437747568450245,9,0.4005558657024832,1.1061614455199542,0,3,55,2801,1.0,1,True,1,-1.0,2,0.0026671765372157,0.0132197346538305,0.0063742795027792,0.0938788130879402,0.0246859956532716,0.0285032726824283,0.0267137698829174,0.0711002945899963,0.0620105899870395,0.0776343718171119,0.1132778450846672,0.4151917099952698,0.064742125570774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7457204461097717,20
1,00:58:18,87474.0,10,10,Viktor AXELSEN,1,發短球,0,1,2.0,8,,,2.0,7,686.0,475.0,,,CHEN Long,,9,-0.1191692629260175,-0.7915574462135035,9,0.4959060955091448,1.0767282288287958,0,3,55,2802,0.0,1,True,0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2949229776859283,21
2,00:58:19,87490.0,10,10,CHEN Long,2,挑球,0,0,2.0,8,686.0,475.0,1.0,3,456.0,333.0,,,CHEN Long,,8,0.2278615188088224,0.6332208966416193,9,-0.1339289731711427,-0.8420923632059681,0,3,55,2802,0.1,0,True,0,0.0,3,0.2419258505105972,0.7580742239952087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7910878658294678,21
3,00:58:21,87525.0,10,10,Viktor AXELSEN,2,切球,0,0,1.0,4,456.0,333.0,2.0,5,429.0,525.0,,,CHEN Long,,4,-1.0905381954302995,-1.4743921613631443,9,0.0208191633671985,0.8942055209465695,0,3,55,2802,0.3,1,True,0,0.0,3,0.1396410465240478,0.1506636589765548,0.7096953392028809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1999280154705047,21
4,00:58:21,87542.0,10,10,CHEN Long,2,網前球,0,1,2.0,6,429.0,525.0,2.0,1,459.0,428.0,,,CHEN Long,,6,-0.8350852669259392,0.814848709677029,9,-0.7058738919458245,-1.21545128582397,0,3,55,2802,0.3,0,True,0,0.0,3,0.0148380352184176,0.0160092823207378,0.0737872943282127,0.8953653573989868,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9412397146224976,21
5,00:58:22,87566.0,10,10,Viktor AXELSEN,2,挑球,0,0,2.0,2,459.0,428.0,1.0,4,885.0,649.0,,,CHEN Long,,2,-0.9351485374272096,-0.4329982356504344,9,-0.5179657810025228,0.675274827315261,0,3,55,2802,0.4,1,True,0,0.0,3,0.0266787093132734,0.0287845991551876,0.1326691657304763,0.4600337743759155,0.3518337607383728,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3875170052051544,21
6,00:58:24,87612.0,10,10,CHEN Long,2,切球,0,0,1.0,5,885.0,649.0,2.0,2,797.0,406.0,,,CHEN Long,,10,0.9095055021984352,1.682518975178677,9,-0.0623536739231349,-0.841970443084804,0,3,55,2802,0.6,0,True,0,0.0,3,0.0110342185944318,0.011905207298696,0.0548714883625507,0.1902683079242706,0.1367287188768386,0.5951921343803406,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878639280796051,21
7,00:58:25,87630.0,10,10,Viktor AXELSEN,2,網前球,0,1,2.0,3,797.0,406.0,2.0,2,883.0,516.0,,,CHEN Long,,9,0.5416456574850891,-0.6913815613398787,9,0.6311448886655892,1.4251324024015364,0,3,55,2802,0.7,1,True,0,0.0,3,0.0182677675038576,0.019709737971425,0.0908428281545639,0.3149998486042022,0.2263620346784591,0.2041012644767761,0.1257165074348449,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4383032321929931,21
8,00:58:26,87650.0,10,10,CHEN Long,2,網前球,0,0,2.0,3,883.0,516.0,2.0,2,854.0,414.0,,,CHEN Long,,9,0.9211408045249468,0.7907397073855407,9,0.313411609304639,-0.7658345405309923,0,3,55,2802,0.8,0,True,0,0.0,3,0.0075547839514911,0.008151120506227,0.0375687815248966,0.1302707344293594,0.093613862991333,0.0844077318906784,0.0507122091948986,0.5877208709716797,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9030661582946776,21
9,00:58:26,87672.0,10,10,Viktor AXELSEN,2,挑球,0,1,2.0,3,854.0,414.0,1.0,3,421.0,644.0,,,CHEN Long,,3,0.9989530348635732,-0.4419587626561997,9,0.6534422607958416,0.766370680967911,0,3,55,2802,0.8,1,True,0,0.0,3,0.0121561586856842,0.0131157077848911,0.0604507289826869,0.2096144556999206,0.1506310403347015,0.1358177661895752,0.0815993919968605,0.1481967568397522,0.1884178966283798,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2013456970453262,21
10,00:58:28,87710.0,10,10,CHEN Long,3,殺球,1,0,1.0,4,421.0,644.0,2.0,10,420.0,345.0,對手落地致勝,落地致勝,CHEN Long,,10,-0.6593931142150196,1.5983700994292167,9,-0.3526518363918448,-1.011137793053093,0,3,55,2802,1.0,0,True,0,0.0,3,0.0064705600962042,0.0069813174195587,0.0321771129965782,0.1115749701857566,0.0801788941025734,0.0722939819097518,0.0434342660009861,0.0788831561803817,0.103906325995922,0.4640994668006897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3054369390010834,21
1,01:00:04,90100.0,10,11,CHEN Long,1,發短球,0,1,2.0,8,,,2.0,7,570.0,512.0,,,CHEN Long,,9,0.0618590747895392,-0.7912583100941794,9,-0.6107147957719998,1.0769855104184594,0,3,55,2803,0.0,0,True,0,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9156129360198976,22
2,01:00:04,90115.0,10,11,Viktor AXELSEN,2,平球,0,0,2.0,8,570.0,512.0,1.0,5,508.0,379.0,,,CHEN Long,,8,-0.581072467850271,0.485361488481324,9,-0.0921299920689533,-0.7540435909648787,0,3,55,2803,0.0,1,True,0,-1.0,-1,0.4135659337043762,0.5864340662956238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2039511650800705,22
3,01:00:04,90124.0,10,11,CHEN Long,2,平球,0,0,1.0,6,508.0,379.0,2.0,8,560.0,546.0,,,CHEN Long,,9,-0.5559617003870082,-0.8301187814997503,8,-0.6034124604188841,0.4316408928843429,0,3,55,2803,0.0,0,True,0,-1.0,-1,0.0902068167924881,0.1024384126067161,0.8073548078536987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7213364839553833,22
4,01:00:05,90134.0,10,11,Viktor AXELSEN,2,平球,1,0,2.0,9,560.0,546.0,1.0,8,590.0,366.0,,,CHEN Long,,9,-0.2813123355051661,0.7335046855416838,9,-0.7110056974645883,-0.8813991865444827,0,3,55,2803,0.0666666666666666,1,True,0,-1.0,-1,0.1222518011927604,0.1388285309076309,0.4206951856613159,0.3182244896888733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2795685827732086,22
5,01:00:05,90145.0,10,11,CHEN Long,2,平球,0,0,1.0,9,590.0,366.0,2.0,8,596.0,548.0,,,CHEN Long,,9,-0.5266265841184788,-0.945752161374271,9,-0.1535691907756845,0.7744505000482077,0,3,55,2803,0.0666666666666666,0,True,0,-1.0,-1,0.0326949544250965,0.0371282286942005,0.11251050978899,0.0739064365625381,0.7437598705291748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8935191631317139,22
6,01:00:06,90154.0,10,11,Viktor AXELSEN,2,接殺防守,0,1,2.0,9,596.0,548.0,1.0,9,723.0,330.0,,,CHEN Long,,9,0.2474661937422924,1.1135116773419431,9,-0.4314022888615164,-1.284995174061134,0,3,55,2803,0.1333333333333333,1,True,0,-1.0,-1,0.0577253252267837,0.0655525922775268,0.1986454576253891,0.1304871886968612,0.3812862336635589,0.1663032472133636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4886174201965332,22
7,01:00:07,90185.0,10,11,CHEN Long,2,殺球,0,0,1.0,10,723.0,330.0,2.0,8,568.0,531.0,,,CHEN Long,,9,0.3359634470575209,-1.227205250335879,9,0.5224342149676595,1.047031329636571,0,3,55,2803,0.2,0,True,0,-1.0,-1,0.0396995954215526,0.0450826585292816,0.136614978313446,0.0897403135895729,0.2622230052947998,0.1460579633712768,0.2805815041065216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536288857460022,22
8,01:00:08,90200.0,10,11,Viktor AXELSEN,2,接殺防守,0,1,2.0,9,568.0,531.0,2.0,8,669.0,376.0,,,CHEN Long,,9,0.2479762856201622,0.7170537850110748,10,0.3913078341214216,-1.515421182984775,0,3,55,2803,0.2666666666666666,1,True,0,-1.0,-1,0.0365248434245586,0.0414774268865585,0.1256899535655975,0.0825638324022293,0.2412531971931457,0.1343777924776077,0.1155257821083068,0.2225871384143829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1622452437877655,22
9,01:00:08,90218.0,10,11,CHEN Long,2,推撲球,0,1,2.0,9,669.0,376.0,1.0,3,365.0,638.0,,,CHEN Long,,9,-0.0977694348578451,-0.7292666183630697,9,-0.0080109682778265,0.7663172281849876,0,3,55,2803,0.2666666666666666,0,True,0,-1.0,-1,0.0195101257413625,0.0221556033939123,0.0671386122703552,0.0441023409366607,0.1288679093122482,0.0717793032526969,0.0617093108594417,0.1235703527927398,0.4611664116382599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2418931722640991,22
10,01:00:09,90248.0,10,11,Viktor AXELSEN,2,殺球,1,0,1.0,4,365.0,638.0,2.0,5,484.0,357.0,,,CHEN Long,,9,-0.4563058421564284,1.3659211151054176,9,-0.5810394365211683,-1.038147849448273,0,3,55,2803,0.3333333333333333,1,True,0,-1.0,-1,0.0159354731440544,0.0180962458252906,0.0548374466598033,0.0360218845307827,0.1052566915750503,0.0586278699338436,0.0504029095172882,0.100929744541645,0.4241348206996918,0.1357568949460983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2572241723537445,22
11,01:00:10,90260.0,10,11,CHEN Long,2,網前球,0,0,2.0,6,484.0,357.0,2.0,2,893.0,507.0,,,CHEN Long,,9,-0.6930778241166228,-1.0250468135053985,9,-0.6805244356226926,1.4845529376768831,0,3,55,2803,0.4,0,True,0,-1.0,-1,0.0068434989079833,0.0077714431099593,0.0235499702394008,0.0154696190729737,0.0452025458216667,0.0251777693629264,0.0216455571353435,0.0433443337678909,0.1821449548006057,0.0476026944816112,0.5812476277351379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793476939201355,22
12,01:00:11,90284.0,10,11,Viktor AXELSEN,2,挑球,0,0,2.0,3,893.0,507.0,1.0,4,784.0,331.0,,,CHEN Long,,9,0.8122977351577159,0.7907335878979627,9,0.3360506261371876,-0.9182229353041134,0,3,55,2803,0.4666666666666667,1,True,0,-1.0,-1,0.0106187025085091,0.0120585458353161,0.0365412756800651,0.0240034088492393,0.0701384544372558,0.0390670485794544,0.0335862934589386,0.0672551617026329,0.2826249003410339,0.0738626345992088,0.2483590245246887,0.1018845662474632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3563150465488434,22
13,01:00:12,90318.0,10,11,CHEN Long,2,殺球,0,0,1.0,5,784.0,331.0,2.0,5,435.0,567.0,,,CHEN Long,,9,0.7867856773990352,-1.3392404411609178,9,0.6749290731292826,0.948513917813994,0,3,55,2803,0.5333333333333333,0,True,0,-1.0,-1,0.005153720267117,0.0058525395579636,0.0177350807934999,0.0116499057039618,0.0340412631630897,0.0189609490334987,0.0163008999079465,0.032641876488924,0.1371702402830124,0.0358487740159034,0.120539516210556,0.058398138731718,0.5057071447372437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4866140782833099,22
