ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,win_prob,rally
5,00:34:17,61719.0,20,21,LEE Cheuk Yiu,2,長球,1,0,1.0,10,480.0,627.0,1.0,3,475.0,319.0,,,LEE Cheuk Yiu,,9,-0.2693234106433511,1.4575411419675064,9,-0.1682742434528882,-0.690489794848489,0,1,74,4211,0.4444444444444444,1,True,1,1.0,1,0.4159077107906341,0.2118119299411773,0.1255273073911667,0.0948565974831581,0.1518964320421219,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2883258461952209,42
6,00:34:18,61765.0,20,21,Hans-Kristian Solberg VITTINGHUS,2,切球,0,0,1.0,4,475.0,319.0,2.0,8,500.0,509.0,,,LEE Cheuk Yiu,,4,-0.9838388450116504,-1.428691257186438,9,-0.1621267492304449,1.156776973408817,0,1,74,4211,0.5555555555555556,0,True,1,1.0,1,0.3601019382476806,0.1833913773298263,0.1086842790246009,0.0821289122104644,0.1268633157014846,0.1388301402330398,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4457181096076965,42
7,00:34:19,61784.0,20,21,LEE Cheuk Yiu,2,網前球,0,1,2.0,9,500.0,509.0,2.0,2,803.0,414.0,,,LEE Cheuk Yiu,,9,-0.4169925465929963,0.7424556476244693,9,-0.7371266945322015,-1.315069735013103,0,1,74,4211,0.6666666666666666,1,True,1,1.0,1,0.3050380945205688,0.1553486585617065,0.0920651629567146,0.0695704296231269,0.1074644178152084,0.1195466965436935,0.1509665250778198,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5001518130302429,42
8,00:34:20,61810.0,20,21,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,3,803.0,414.0,2.0,1,802.0,460.0,,,LEE Cheuk Yiu,,8,0.8971950579317743,-0.4166316646687364,9,0.0336300887510126,0.8437467830073982,0,1,74,4211,0.7777777777777778,0,True,1,1.0,1,0.288250982761383,0.1467993855476379,0.0869985595345497,0.0657417699694633,0.1015503481030464,0.112967699766159,0.1234834045171737,0.0742078572511673,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.616515576839447,42
9,00:34:21,61837.0,20,21,LEE Cheuk Yiu,2,挑球,0,0,2.0,2,802.0,460.0,1.0,4,796.0,322.0,,,LEE Cheuk Yiu,,2,0.962930366846097,0.5212144673966114,8,0.6139929126235852,-0.4064618097266956,0,1,74,4211,0.8888888888888888,1,True,1,1.0,1,0.2571376860141754,0.1309541165828704,0.077608086168766,0.0586457215249538,0.0905891805887222,0.1007741689682006,0.1101548299193382,0.0690129473805427,0.1051232144236564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6006194353103638,42
10,00:34:22,61881.0,20,21,Hans-Kristian Solberg VITTINGHUS,3,殺球,1,0,1.0,5,796.0,322.0,2.0,10,923.0,597.0,出界,對手出界,LEE Cheuk Yiu,,9,0.7600042047596275,-1.266633423497767,9,0.245482620618447,0.9811689849739396,0,1,74,4211,1.0,0,True,1,1.0,1,0.2259050011634826,0.1150480583310127,0.0681815817952156,0.0515224412083625,0.0795859545469284,0.0885338485240936,0.0967751070857048,0.0606304332613945,0.099288024008274,0.1145295351743698,,,,,,,,,,,,,,,,,,,,,,,,,,0.5768482685089111,42
1,00:57:19,103194.0,0,0,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,7,693.0,494.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.3837484488541589,-0.6194525907423362,9,0.6091622042911756,1.1366116511061388,0,3,74,4245,0.0,0,True,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.1901378035545349,1
2,00:57:20,103217.0,0,0,LEE Cheuk Yiu,2,挑球,0,1,2.0,8,693.0,494.0,1.0,6,757.0,332.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.3619881974713472,0.6251243768244018,9,-0.1953287416655869,-0.6067793398849851,0,3,74,4245,0.0909090909090909,1,True,0,0.0,0,0.5086653232574463,0.4913346767425537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.2788287103176117,1
3,00:57:21,103249.0,0,0,Hans-Kristian Solberg VITTINGHUS,2,殺球,1,0,1.0,7,757.0,332.0,2.0,8,692.0,549.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.4985399942827763,-1.0267070176062092,9,0.2628382836789313,1.15809528429413,0,3,74,4245,0.1818181818181818,0,True,0,0.0,0,0.3753345608711242,0.3755395412445068,0.2491259127855301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.3929344117641449,1
4,00:57:21,103258.0,0,0,LEE Cheuk Yiu,2,接殺防守,0,1,2.0,9,692.0,549.0,2.0,7,714.0,397.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.5492445559833273,1.2404460814395748,9,0.4548935736564546,-1.2269689437923328,0,3,74,4245,0.1818181818181818,1,True,0,0.0,0,0.2740896344184875,0.2742393314838409,0.1866605281829834,0.2650105357170105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4582472145557403,1
5,00:57:22,103286.0,0,0,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,8,714.0,397.0,2.0,2,431.0,481.0,,,Hans-Kristian Solberg VITTINGHUS,,8,0.2687043432381453,-0.4192118810939756,9,0.3055027569355139,1.0977289251642948,0,3,74,4245,0.2727272727272727,0,True,0,0.0,0,0.2350496500730514,0.2351780235767364,0.1600735038518905,0.2004228830337524,0.1692759692668914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5158779621124268,1
6,00:57:23,103314.0,0,0,LEE Cheuk Yiu,2,推撲球,0,1,2.0,3,431.0,481.0,1.0,3,488.0,322.0,,,Hans-Kristian Solberg VITTINGHUS,,8,-0.8486437168481713,0.5416679537479313,9,0.0504947672454444,-0.6774810791225075,0,3,74,4245,0.3636363636363636,1,True,0,0.0,0,0.1816931962966919,0.1817924380302429,0.1237367019057273,0.1549267321825027,0.1493206322193145,0.2085303515195846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5005500912666321,1
7,00:57:24,103345.0,0,0,Hans-Kristian Solberg VITTINGHUS,2,切球,0,0,1.0,4,488.0,322.0,2.0,2,445.0,499.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.7798296583754792,-1.3571238843595017,9,-0.2738769981221747,1.095909299527177,0,3,74,4245,0.4545454545454545,0,True,0,0.0,0,0.160744234919548,0.1608320325613021,0.1094700396060943,0.1370639055967331,0.1321041584014892,0.1795309782028198,0.1202546060085296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.5917220115661621,1
8,00:57:25,103369.0,0,0,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,445.0,499.0,2.0,7,594.0,395.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.8537610325015512,0.8571892067193302,9,-0.5095224430946654,-1.300140214921565,0,3,74,4245,0.5454545454545454,1,True,0,0.0,0,0.1369010210037231,0.1369757801294326,0.0932323262095451,0.1167331933975219,0.1125091314315795,0.1529011130332946,0.1050736382603645,0.1456737518310547,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4912739098072052,1
9,00:57:26,103397.0,0,0,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,1,2.0,8,594.0,395.0,1.0,6,474.0,607.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.4234717443512954,-0.5488416177661314,9,-0.1579661669386167,0.867633697506017,0,3,74,4245,0.6363636363636364,0,True,0,0.0,0,0.122654303908348,0.122721292078495,0.0835300311446189,0.1045852601528167,0.1008007749915123,0.136989340186119,0.0941390693187713,0.1186141967773437,0.1159657165408134,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4960130453109741,1
10,00:57:27,103427.0,0,0,LEE Cheuk Yiu,2,切球,1,0,1.0,7,474.0,607.0,2.0,5,474.0,374.0,,,Hans-Kristian Solberg VITTINGHUS,,9,-0.3688540262899525,1.3527994880953933,9,-0.4928901899800166,-0.7527719587914667,0,3,74,4245,0.7272727272727273,1,True,0,0.0,0,0.0923200249671936,0.0923704504966735,0.0628717839717865,0.0787197351455688,0.0758712068200111,0.1031097918748855,0.0708570405840873,0.0892791002988815,0.0873848125338554,0.2472161054611206,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4186978936195373,1
11,00:57:28,103445.0,0,0,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,0,2.0,6,474.0,374.0,2.0,1,826.0,488.0,,,Hans-Kristian Solberg VITTINGHUS,,6,-0.9426434045071924,-0.7669976507556031,9,-0.4803934745036086,1.4977973228054633,0,3,74,4245,0.8181818181818182,0,True,0,0.0,0,0.0677688121795654,0.0678058192133903,0.0461519174277782,0.057785328477621,0.055694330483675,0.0756891891360282,0.0520136095583438,0.065536580979824,0.0641460567712783,0.1721467226743698,0.275261640548706,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.4051732420921325,1
12,00:57:29,103476.0,0,0,LEE Cheuk Yiu,2,推撲球,0,0,2.0,2,826.0,488.0,1.0,6,804.0,340.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.7236416329335816,0.788184482048564,9,-0.0446512310894781,-0.7385941627256699,0,3,74,4245,0.9090909090909092,1,True,0,0.0,0,0.0501018986105918,0.050129260867834,0.0341203957796096,0.0427210479974746,0.0411751568317413,0.055957481265068,0.0384539775550365,0.0484515912830829,0.0474235713481903,0.1272691190242767,0.2072528153657913,0.2569436728954315,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.2770674526691437,1
13,00:57:30,103501.0,0,0,Hans-Kristian Solberg VITTINGHUS,2,切球,0,1,1.0,7,804.0,340.0,1.0,1,826.0,467.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.3941837811936157,-0.8858826219873995,9,0.5380788848680002,0.9264600094448704,0,3,74,4245,1.0,0,True,0,0.0,0,0.0470217019319534,0.047047384083271,0.0320227183401584,0.0400946140289306,0.0386437661945819,0.052517294883728,0.0360898822546005,0.0454728566110134,0.0445080325007438,0.1194447875022888,0.1945111900568008,0.194384291768074,0.108241468667984,0.0,,,,,,,,,,,,,,,,,,,,,,0.2834284901618957,1
14,00:57:30,103525.0,0,0,LEE Cheuk Yiu,3,推撲球,0,0,1.0,2,826.0,467.0,2.0,10,403.0,310.0,出界,對手出界,Hans-Kristian Solberg VITTINGHUS,,6,1.1356379275166428,0.7053115038067688,9,0.3433627466419742,-0.924201631169896,0,3,74,4245,1.0,1,True,0,0.0,0,0.0430341698229312,0.0430576764047145,0.0293071307241916,0.0366945154964923,0.0353666990995407,0.048063725233078,0.0330293886363506,0.0416166707873344,0.04073366522789,0.1093156412243843,0.1780162751674652,0.1779001206159591,0.1014391034841537,0.0824251547455787,,,,,,,,,,,,,,,,,,,,,,0.2963087260723114,1
1,00:57:53,104199.0,1,0,Hans-Kristian Solberg VITTINGHUS,1,發短球,0,1,2.0,8,,,2.0,7,573.0,460.0,,,Hans-Kristian Solberg VITTINGHUS,,9,0.0286634084462848,-0.7017544313556451,9,-0.741916031583767,1.0560558552836037,0,3,74,4246,0.0,0,True,0,-1.0,-1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2513836622238159,2
2,00:57:54,104220.0,1,0,LEE Cheuk Yiu,3,網前球,0,0,2.0,8,573.0,460.0,2.0,7,541.0,453.0,未過網,對手未過網,Hans-Kristian Solberg VITTINGHUS,,8,-0.5817385192453255,0.4342098266694118,9,-0.0823532312701089,-0.8251890752715768,0,3,74,4246,1.0,1,True,0,-1.0,-1,0.513796865940094,0.4862031638622284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3818523287773132,2
1,00:59:16,106709.0,3,1,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,7,684.0,408.0,,,LEE Cheuk Yiu,,9,-0.0141657433055514,0.892456101976709,9,0.6643541591878721,-0.9100486005716104,0,3,74,4249,0.0,1,True,1,-2.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2202533930540084,5
2,00:59:17,106734.0,3,1,Hans-Kristian Solberg VITTINGHUS,2,挑球,0,1,2.0,8,684.0,408.0,1.0,8,771.0,596.0,,,LEE Cheuk Yiu,,8,0.283536027936423,-0.4419127127492957,9,0.0922564276189313,0.98855719751713,0,3,74,4249,0.125,0,True,1,-2.0,-2,0.7034308314323425,0.2965691983699798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.247693583369255,5
3,00:59:18,106760.0,3,1,LEE Cheuk Yiu,2,殺球,0,0,1.0,9,771.0,596.0,2.0,8,667.0,348.0,,,LEE Cheuk Yiu,,9,0.2768974187837458,1.3898933316733686,9,0.0433837717261169,-0.750457675748755,0,3,74,4249,0.25,1,True,1,-2.0,-2,0.5412231683731079,0.2300467491149902,0.2287301570177078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3226214051246643,5
4,00:59:19,106770.0,3,1,Hans-Kristian Solberg VITTINGHUS,2,接殺防守,0,1,2.0,9,667.0,348.0,2.0,2,488.0,501.0,,,LEE Cheuk Yiu,,9,-0.264612067813886,-0.9653311525510696,10,0.5274047595621357,1.5209360422816498,0,3,74,4249,0.375,0,True,1,-2.0,-2,0.4939940571784973,0.2099720388650894,0.1748249679803848,0.1212089583277702,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3414157629013061,5
5,00:59:19,106795.0,3,1,LEE Cheuk Yiu,2,推撲球,0,1,2.0,3,488.0,501.0,1.0,8,725.0,328.0,,,LEE Cheuk Yiu,,9,-0.5077098464532779,0.8337469956945842,9,-0.5256974279508844,-0.9280488081146844,0,3,74,4249,0.375,1,True,1,-2.0,-2,0.3903433382511139,0.1659153252840042,0.1381428688764572,0.1111214905977249,0.1944769918918609,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5222833156585693,5
6,00:59:21,106830.0,3,1,Hans-Kristian Solberg VITTINGHUS,2,殺球,1,0,1.0,9,725.0,328.0,2.0,5,831.0,556.0,,,LEE Cheuk Yiu,,9,0.3193418205418229,-1.1064950938326188,9,0.2533760599122212,1.097565213758341,0,3,74,4249,0.625,0,True,1,-2.0,-2,0.3358919322490692,0.142770767211914,0.1188724711537361,0.0956204682588577,0.1700198054313659,0.1368245631456375,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6930199265480042,5
7,00:59:21,106844.0,3,1,LEE Cheuk Yiu,2,接殺防守,0,0,2.0,6,831.0,556.0,2.0,7,655.0,392.0,,,LEE Cheuk Yiu,,9,0.5925150958495531,1.1290072680749803,9,0.4858573468749706,-1.226825899339676,0,3,74,4249,0.625,1,True,1,-2.0,-2,0.2920654118061065,0.1241423189640045,0.1033622249960899,0.0831440910696983,0.1478359550237655,0.1184194535017013,0.1310305446386337,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7398622035980225,5
8,00:59:22,106871.0,3,1,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,8,655.0,392.0,2.0,2,468.0,470.0,,,LEE Cheuk Yiu,,9,-0.1031513026158029,-0.7266364883832658,9,0.3252165116029151,1.0439707710562018,0,3,74,4249,0.75,0,True,1,-2.0,-2,0.2761986553668976,0.1173981577157974,0.0977469608187675,0.0786272063851356,0.1398046165704727,0.1119861900806427,0.1040021851658821,0.0742360353469848,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8195419311523438,5
9,00:59:23,106897.0,3,1,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,468.0,470.0,2.0,1,459.0,435.0,,,LEE Cheuk Yiu,,8,-0.709100305393493,0.5599205300798372,9,-0.2383171358904398,-0.5951172112491877,0,3,74,4249,0.875,1,True,1,-2.0,-2,0.2409587055444717,0.1024194285273552,0.0852755084633827,0.0685952305793762,0.1219670623540878,0.0976979732513427,0.0907326340675354,0.0731901004910469,0.1191633343696594,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7840036153793335,5
10,00:59:24,106925.0,3,1,Hans-Kristian Solberg VITTINGHUS,3,挑球,0,0,2.0,2,459.0,435.0,2.0,7,511.0,428.0,掛網,對手掛網,LEE Cheuk Yiu,,2,-1.0580242402770377,-0.1393029828176398,8,-0.7653339187448414,0.5597248102441572,0,3,74,4249,1.0,0,True,1,-2.0,-2,0.2132850736379623,0.0906567648053169,0.0754817873239517,0.0607172027230262,0.107959397137165,0.086477555334568,0.0803121775388717,0.064784362912178,0.1043732762336731,0.1159524247050285,,,,,,,,,,,,,,,,,,,,,,,,,,0.792759895324707,5
1,00:59:52,107784.0,3,2,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,8,602.0,389.0,,,LEE Cheuk Yiu,,9,0.1179284667547744,0.8275878088959576,9,-0.4789643798008278,-1.0310984260897869,0,3,74,4250,0.0,1,True,1,-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0969286412000656,6
2,00:59:53,107814.0,3,2,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,9,602.0,389.0,2.0,2,480.0,472.0,,,LEE Cheuk Yiu,,8,-0.6077841820783301,-0.4228102319314386,9,-0.043766174903221,0.9165439488895888,0,3,74,4250,0.0666666666666666,0,True,1,-1.0,1,0.6987374424934387,0.3012625277042389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.1164081841707229,6
3,00:59:54,107839.0,3,2,LEE Cheuk Yiu,2,推撲球,0,1,2.0,3,480.0,472.0,1.0,8,749.0,334.0,,,LEE Cheuk Yiu,,8,-0.7384275179202613,0.6387279292571607,8,-0.4445057753184198,-0.4107997568141635,0,3,74,4250,0.1333333333333333,1,True,1,-1.0,1,0.5148500204086304,0.2506197392940521,0.2345302700996399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.1657274961471557,6
4,00:59:55,107874.0,3,2,Hans-Kristian Solberg VITTINGHUS,2,殺球,1,0,1.0,9,749.0,334.0,2.0,8,490.0,542.0,,,LEE Cheuk Yiu,,9,0.2208709216815753,-1.146956930105951,9,0.1269766892784062,1.0278077818423406,0,3,74,4250,0.2,0,True,1,-1.0,1,0.4407458007335663,0.2145471423864364,0.208473339676857,0.1362337470054626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2231937497854232,6
5,00:59:56,107893.0,3,2,LEE Cheuk Yiu,2,接殺防守,0,1,2.0,9,490.0,542.0,2.0,7,615.0,396.0,,,LEE Cheuk Yiu,,9,0.1787651781693936,1.0666761235784274,9,0.3857567171939384,-1.24094241000602,0,3,74,4250,0.2666666666666666,1,True,1,-1.0,1,0.365730345249176,0.1780309677124023,0.172990933060646,0.1156136766076088,0.1676340103149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3388592004776001,6
6,00:59:57,107922.0,3,2,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,8,615.0,396.0,2.0,2,488.0,467.0,,,LEE Cheuk Yiu,,8,-0.5073471260484054,-0.3997471824665615,9,-0.0901772756926533,0.9879716493966524,0,3,74,4250,0.3333333333333333,0,True,1,-1.0,1,0.3317891955375671,0.161509022116661,0.1569367200136184,0.1048842892050743,0.1334809362888336,0.1113998666405677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.470162034034729,6
7,00:59:58,107948.0,3,2,LEE Cheuk Yiu,2,挑球,0,1,2.0,3,488.0,467.0,1.0,8,747.0,326.0,,,LEE Cheuk Yiu,,8,-0.6506341737590589,0.5155527751453525,9,-0.509602362251146,-0.5492021626577014,0,3,74,4250,0.4,1,True,1,-1.0,1,0.2775640487670898,0.1351131945848465,0.1312881559133529,0.0877427831292152,0.1116658076643943,0.1069598719477653,0.1496661305427551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.559282660484314,6
8,00:59:59,107987.0,3,2,Hans-Kristian Solberg VITTINGHUS,2,殺球,1,0,1.0,9,747.0,326.0,2.0,6,484.0,557.0,,,LEE Cheuk Yiu,,9,0.542342929273582,-1.267644649273911,9,0.0917918541016593,1.0354713616685831,0,3,74,4250,0.4666666666666667,0,True,1,-1.0,1,0.2517483830451965,0.1225465908646583,0.1190773099660873,0.079582005739212,0.101280003786087,0.0970117524266243,0.1433648020029068,0.0853891819715499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.6310456395149231,6
9,01:00:00,108004.0,3,2,LEE Cheuk Yiu,2,接殺防守,0,1,2.0,7,484.0,557.0,2.0,7,573.0,397.0,,,LEE Cheuk Yiu,,9,0.4479325493195825,1.1361091765881746,9,0.7450071150971957,-1.0780878145934147,0,3,74,4250,0.5333333333333333,1,True,1,-1.0,1,0.2247261852025985,0.1093926727771759,0.1062957793474197,0.0710398256778717,0.0904088020324707,0.0865986943244934,0.1279762983322143,0.0758951380848884,0.1076665371656417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.5499998927116394,6
10,01:00:01,108031.0,3,2,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,0,2.0,8,573.0,397.0,2.0,7,525.0,471.0,,,LEE Cheuk Yiu,,8,-0.2026333475518651,-0.3424139939785335,9,-0.156973346800324,1.1342239787402988,0,3,74,4250,0.6,0,True,1,-1.0,1,0.1996886283159256,0.0972048416733741,0.0944529846310615,0.0631250217556953,0.0803360268473625,0.0769504234194755,0.113717995584011,0.0674393847584724,0.0928086191415786,0.1142761409282684,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.5551517009735107,6
11,01:00:02,108060.0,3,2,LEE Cheuk Yiu,2,挑球,0,1,2.0,8,525.0,471.0,1.0,9,684.0,322.0,,,LEE Cheuk Yiu,,8,-0.452409817866191,0.5696634616702578,9,-0.2153616871157973,-0.5479704639319891,0,3,74,4250,0.6666666666666666,1,True,1,-1.0,1,0.1522148251533508,0.0740954428911209,0.0719978064298629,0.0481177344918251,0.0612370073795318,0.0586562938988208,0.0866827815771102,0.0514064095914363,0.0707443729043006,0.0900842323899269,0.2347632199525833,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3769918382167816,6
12,01:00:03,108118.0,3,2,Hans-Kristian Solberg VITTINGHUS,2,殺球,0,0,1.0,10,684.0,322.0,2.0,8,564.0,539.0,,,LEE Cheuk Yiu,,9,0.4023859859899177,-1.2682948709005304,9,0.1516755411238336,0.9571193428228184,0,3,74,4250,0.7333333333333333,0,True,1,-1.0,1,0.1187238097190857,0.0577926188707351,0.0561565198004245,0.0375306494534015,0.047763355076313,0.045750468969345,0.0676104351878166,0.0400957353413105,0.0551788695156574,0.0702634826302528,0.1838850975036621,0.2192489504814148,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.3675100803375244,6
13,01:00:04,108133.0,3,2,LEE Cheuk Yiu,2,接殺防守,0,1,2.0,9,564.0,539.0,2.0,8,683.0,386.0,,,LEE Cheuk Yiu,,9,0.2713011563611796,1.0823289809642305,9,0.27889682547466,-1.0276937578197938,0,3,74,4250,0.8,1,True,1,-1.0,1,0.0886256918311119,0.0431413948535919,0.041920069605112,0.0280161146074533,0.0356546863913536,0.0341520942747592,0.0504702553153038,0.0299309138208627,0.0411902666091918,0.0524507239460945,0.1372676938772201,0.1699650436639785,0.2472150027751922,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2744521498680115,6
14,01:00:05,108160.0,3,2,Hans-Kristian Solberg VITTINGHUS,2,網前球,0,1,2.0,9,683.0,386.0,2.0,1,818.0,488.0,,,LEE Cheuk Yiu,,8,-0.1997928280966147,-0.5013679868741404,9,0.044834701158577,1.0969102595603826,0,3,74,4250,0.8666666666666667,0,True,1,-1.0,1,0.0833612382411956,0.0405787527561187,0.0394299700856208,0.0263519268482923,0.0335367657244205,0.0321234203875064,0.0474722720682621,0.0281529854983091,0.0387435220181942,0.0493350885808467,0.1291138529777526,0.1598689407110214,0.2013702988624572,0.0905610099434852,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2890639901161194,6
15,01:00:06,108197.0,3,2,LEE Cheuk Yiu,2,推撲球,0,0,2.0,2,818.0,488.0,1.0,3,527.0,315.0,,,LEE Cheuk Yiu,,9,0.920136294155873,0.8137402387196063,9,0.2623224778543274,-0.7007533253213509,0,3,74,4250,0.9333333333333332,1,True,1,-1.0,1,0.0768024027347564,0.0373860299587249,0.0363276340067386,0.0242785643786191,0.0308981053531169,0.029595959931612,0.043737169355154,0.0259379185736179,0.0356951914727687,0.0454534217715263,0.1189552247524261,0.1472905129194259,0.1855265498161316,0.0860465392470359,0.0760688260197639,0.0,,,,,,,,,,,,,,,,,,,,0.3284519910812378,6
16,01:00:07,108234.0,3,2,Hans-Kristian Solberg VITTINGHUS,3,殺球,0,0,1.0,4,527.0,315.0,2.0,7,654.0,436.0,掛網,對手掛網,LEE Cheuk Yiu,,9,-0.4177966435018468,-1.341432708609096,9,0.2562130079425951,1.0126175364315753,0,3,74,4250,1.0,0,True,1,-1.0,1,0.0735484659671783,0.0358020737767219,0.0347885154187679,0.023249939084053,0.0295890234410762,0.0283420495688915,0.0418841280043125,0.0248389896005392,0.0341828726232051,0.0435276664793491,0.1139153689146041,0.1410501599311828,0.1776662170886993,0.0824009478092193,0.0704636350274086,0.0447499677538871,,,,,,,,,,,,,,,,,,,,0.3805917799472809,6
