ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,win_prob,rally
7,00:24:16,43665.0,0,2,SHI Yuqi,2,網前球,0,1,2.0,3,811.0,374.0,2.0,2,880.0,417.0,,,SHI Yuqi,,8,0.8936213165513097,-0.2974137758994034,8,0.4156939438758652,0.6351905573448237,0,2,48,2180,0.3846153846153846,1,True,1,2.0,2,0.1047654747962951,0.071364939212799,0.123225025832653,0.1240351125597953,0.1822350025177002,0.1692544221878051,0.2251199781894683,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5046654939651489,3
8,00:24:17,43692.0,0,2,NG Ka Long Angus,2,挑球,0,0,2.0,3,880.0,417.0,1.0,4,819.0,261.0,,,SHI Yuqi,,3,0.9976924067776924,0.3130123644969013,8,0.5514180487294138,-0.4697974039505246,0,2,48,2180,0.4615384615384615,0,True,1,2.0,2,0.0886085703969001,0.0603590607643127,0.1042212843894958,0.1049064695835113,0.1541307866573333,0.143152043223381,0.1915165483951568,0.1531052142381668,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.4894725978374481,3
9,00:24:19,43756.0,0,2,SHI Yuqi,2,切球,0,0,1.0,5,819.0,261.0,2.0,5,420.0,474.0,,,SHI Yuqi,,5,1.0895298952624295,-1.4673925574058055,9,0.4020031491804265,1.083280471786047,0,2,48,2180,0.6153846153846154,1,True,1,2.0,2,0.0735201761126518,0.0500810258090496,0.0864743292331695,0.087042823433876,0.1278851628303527,0.1187759116291999,0.1589048206806183,0.1244244202971458,0.1728913187980651,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.4318116009235382,3
10,00:24:20,43780.0,0,2,NG Ka Long Angus,2,挑球,0,0,2.0,6,420.0,474.0,1.0,9,737.0,259.0,,,SHI Yuqi,,9,-0.7873211008119515,0.7911589364188973,9,0.9571636555920036,-1.2544422799572188,0,2,48,2180,0.6923076923076923,0,True,1,2.0,2,0.0616241805255413,0.0419776253402233,0.0724822804331779,0.0729587897658348,0.1071925982832908,0.0995572730898857,0.133193090558052,0.1042918190360069,0.1415200382471084,0.1652022451162338,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3858133554458618,3
11,00:24:22,43821.0,0,2,SHI Yuqi,2,長球,0,0,1.0,10,737.0,259.0,1.0,4,864.0,613.0,,,SHI Yuqi,,10,0.3350300768467914,-1.4474581528118222,9,0.2567350518717055,1.091402861320897,0,2,48,2180,0.8461538461538461,1,True,1,2.0,2,0.0504384525120258,0.0343580469489097,0.0593256503343582,0.0597156509757041,0.0877355113625526,0.0814861059188842,0.1090165227651596,0.0853612646460533,0.1158319935202598,0.144553855061531,0.1721769869327545,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.3367916047573089,3
12,00:24:23,43856.0,0,2,NG Ka Long Angus,2,長球,0,0,1.0,5,864.0,613.0,1.0,4,826.0,253.0,,,SHI Yuqi,,5,0.9677719524901848,1.5739347881861014,9,0.2634532753405367,-1.1108445692586684,0,2,48,2180,0.9230769230769232,0,True,1,2.0,2,0.044559046626091,0.0303530674427747,0.0524103008210659,0.05275484547019,0.0775085389614105,0.0719876065850257,0.0963089019060134,0.0754110515117645,0.1023299321532249,0.1277038007974624,0.1509148180484771,0.1177580878138542,0.0,,,,,,,,,,,,,,,,,,,,,0.3335088193416595,3
13,00:24:24,43889.0,0,2,SHI Yuqi,3,殺球,0,0,1.0,5,826.0,253.0,2.0,6,932.0,554.0,對手落地致勝,落地致勝,SHI Yuqi,,9,0.6684409186421955,-1.2284749904733343,9,0.509723469441527,1.296865251319869,0,2,48,2180,1.0,1,True,1,2.0,2,0.0396042838692665,0.0269779432564973,0.0465825125575065,0.046888742595911,0.0688899382948875,0.0639829114079475,0.0855997875332832,0.0670256838202476,0.0909513011574745,0.1135037094354629,0.1341337710618972,0.110073447227478,0.1057859286665916,,,,,,,,,,,,,,,,,,,,,0.3577695488929748,3
1,00:24:40,44364.0,0,3,SHI Yuqi,1,發短球,0,1,2.0,8,,,2.0,7,504.0,457.0,,,SHI Yuqi,,9,0.1043597769093695,-0.7827390715990467,9,-0.596994045235611,0.8799125818695916,0,2,48,2181,0.0,1,True,1,3.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.5064603686332703,4
2,00:24:40,44383.0,0,3,NG Ka Long Angus,2,平球,0,0,2.0,8,504.0,457.0,1.0,8,702.0,295.0,,,SHI Yuqi,,8,-0.621572509623302,0.4996682473494527,9,-0.1208168501504536,-0.83357189649875,0,2,48,2181,0.0,0,True,1,3.0,3,0.5743855237960815,0.4256144762039184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.3769843876361847,4
3,00:24:41,44393.0,0,3,SHI Yuqi,2,平球,0,1,1.0,9,702.0,295.0,2.0,8,630.0,486.0,,,SHI Yuqi,,9,0.1154421527393952,-0.9763099985740604,8,-0.6034338397773734,0.4342289544920603,0,2,48,2181,0.0434782608695652,1,True,1,3.0,3,0.3579659759998321,0.2482773214578628,0.3937567174434662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.1644874811172485,4
4,00:24:41,44405.0,0,3,NG Ka Long Angus,2,網前球,0,0,2.0,9,630.0,486.0,2.0,8,601.0,333.0,,,SHI Yuqi,,9,-0.0387393175952831,0.8006829762808897,9,-0.0338680556852341,-0.9420911712276764,0,2,48,2181,0.0434782608695652,0,True,1,3.0,3,0.2533462047576904,0.1757153570652008,0.2701767086982727,0.3007617890834808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.1554359793663025,4
5,00:24:42,44430.0,0,3,SHI Yuqi,2,網前球,0,0,2.0,9,601.0,333.0,2.0,7,771.0,447.0,,,SHI Yuqi,,9,-0.0427633002782496,-0.6976094911245504,9,0.0105581897786964,0.919842711113858,0,2,48,2181,0.0869565217391304,1,True,1,3.0,3,0.1773790419101715,0.1230261996388435,0.1891628205776214,0.2080787718296051,0.3023532032966614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2520428597927093,4
6,00:24:43,44455.0,0,3,NG Ka Long Angus,2,推撲球,0,0,2.0,8,771.0,447.0,1.0,3,474.0,247.0,,,SHI Yuqi,,8,0.7303796181843654,0.5373864430949423,9,0.0484850495118359,-0.7297161506288049,0,2,48,2181,0.1304347826086956,0,True,1,3.0,3,0.1375019699335098,0.0953683406114578,0.1466366052627563,0.1613000035285949,0.2289466857910156,0.2302464097738266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4119146168231964,4
7,00:24:44,44490.0,0,3,SHI Yuqi,2,平球,0,0,1.0,4,474.0,247.0,1.0,5,447.0,512.0,,,SHI Yuqi,,10,-0.6711756733073646,-1.484766553558522,9,0.0748055905168661,0.7998285056036257,0,2,48,2181,0.1739130434782608,1,True,1,3.0,3,0.1091863587498664,0.0757292583584785,0.116439901292324,0.1280836910009384,0.1817999929189682,0.1866597235202789,0.2021010965108871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4276750981807709,4
8,00:24:44,44505.0,0,3,NG Ka Long Angus,2,接殺防守,0,1,1.0,6,447.0,512.0,2.0,2,803.0,345.0,,,SHI Yuqi,,9,-0.5406542677498782,0.9969153547860532,9,-0.5393973249410403,-1.2505669254873888,0,2,48,2181,0.1739130434782608,0,True,1,3.0,3,0.0936591476202011,0.0649599283933639,0.0998811870813369,0.1098691225051879,0.1559465229511261,0.1601151525974273,0.1597511023283004,0.1558178216218948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.4217546284198761,4
9,00:24:45,44529.0,0,3,SHI Yuqi,2,挑球,0,1,2.0,3,803.0,345.0,1.0,9,548.0,606.0,,,SHI Yuqi,,9,0.8432866068243731,-0.6133887025200592,9,-0.1170936723170496,1.0083013326613468,0,2,48,2181,0.217391304347826,1,True,1,3.0,3,0.0720584988594055,0.0499781891703605,0.0768455490469932,0.0845299586653709,0.1199804991483688,0.1231877282261848,0.122907631099224,0.116356149315834,0.234155848622322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.3206857144832611,4
10,00:24:47,44569.0,0,3,NG Ka Long Angus,2,切球,0,0,1.0,10,548.0,606.0,2.0,2,816.0,343.0,,,SHI Yuqi,,10,-0.2805124180450723,1.5186610010496768,9,-0.1884565827870327,-0.9405642593145958,0,2,48,2181,0.3043478260869565,0,True,1,3.0,3,0.061125811189413,0.0423955172300338,0.0651865601539611,0.0717051103711128,0.1017771065235138,0.1044977307319641,0.1042601317167282,0.0987026393413543,0.1950117200613021,0.1553376466035843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2767987549304962,4
11,00:24:47,44591.0,0,3,SHI Yuqi,2,接殺防守,0,1,2.0,3,816.0,343.0,2.0,2,885.0,432.0,,,SHI Yuqi,,9,0.8433112363500563,-0.7373382113479151,9,-0.200899220600967,1.3486031660435944,0,2,48,2181,0.3043478260869565,1,True,1,3.0,3,0.0507237277925014,0.0351808592677116,0.0540934428572654,0.0595026947557926,0.0844571888446807,0.0867148339748382,0.0865176692605018,0.0819059237837791,0.1618256121873855,0.1177398860454559,0.1813382059335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2244126498699188,4
12,00:24:48,44623.0,0,3,NG Ka Long Angus,2,挑球,0,0,2.0,3,885.0,432.0,1.0,9,543.0,252.0,,,SHI Yuqi,,3,1.101444780893455,0.4697175368841062,9,0.5844809304030383,-0.7663047593074971,0,2,48,2181,0.3478260869565217,0,True,1,3.0,3,0.0453373678028583,0.0314450003206729,0.0483492538332939,0.0531840994954109,0.0754886716604232,0.0775065720081329,0.0773303508758544,0.0732083171606063,0.1446413248777389,0.1052370816469192,0.1584916710853576,0.1097803190350532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2476883381605148,4
13,00:24:50,44672.0,0,3,SHI Yuqi,2,切球,0,0,1.0,10,543.0,252.0,2.0,7,505.0,470.0,,,SHI Yuqi,,10,-0.3784712349667637,-1.4758489145573794,9,0.1926810721329309,0.9478846002420857,0,2,48,2181,0.4347826086956521,1,True,1,3.0,3,0.0410126857459545,0.0284454971551895,0.043737269937992,0.0481109246611595,0.0682878866791725,0.0701133087277412,0.0699538886547088,0.0662250593304634,0.1308441460132599,0.0951986238360405,0.1433733254671096,0.0991355329751968,0.0955619141459465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2622580230236053,4
14,00:24:51,44693.0,0,3,NG Ka Long Angus,2,網前球,0,1,2.0,8,505.0,470.0,2.0,2,860.0,349.0,,,SHI Yuqi,,9,-0.4741443048980377,0.7429881188073715,10,-0.3065344392102077,-1.440687070408768,0,2,48,2181,0.4782608695652174,0,True,1,3.0,3,0.0382151380181312,0.0265051797032356,0.0407538749277591,0.0448291935026645,0.0636298507452011,0.0653307512402534,0.0651822090148925,0.0617077313363552,0.1219190433621406,0.0887049660086631,0.1335935741662979,0.092373326420784,0.0841321870684623,0.0731229111552238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2684940099716186,4
15,00:24:52,44723.0,0,3,SHI Yuqi,2,挑球,0,1,2.0,3,860.0,349.0,1.0,4,899.0,613.0,,,SHI Yuqi,,7,1.0055256795697296,-0.5641350911150059,9,0.0981962062964557,0.8821907425946982,0,2,48,2181,0.5217391304347826,1,True,1,3.0,3,0.0335919968783855,0.0232986696064472,0.035823605954647,0.0394059009850025,0.0559321194887161,0.0574272535741329,0.0572966821491718,0.0542425289750099,0.1071696728467941,0.0779737159609794,0.1174318641424179,0.0811983048915863,0.0739541500806808,0.0610331892967224,0.1242202594876289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2419229745864868,4
16,00:24:53,44768.0,0,3,NG Ka Long Angus,2,殺球,0,0,1.0,5,899.0,613.0,2.0,5,474.0,300.0,,,SHI Yuqi,,5,1.0945265026076814,1.51603505230599,9,0.096036172461708,-0.9433742697682715,0,2,48,2181,0.5652173913043478,0,True,1,3.0,3,0.0305669866502285,0.0212005898356437,0.0325976349413394,0.0358573421835899,0.0508953519165515,0.052255842834711,0.0521370284259319,0.0493579097092151,0.0975188910961151,0.0709520727396011,0.1068569496273994,0.0738862752914428,0.0672944709658622,0.0555370561778545,0.1121240481734275,0.0909615159034729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.238910973072052,4
17,00:24:54,44784.0,0,3,SHI Yuqi,2,接殺防守,0,0,2.0,6,474.0,300.0,2.0,1,394.0,447.0,,,SHI Yuqi,,9,-0.1328368423692234,-0.930247681574904,7,1.1270998511432666,1.4901901095049308,0,2,48,2181,0.6086956521739131,1,True,1,3.0,3,0.0267499536275863,0.0185531806200742,0.0285270288586616,0.0313796773552894,0.0445398241281509,0.0457304269075393,0.045626450330019,0.0431943722069263,0.0853412747383117,0.06209197640419,0.0935132578015327,0.0646597743034362,0.0588911138474941,0.0486019030213356,0.098122626543045,0.0795199945569038,0.1249571293592453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2348165661096573,4
18,00:24:55,44818.0,0,3,NG Ka Long Angus,2,推撲球,0,1,2.0,2,394.0,447.0,1.0,3,443.0,252.0,,,SHI Yuqi,,2,-0.935083672467792,0.5744757626661894,9,-0.6281106465787091,-0.9580065522769298,0,2,48,2181,0.6521739130434783,0,True,1,3.0,3,0.0242858622223138,0.0168441403657197,0.0258992407470941,0.0284891184419393,0.0404370091855526,0.041517935693264,0.0414235368371009,0.0392154902219772,0.0774800032377243,0.0563723295927047,0.0848992094397544,0.0587035864591598,0.0534663163125515,0.0441249050199985,0.0890839919447898,0.0721949562430381,0.1066922396421432,0.0988700911402702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2527662515640259,4
19,00:24:56,44853.0,0,3,SHI Yuqi,2,長球,0,0,1.0,4,443.0,252.0,1.0,5,359.0,576.0,,,SHI Yuqi,,10,-0.8277910729352668,-1.4951481718671598,9,-0.299848150075144,0.9221285739762592,0,2,48,2181,0.6956521739130435,1,True,1,3.0,3,0.0215155389159917,0.0149227054789662,0.0229448787868022,0.0252393241971731,0.0358242988586425,0.0367819294333457,0.0366982966661453,0.0347421243786811,0.0686417520046234,0.0499418564140796,0.0752146393060684,0.0520071908831596,0.0473673418164253,0.0390915125608444,0.0789220482110977,0.0639595687389373,0.0945217013359069,0.0873381420969963,0.1143251359462738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2492939084768295,4
20,00:24:57,44885.0,0,3,NG Ka Long Angus,2,長球,0,0,1.0,6,359.0,576.0,1.0,3,427.0,256.0,,,SHI Yuqi,,6,-1.2884953573497056,1.3493318110301828,9,-0.3599614872990263,-1.1836631392572758,0,2,48,2181,0.7391304347826086,0,True,1,3.0,3,0.020301217213273,0.0140804778784513,0.0216498840600252,0.023814832791686,0.0338024012744426,0.0347059816122055,0.0346270687878131,0.0327813029289245,0.0647676587104797,0.0471231751143932,0.0709695816040039,0.0490719377994537,0.0446939617395401,0.0368852168321609,0.0744677409529686,0.0603497400879859,0.0891869664192199,0.0824088379740715,0.1022074595093727,0.0621045343577861,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.247399240732193,4
21,00:24:58,44921.0,0,3,SHI Yuqi,2,長球,0,0,1.0,4,427.0,256.0,1.0,5,420.0,589.0,,,SHI Yuqi,,4,-1.26477134605502,-1.4425072457652297,9,-0.3112937990574196,1.130675543846816,0,2,48,2181,0.782608695652174,1,True,1,3.0,3,0.0189123004674911,0.013117155060172,0.0201686974614858,0.022185530513525,0.0314897932112216,0.0323315560817718,0.0322580449283123,0.0305385570973157,0.0603365488350391,0.0438992194831371,0.0661141648888588,0.0457146614789962,0.0416362024843692,0.0343616977334022,0.0693729966878891,0.0562208853662014,0.0830852016806602,0.0767708048224449,0.0952148959040641,0.061367429792881,0.0649036467075347,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.2415289580821991,4
22,00:24:59,44950.0,0,3,NG Ka Long Angus,2,切球,0,1,1.0,6,420.0,589.0,2.0,8,758.0,326.0,,,SHI Yuqi,,6,-0.8586987202260717,1.4581374064843853,4,-0.9483138797558824,-1.3628221866961328,0,2,48,2181,0.8260869565217391,0,True,1,3.0,3,0.0177921615540981,0.0123402513563632,0.0189741440117359,0.0208715256303548,0.0296247135847806,0.0304166208952665,0.0303474627435207,0.0287298168987035,0.0567629337310791,0.0412991568446159,0.0621983520686626,0.0430070683360099,0.0391701720654964,0.0323265194892883,0.0652641728520393,0.0528910346329212,0.0781642273068428,0.0722238197922706,0.0895754992961883,0.0577327571809291,0.0587744712829589,0.0615130923688411,0.0,0.0,0.0,0.0,,,,,,,,0.2398057281970977,4
23,00:25:00,44982.0,0,3,SHI Yuqi,2,推撲球,0,1,2.0,9,758.0,326.0,1.0,4,900.0,606.0,,,SHI Yuqi,,9,0.4221027231272886,-0.6916727408155584,9,-0.1079228070864853,1.1641759446783386,0,2,48,2181,0.8695652173913043,1,True,1,3.0,3,0.0158806573599576,0.01101447455585,0.0169356539845466,0.0186291895806789,0.0264419801533222,0.0271488055586814,0.0270870756357908,0.0256432238966226,0.0506645962595939,0.0368621759116649,0.0555160604417324,0.0383865982294082,0.0349619165062904,0.028853515163064,0.0582525059580802,0.0472086742520332,0.0697666406631469,0.0644644349813461,0.0799519345164299,0.0515302270650863,0.05246002972126,0.0508207716047763,0.1115187481045723,0.0,0.0,0.0,,,,,,,,0.2423487156629562,4
24,00:25:02,45015.0,0,3,NG Ka Long Angus,2,切球,0,0,1.0,5,900.0,606.0,2.0,7,500.0,350.0,,,SHI Yuqi,,10,0.8499626828145398,1.5367472175770125,9,0.2155605868398313,-0.8261956973254829,0,2,48,2181,0.9565217391304348,0,True,1,3.0,3,0.0147513709962368,0.0102312266826629,0.0157313477247953,0.017304453998804,0.0245616678148508,0.0252182334661483,0.0251608937978744,0.023819712921977,0.0470617972314357,0.0342408753931522,0.0515682697296142,0.0356568954885005,0.0324757471680641,0.0268017183989286,0.0541101247072219,0.0438516288995742,0.0648054778575897,0.0598803199827671,0.074266493320465,0.0478658713400363,0.0487295538187027,0.0472068637609481,0.1005997583270073,0.0740996524691581,0.0,0.0,,,,,,,,0.2620013058185577,4
25,00:25:02,45040.0,0,3,SHI Yuqi,2,網前球,0,0,2.0,8,500.0,350.0,2.0,1,360.0,425.0,,,SHI Yuqi,,9,-0.5860227258537529,-0.5492476143214852,9,0.4630083523248757,1.270137950952508,0,2,48,2181,0.9565217391304348,1,True,1,3.0,3,0.0134116671979427,0.0093020377680659,0.0143026430159807,0.0157328806817531,0.0223310030996799,0.0229279398918151,0.0228758081793785,0.0216564312577247,0.0427876934409141,0.0311311539262533,0.0468848906457424,0.0324185751378536,0.0295263342559337,0.0243676137179136,0.049195896834135,0.0398690700531005,0.0589199103415012,0.0544420517981052,0.0675216913223266,0.043518740683794,0.0443039871752262,0.0429195836186409,0.0914633870124816,0.0670574381947517,0.0911315754055976,0.0,,,,,,,,0.2847691774368286,4
26,00:25:03,45072.0,0,3,NG Ka Long Angus,3,挑球,0,1,2.0,2,360.0,425.0,2.0,1,386.0,404.0,掛網,對手掛網,SHI Yuqi,,2,-1.088949806697538,0.4134133755497071,9,-0.3927388230416203,-0.683904487020925,0,2,48,2181,1.0,0,True,1,3.0,3,0.0125160925090312,0.0086808865889906,0.0133475726470351,0.0146823059767484,0.0208398327231407,0.0213969089090824,0.0213482584804296,0.0202103070914745,0.0399305112659931,0.0290523469448089,0.043754119426012,0.0302537977695465,0.0275546908378601,0.0227404478937387,0.0459108054637908,0.0372067801654338,0.0549854896962642,0.0508066415786743,0.0630128756165504,0.0406127460300922,0.0413455553352832,0.0400535985827446,0.0853558555245399,0.0625796243548393,0.0787943080067634,0.0730276554822921,,,,,,,,0.3199959397315979,4
1,00:25:27,45786.0,0,4,SHI Yuqi,1,發短球,0,1,2.0,8,,,2.0,7,704.0,462.0,,,NG Ka Long Angus,,9,-0.0965204758407363,-0.8019375320167313,9,0.5217177522063634,0.8938997437586776,0,2,48,2182,0.0,1,True,0,4.0,4,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4396898448467254,5
2,00:25:28,45810.0,0,4,NG Ka Long Angus,2,推撲球,0,0,2.0,8,704.0,462.0,1.0,4,828.0,261.0,,,NG Ka Long Angus,,8,0.3773569491593218,0.5721644811605788,9,-0.1636057885714318,-0.7590991882805277,0,2,48,2182,0.3333333333333333,0,True,0,4.0,4,0.5722022652626038,0.4277977347373962,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3194831609725952,5
3,00:25:29,45842.0,0,4,SHI Yuqi,2,長球,0,1,1.0,5,828.0,261.0,1.0,4,899.0,601.0,,,NG Ka Long Angus,,5,1.010361799807337,-1.395121885429435,9,0.2544522184981792,0.8211467599349008,0,2,48,2182,0.6666666666666666,1,True,0,4.0,4,0.344047337770462,0.2321631461381912,0.4237895309925079,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1132031679153442,5
4,00:25:30,45868.0,0,4,NG Ka Long Angus,3,殺球,0,0,1.0,5,899.0,601.0,2.0,5,389.0,300.0,對手落地致勝,落地致勝,NG Ka Long Angus,,7,1.039378091953743,1.272952028750311,9,0.2597920978862365,-1.1786060143837704,0,2,48,2182,1.0,0,True,0,4.0,4,0.2419667840003967,0.163279190659523,0.2949407994747162,0.2998132109642029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1116251051425933,5
1,00:25:46,46363.0,1,4,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,8,718.0,323.0,,,NG Ka Long Angus,,9,-0.0907941882295736,0.8612414789725147,9,0.6276885602898833,-0.9377484391048484,0,2,48,2183,0.0,0,True,0,3.0,-1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2751734554767608,6
2,00:25:47,46383.0,1,4,SHI Yuqi,2,網前球,0,1,2.0,9,718.0,323.0,2.0,7,473.0,458.0,,,NG Ka Long Angus,,9,0.2481375771222783,-0.721195030325331,9,0.1447380152824502,0.8669534067116876,0,2,48,2183,0.3333333333333333,1,True,0,3.0,-1,0.3244387805461883,0.6755611896514893,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0772998929023742,6
3,00:25:48,46406.0,1,4,NG Ka Long Angus,2,網前球,0,1,2.0,8,473.0,458.0,2.0,2,809.0,361.0,,,NG Ka Long Angus,,8,-0.7005616678918066,0.6044201416375768,9,0.0885806572139511,-0.8891782549609211,0,2,48,2183,0.6666666666666666,0,True,0,3.0,-1,0.2202441990375518,0.4100621938705444,0.3696936070919037,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1772768497467041,6
4,00:25:49,46432.0,1,4,SHI Yuqi,3,網前球,0,1,2.0,3,809.0,361.0,2.0,2,851.0,391.0,掛網,對手掛網,NG Ka Long Angus,,8,0.8246009145442607,-0.4229396389716271,8,0.0582394123680408,0.6300954205612955,0,2,48,2183,1.0,1,True,0,3.0,-1,0.1214689239859581,0.2261571884155273,0.1890531033277511,0.463320791721344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2005695104598999,6
1,00:26:01,46802.0,2,4,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,8,532.0,313.0,,,SHI Yuqi,,9,0.1308465614894886,0.8220731616425372,9,-0.5144921167151414,-0.8940367061327189,0,2,48,2184,0.0,0,True,1,2.0,-2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3317530751228332,7
2,00:26:02,46824.0,2,4,SHI Yuqi,2,推撲球,0,1,2.0,9,532.0,313.0,1.0,8,499.0,555.0,,,SHI Yuqi,,9,-0.5830366945660729,-0.765568183950388,9,-0.0646989221601673,0.8159982803216094,0,2,48,2184,0.3333333333333333,1,True,1,2.0,-2,0.3260392248630523,0.67396080493927,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0987605825066566,7
3,00:26:03,46848.0,2,4,NG Ka Long Angus,2,殺球,0,0,1.0,9,499.0,555.0,2.0,5,430.0,298.0,,,SHI Yuqi,,9,-0.541012536125378,1.2087480886804745,9,-0.4730579393153554,-0.9486366175460358,0,2,48,2184,0.6666666666666666,0,True,1,2.0,-2,0.2125432640314102,0.4312790930271148,0.3561776280403137,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1286835819482803,7
4,00:26:03,46860.0,2,4,SHI Yuqi,2,接殺防守,0,0,2.0,6,430.0,298.0,1.0,1,453.0,460.0,,,SHI Yuqi,,9,-0.5509927457720463,-0.8829077250890197,9,-0.5188189438145913,1.377294736804605,0,2,48,2184,0.6666666666666666,1,True,1,2.0,-2,0.1361186057329177,0.2762031257152557,0.2290700674057006,0.3586081564426422,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3250079751014709,7
5,00:26:04,46885.0,2,4,NG Ka Long Angus,3,推撲球,0,1,1.0,2,453.0,460.0,2.0,1,446.0,404.0,掛網,對手掛網,SHI Yuqi,,8,-0.7804614118556367,0.6679340597312162,6,-0.8901808258569258,-0.9882457966595448,0,2,48,2184,1.0,0,True,1,2.0,-2,0.1052876338362693,0.213642880320549,0.1771855056285858,0.2591729462146759,0.2447110414505005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6213663816452026,7
