ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,win_prob,rally
5,00:57:18,103052.0,14,13,Anthony Sinisuka GINTING,3,接殺防守,0,1,1.0,9,527.0,569.0,2.0,10,625.0,318.0,出界,對手出界,CHOU Tien Chen,,8,0.3373318476671644,0.5697251468961705,8,0.1342043464527547,-0.1053562224529282,0,3,34,954,1.0,1,True,0,-1.0,1,0.0618786588311195,0.0613984353840351,0.1375041753053665,0.2050944417715072,0.5341243147850037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2450817972421646,28
1,00:57:37,103607.0,15,13,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,536.0,519.0,,,CHOU Tien Chen,,9,0.1002704028315427,-0.7516095172412275,9,-0.5581745712492756,1.0918318657873445,0,3,34,955,0.0,0,True,0,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7849753499031067,29
2,00:57:37,103625.0,15,13,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,8,536.0,519.0,,7,555.0,457.0,,,CHOU Tien Chen,,8,-0.4415840041084344,0.6413330202536797,9,-0.1012299794272929,-0.7606749333794417,0,3,34,955,0.0,1,True,0,-2.0,-1,0.52313232421875,0.4768676459789276,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229398563504219,29
3,00:57:38,103642.0,15,13,CHOU Tien Chen,2,網前球,0,0,2.0,8,555.0,457.0,,1,789.0,527.0,,,CHOU Tien Chen,,8,-0.1993183087772636,-0.5330616046502538,9,-0.178259876877491,0.6961420496046848,0,3,34,955,0.2,0,True,0,-2.0,-1,0.1581476628780365,0.1252940148115158,0.7165583372116089,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4052555561065674,29
4,00:57:39,103669.0,15,13,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,2,789.0,527.0,,2,817.0,451.0,,,CHOU Tien Chen,,9,0.7524610536460856,0.6566617897118405,9,0.1680953223202872,-0.6722400329251368,0,3,34,955,0.4,1,True,0,-2.0,-1,0.0914844498038292,0.0724794417619705,0.1775749623775482,0.6584611535072327,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1151910200715065,29
5,00:57:39,103695.0,15,13,CHOU Tien Chen,2,網前球,0,1,1.0,3,817.0,451.0,,1,820.0,503.0,,,CHOU Tien Chen,,3,1.1426990928304253,-0.4522282914624827,9,0.3350076001824095,0.7870434976435904,0,3,34,955,0.4,0,True,0,-2.0,-1,0.0118560353294014,0.0093930615112185,0.0230130460113286,0.1230641826987266,0.8326737284660339,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7291942238807678,29
6,00:57:40,103719.0,15,13,Anthony Sinisuka GINTING,2,挑球,0,0,2.0,2,820.0,503.0,,9,486.0,341.0,,,CHOU Tien Chen,,2,1.0834495020737869,0.4542322797246718,9,0.6565974796555012,-0.6219869564684153,0,3,34,955,0.6,1,True,0,-2.0,-1,0.0180240422487258,0.0142797213047742,0.0349853783845901,0.187087282538414,0.4154450297355652,0.3301785588264465,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2002981454133987,29
7,00:57:42,103757.0,15,13,CHOU Tien Chen,2,切球,0,0,1.0,10,486.0,341.0,,8,431.0,567.0,,,CHOU Tien Chen,,10,-0.4682000519679852,-1.5333558107547292,9,0.1664441913113948,0.8301850528432665,0,3,34,955,1.0,0,True,0,-2.0,-1,0.011451793834567,0.0090727945789694,0.0222283899784088,0.1188681721687316,0.2639580368995666,0.2128221541643142,0.3615986406803131,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3244108855724334,29
8,00:57:42,103774.0,15,13,Anthony Sinisuka GINTING,3,推撲球,0,1,1.0,9,431.0,567.0,2.0,7,613.0,492.0,掛網,對手掛網,CHOU Tien Chen,,9,-0.0563422117808904,0.9450061318047412,9,-0.5431876861093232,-1.2942151761690026,0,3,34,955,1.0,1,True,0,-2.0,-1,0.0125126000493764,0.009913227520883,0.0242874529212713,0.1298792064189911,0.2884090840816498,0.2325363904237747,0.1326657384634018,0.1697962284088134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1880481541156768,29
1,00:58:10,104614.0,16,13,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,653.0,519.0,,,Anthony Sinisuka GINTING,,9,-0.0837372293094395,-0.7147557192732682,9,0.5346863166088232,1.0512802075731535,0,3,34,956,0.0,0,True,1,-3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8069343566894531,30
2,00:58:11,104635.0,16,13,Anthony Sinisuka GINTING,2,挑球,0,0,2.0,8,653.0,519.0,,3,457.0,345.0,,,Anthony Sinisuka GINTING,,9,0.5003916843933239,0.6689295636372137,9,-0.0924624053062882,-0.7376596778854969,0,3,34,956,0.0769230769230769,1,True,1,-3.0,-2,0.434863269329071,0.565136730670929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1427443921566009,30
3,00:58:12,104672.0,16,13,CHOU Tien Chen,2,切球,0,0,1.0,4,457.0,345.0,,2,367.0,519.0,,,Anthony Sinisuka GINTING,,10,-0.7197381897403838,-1.4233063079645607,9,0.0936379805249233,1.0278892713683312,0,3,34,956,0.1538461538461538,0,True,1,-3.0,-2,0.069763571023941,0.1068012863397598,0.8234351277351379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8883060216903687,30
4,00:58:13,104697.0,16,13,Anthony Sinisuka GINTING,2,挑球,0,1,2.0,3,367.0,519.0,,9,484.0,341.0,,,Anthony Sinisuka GINTING,,7,-0.8722062673423417,0.6985178865960998,9,-0.5484301718604401,-1.2043950370892915,0,3,34,956,0.2307692307692307,1,True,1,-3.0,-2,0.0589739978313446,0.0902834832668304,0.2409176379442215,0.6098249554634094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4496356248855591,30
5,00:58:14,104732.0,16,13,CHOU Tien Chen,2,切球,0,0,1.0,10,484.0,341.0,,8,389.0,588.0,,,Anthony Sinisuka GINTING,,10,-0.5187981026699624,-1.5192759909693816,9,-0.1297251120111866,0.9225866449322536,0,3,34,956,0.3076923076923077,0,True,1,-3.0,-2,0.0184547509998083,0.0282524414360523,0.0753904432058334,0.2155876457691192,0.662314772605896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7639850974082947,30
6,00:58:15,104748.0,16,13,Anthony Sinisuka GINTING,2,平球,0,1,1.0,9,389.0,588.0,,5,385.0,393.0,,,Anthony Sinisuka GINTING,,9,-0.1140397814347904,0.9615807788351388,9,-0.4930895865205986,-1.3467896812444298,0,3,34,956,0.3846153846153846,1,True,1,-3.0,-2,0.0167767498642206,0.0256835836917161,0.0685355439782142,0.1959852576255798,0.2783790528774261,0.4146397411823272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3824638426303863,30
7,00:58:15,104764.0,16,13,CHOU Tien Chen,2,接殺防守,0,0,1.0,6,385.0,393.0,,2,338.0,518.0,,,Anthony Sinisuka GINTING,,9,-0.5760299829390778,-0.9440492837825198,9,-0.1912629201437304,0.9471658226595512,0,3,34,956,0.3846153846153846,0,True,1,-3.0,-2,0.0077340579591691,0.0118400957435369,0.0315947942435741,0.0903489291667938,0.1283323615789413,0.2185861021280288,0.5115635991096497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766526460647583,30
8,00:58:16,104791.0,16,13,Anthony Sinisuka GINTING,2,挑球,0,1,2.0,3,338.0,518.0,,3,411.0,338.0,,,Anthony Sinisuka GINTING,,7,-0.880027527945912,0.6649937463565726,9,-0.5972963200944249,-0.8482276472240068,0,3,34,956,0.4615384615384615,1,True,1,-3.0,-2,0.0103265671059489,0.0158089771866798,0.0421855896711349,0.1206345409154892,0.171350285410881,0.2918577194213867,0.1817992031574249,0.1660371422767639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3831574320793152,30
9,00:58:17,104825.0,16,13,CHOU Tien Chen,2,長球,0,0,1.0,4,411.0,338.0,,6,360.0,638.0,,,Anthony Sinisuka GINTING,,4,-0.8900883528701544,-1.4614287985055878,9,-0.3613955296427342,0.8626411871381592,0,3,34,956,0.5384615384615384,0,True,1,-3.0,-2,0.0053031984716653,0.0081186844035983,0.0216643661260604,0.0619517341256141,0.0879967510700225,0.1498832106590271,0.0933627784252166,0.0874805673956871,0.4842387437820434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7775876522064209,30
10,00:58:18,104855.0,16,13,Anthony Sinisuka GINTING,2,殺球,1,0,1.0,7,360.0,638.0,,6,797.0,371.0,,,Anthony Sinisuka GINTING,,9,-0.7148982838867332,1.3931494271635376,9,-0.5013281441127599,-1.230417811541877,0,3,34,956,0.6153846153846154,1,True,1,-3.0,-2,0.0047432733699679,0.0072614937089383,0.0193769857287406,0.0554107129573822,0.0787058323621749,0.1340581774711609,0.0835053026676178,0.0782441422343254,0.2982268929481506,0.2404671907424926,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5859419107437134,30
11,00:58:19,104869.0,16,13,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,797.0,371.0,,1,765.0,523.0,,,Anthony Sinisuka GINTING,,9,-0.3533177269663234,-1.1309840052541602,10,-0.7025029053468435,1.6040217371827203,0,3,34,956,0.6923076923076923,0,True,1,-3.0,-2,0.0009982928168028,0.0015282899839803,0.0040781768038868,0.0116620138287544,0.0165648199617862,0.0282145477831363,0.0175749398767948,0.0164676513522863,0.0627663135528564,0.0844474956393241,0.7556974291801453,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9539965987205504,30
12,00:58:20,104902.0,16,13,Anthony Sinisuka GINTING,2,挑球,0,0,2.0,2,765.0,523.0,,3,461.0,341.0,,,Anthony Sinisuka GINTING,,9,0.7653971964484871,0.7394339738306174,9,0.9407866734449128,-0.8435295270730959,0,3,34,956,0.7692307692307693,1,True,1,-3.0,-2,0.0019285347079858,0.002952400362119,0.0078783556818962,0.0225290581583976,0.0320004597306251,0.0545057766139507,0.0339518412947654,0.0318127460777759,0.1212540045380592,0.1631384193897247,0.3712593615055084,0.1567889899015426,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7496830224990845,30
13,00:58:21,104937.0,16,13,CHOU Tien Chen,2,切球,0,0,1.0,4,461.0,341.0,,8,411.0,560.0,,,Anthony Sinisuka GINTING,,10,-0.4099864553863656,-1.4935014644792544,9,-0.0132947180430957,0.9677655243233716,0,3,34,956,0.8461538461538461,0,True,1,-3.0,-2,0.0011521514970809,0.0017638325225561,0.0047067124396562,0.0134593835100531,0.0191178191453218,0.0325630195438861,0.0202836189419031,0.0190056730061769,0.0724399611353874,0.0974626839160919,0.2217989712953567,0.1000152006745338,0.3962309956550598,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8434234261512756,30
14,00:58:21,104951.0,16,13,Anthony Sinisuka GINTING,2,平球,0,1,1.0,9,411.0,560.0,,5,419.0,389.0,,,Anthony Sinisuka GINTING,,9,-0.3331800965020061,0.99622703883443,10,-0.4193318722941554,-1.4665846595394123,0,3,34,956,0.8461538461538461,1,True,1,-3.0,-2,0.001366403652355,0.0020918319933116,0.0055819652043282,0.0159622672945261,0.0226729363203048,0.0386183857917785,0.0240555275231599,0.0225399378687143,0.0859107747673988,0.1155866757035255,0.2630443274974823,0.1186138689517974,0.1813357919454574,0.1026192456483841,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7228783369064331,30
15,00:58:22,104968.0,16,13,CHOU Tien Chen,2,接殺防守,0,0,1.0,6,419.0,389.0,,2,374.0,501.0,,,Anthony Sinisuka GINTING,,9,-0.4280633705589822,-0.9943049563592012,9,-0.3788694458495023,0.7325155583275643,0,3,34,956,0.9230769230769232,0,True,1,-3.0,-2,0.0009599989280104,0.0014696655562147,0.0039217402227222,0.0112146651372313,0.015929402783513,0.0271322540938854,0.0169007759541273,0.0158359613269567,0.0603586323559284,0.0812081322073936,0.1848079711198806,0.0833349525928497,0.1274017095565796,0.0846566557884216,0.2848674952983856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7644566297531128,30
16,00:58:23,104987.0,16,13,Anthony Sinisuka GINTING,3,推撲球,0,1,1.0,3,374.0,501.0,2.0,3,386.0,331.0,對手落地致勝,落地致勝,Anthony Sinisuka GINTING,,8,-0.6959640333171776,0.3918207944551461,9,-0.6732029789265502,-0.8948550078161475,0,3,34,956,1.0,1,True,1,-3.0,-2,0.0009915747214108,0.0015180050395429,0.0040507321245968,0.0115835322067141,0.016453344374895,0.0280246697366237,0.0174566656351089,0.0163568295538425,0.0623439140617847,0.0838791877031326,0.1908865720033645,0.0860759615898132,0.1315921396017074,0.0874411389231681,0.1024454087018966,0.1589002758264541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6845740079879761,30
1,00:59:34,107122.0,16,14,Anthony Sinisuka GINTING,1,發短球,0,1,2.0,8,,,,1,386.0,444.0,,,CHOU Tien Chen,,9,0.1390159759299878,0.9024992307134349,9,-0.3719683712102073,-0.9949747090592804,0,3,34,957,0.0,1,True,0,-2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4669076800346374,31
2,00:59:34,107142.0,16,14,CHOU Tien Chen,2,網前球,0,0,2.0,2,386.0,444.0,,2,358.0,496.0,,,CHOU Tien Chen,,8,-0.6115351340789557,-0.440064036405461,9,-0.0642982505393141,0.8499175605738459,0,3,34,957,0.0,0,True,0,-2.0,1,0.2350594401359558,0.764940619468689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8972600698471069,31
3,00:59:35,107163.0,16,14,Anthony Sinisuka GINTING,2,推撲球,0,1,2.0,3,358.0,496.0,,5,440.0,388.0,,,CHOU Tien Chen,,3,-0.9046611354431936,0.5366934800994395,9,-0.4517461629261658,-0.6644121862710914,0,3,34,957,0.1,1,True,0,-2.0,1,0.2634527087211609,0.406695544719696,0.3298518061637878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5572881102561951,31
4,00:59:36,107175.0,16,14,CHOU Tien Chen,2,接殺防守,0,0,1.0,6,440.0,388.0,,6,379.0,571.0,,,CHOU Tien Chen,,9,-0.5165404585288638,-0.7671241845025986,8,-0.7682292177617642,0.6037367947360407,0,3,34,957,0.2,0,True,0,-2.0,1,0.0820792466402053,0.1267068535089492,0.1354325115680694,0.6557813286781311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7897736430168152,31
5,00:59:36,107186.0,16,14,Anthony Sinisuka GINTING,2,接殺防守,0,1,1.0,7,379.0,571.0,,6,806.0,413.0,,,CHOU Tien Chen,,9,-0.4339286601535738,0.7416473603872037,9,-0.4588582956255492,-0.9094140195981868,0,3,34,957,0.2,1,True,0,-2.0,1,0.0752239972352981,0.1161243095993995,0.1241211891174316,0.1814348399639129,0.5030956268310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.250510424375534,31
6,00:59:37,107213.0,16,14,CHOU Tien Chen,2,挑球,0,1,2.0,7,806.0,413.0,,3,864.0,675.0,,,CHOU Tien Chen,,9,0.9357379139510688,-0.7275329742727559,9,0.1916609494941552,0.9253330891931116,0,3,34,957,0.3,0,True,0,-2.0,1,0.0084963450208306,0.0131159275770187,0.0140191502869129,0.0204925723373889,0.1025038436055183,0.8413721323013306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8981153964996338,31
7,00:59:38,107252.0,16,14,Anthony Sinisuka GINTING,2,切球,0,0,2.0,4,864.0,675.0,,8,493.0,413.0,,,CHOU Tien Chen,,4,1.1164341817067696,1.559232479041034,9,0.3671423934244066,-0.9313873301789544,0,3,34,957,0.4,1,True,0,-2.0,1,0.0095234476029872,0.0147014772519469,0.0157138928771018,0.0229698717594146,0.1148952841758728,0.563071608543396,0.2591243684291839,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7170302271842957,31
8,00:59:39,107276.0,16,14,CHOU Tien Chen,2,推撲球,0,0,1.0,9,493.0,413.0,,6,295.0,594.0,,,CHOU Tien Chen,,9,-0.3976704788454607,-0.5861168932063524,9,0.6589460522141466,1.2851056472487403,0,3,34,957,0.5,0,True,0,-2.0,1,0.005880631506443,0.0090780109167099,0.0097031667828559,0.0141836591064929,0.0709466561675071,0.3476909399032593,0.1855254173278808,0.356991559267044,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7895545959472656,31
9,00:59:40,107296.0,16,14,Anthony Sinisuka GINTING,2,接殺防守,0,1,2.0,7,295.0,594.0,,9,542.0,345.0,,,CHOU Tien Chen,,9,-0.584337544314025,1.084674951325549,9,-0.4216708722033838,-0.7451056844718608,0,3,34,957,0.6,1,True,0,-2.0,1,0.0072228540666401,0.0111500183120369,0.0119178630411624,0.0174210034310817,0.0871398523449897,0.4270495474338531,0.2278705984354019,0.1097566485404968,0.1004716455936431,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6495445966720581,31
10,00:59:41,107342.0,16,14,CHOU Tien Chen,2,殺球,0,0,1.0,10,542.0,345.0,,8,749.0,597.0,,,CHOU Tien Chen,,10,-0.4351447109626477,-1.4397341146557447,9,0.0165820863572667,1.120113496419202,0,3,34,957,0.7,0,True,0,-2.0,1,0.0058571491390466,0.0090417610481381,0.0096644209697842,0.0141270225867629,0.0706633552908897,0.3463025689125061,0.1847845911979675,0.089003749191761,0.0889823511242866,0.1815730035305023,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6799764633178711,31
11,00:59:42,107358.0,16,14,Anthony Sinisuka GINTING,2,接殺防守,0,0,2.0,9,749.0,597.0,,2,788.0,436.0,,,CHOU Tien Chen,,9,0.1776977177091749,1.1621592601289212,10,-0.5696117405690981,-1.4649387509880123,0,3,34,957,0.8,1,True,0,-2.0,1,0.0048957974649965,0.0075577097013592,0.0080781709402799,0.0118083115667104,0.0590651668608188,0.2894628942012787,0.1544553339481353,0.0743952915072441,0.0743774101138114,0.0671105310320854,0.248793363571167,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5678045153617859,31
12,00:59:43,107388.0,16,14,CHOU Tien Chen,2,挑球,0,1,2.0,3,788.0,436.0,,3,816.0,685.0,,,CHOU Tien Chen,,9,0.8648105485035048,-0.6471195885142075,9,0.8827892529373135,1.0303998833347396,0,3,34,957,0.9,0,True,0,-2.0,1,0.0012636125320568,0.0019506564131006,0.0020849877037107,0.0030477424152195,0.0152448061853647,0.074710801243782,0.0398651510477066,0.0192015338689088,0.0191969200968742,0.0173213277012109,0.1203167662024498,0.6857957243919373,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9453713297843932,31
13,00:59:44,107424.0,16,14,Anthony Sinisuka GINTING,3,切球,0,0,1.0,4,816.0,685.0,2.0,10,871.0,411.0,出界,對手出界,CHOU Tien Chen,,4,1.0068923219814498,1.665486523315267,9,0.2101142889061989,-1.0385466941483956,0,3,34,957,1.0,1,True,0,-2.0,1,0.0016577620990574,0.0025591105222702,0.0027353425975888,0.003998402506113,0.0200000070035457,0.0980147868394851,0.0522999987006187,0.0251909289509058,0.0251848753541708,0.0227242410182952,0.1578463017940521,0.4190112352371216,0.1687770783901214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8840148448944092,31
1,01:00:22,108580.0,17,14,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,485.0,519.0,,,Anthony Sinisuka GINTING,,9,0.0930875083178509,-0.7630915879410773,9,-0.6697102900262114,1.0784654791709507,0,3,34,958,0.0,0,True,1,-3.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7992401123046875,32
2,01:00:23,108602.0,17,14,Anthony Sinisuka GINTING,2,挑球,0,1,2.0,8,485.0,519.0,,9,748.0,352.0,,,Anthony Sinisuka GINTING,,9,-0.476988041821058,0.6756319881381998,9,-0.0552383504345409,-0.7844811855367931,0,3,34,958,0.0625,1,True,1,-3.0,-1,0.4203958213329315,0.5796042084693909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1272614151239395,32
3,01:00:24,108634.0,17,14,CHOU Tien Chen,2,殺球,1,0,1.0,10,748.0,352.0,,8,645.0,615.0,,,Anthony Sinisuka GINTING,,9,0.6652367086403421,-1.2183490844475793,9,0.406191827517003,1.1657896814756377,0,3,34,958,0.125,0,True,1,-3.0,-1,0.1433925032615661,0.2142082601785659,0.6423993110656738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4333380460739136,32
4,01:00:25,108645.0,17,14,Anthony Sinisuka GINTING,2,接殺防守,0,0,2.0,9,645.0,615.0,,1,444.0,428.0,,,Anthony Sinisuka GINTING,,9,0.5998320885606329,1.2501874644249658,10,0.7934014958144291,-1.4400050943402884,0,3,34,958,0.1875,1,True,1,-3.0,-1,0.0548897087574005,0.0819975137710571,0.1350646764039993,0.7280480861663818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1669267863035202,32
5,01:00:26,108680.0,17,14,CHOU Tien Chen,2,推撲球,0,0,2.0,2,444.0,428.0,,4,296.0,672.0,,,Anthony Sinisuka GINTING,,8,-0.5259275137575157,-0.5288450016513732,9,0.0464570665911015,0.9668061386457972,0,3,34,958,0.25,0,True,1,-3.0,-1,0.0137263555079698,0.0205052439123392,0.033775832504034,0.1688009947538375,0.7631915807723999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5832923054695129,32
6,01:00:27,108710.0,17,14,Anthony Sinisuka GINTING,2,長球,0,1,1.0,5,296.0,672.0,,4,775.0,351.0,,,Anthony Sinisuka GINTING,,5,-0.957214711815178,1.5685033144531484,9,-0.3829739529055805,-0.8983787768711213,0,3,34,958,0.3125,1,True,1,-3.0,-1,0.0151001559570431,0.0225575119256973,0.0371562838554382,0.185695469379425,0.308174729347229,0.4313158690929413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1726582944393158,32
7,01:00:28,108743.0,17,14,CHOU Tien Chen,2,切球,1,0,1.0,5,775.0,351.0,,1,811.0,511.0,,,Anthony Sinisuka GINTING,,9,0.6092283408684298,-1.1924110713143097,9,0.1777738019980952,1.2499935518731025,0,3,34,958,0.375,0,True,1,-3.0,-1,0.0065291984938085,0.0097537031397223,0.0160661097615957,0.0802933648228645,0.1332525014877319,0.2339686006307602,0.5201365351676941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.580939769744873,32
8,01:00:29,108769.0,17,14,Anthony Sinisuka GINTING,2,網前球,0,0,2.0,2,811.0,511.0,,2,807.0,464.0,,,Anthony Sinisuka GINTING,,2,1.056840797502332,0.5156924247847462,9,0.7691760736340261,-1.1191599340352465,0,3,34,958,0.4375,1,True,1,-3.0,-1,0.0080673266202211,0.0120514528825879,0.0198509152978658,0.0992086455225944,0.1646437346935272,0.289086252450943,0.2106659561395645,0.1964256763458252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2327763140201568,32
