ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,win_prob,rally
11,00:17:12,30960.0,8,9,Carolina MARIN,3,接殺防守,0,1,2.0,6,491.0,346.0,2.0,7,547.0,443.0,未過網,對手未過網,TAI Tzu Ying,,9,-0.7829696791607746,-1.155133748152376,9,-0.7032880269558397,1.2823896644185837,0,1,83,4901,1.0,1,True,0,-1.0,-2,0.0021512396633625,0.0018181109335273,0.0033053504303097,0.0086145773530006,0.0135975209996104,0.0427520126104354,0.0966278910636901,0.0537094138562679,0.2516698241233825,0.0778491124510765,0.4479049146175384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6922752261161804,18
1,00:18:12,32787.0,9,10,Carolina MARIN,1,發短球,0,1,2.0,8,,,2.0,7,579.0,498.0,,,TAI Tzu Ying,,9,0.0771135791196576,-0.7033428781510743,9,-0.6289406365033366,0.9875127925813812,0,1,83,4903,0.0,1,True,0,-1.0,-3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829745352268219,20
2,00:18:13,32808.0,9,10,TAI Tzu Ying,2,推撲球,0,0,2.0,8,579.0,498.0,2.0,4,779.0,317.0,,,TAI Tzu Ying,,8,-0.7091326485470951,0.5332484309831601,9,-0.1387134582292943,-0.8905614741034569,0,1,83,4903,0.3333333333333333,0,True,0,-1.0,-3,0.4736174345016479,0.5263826251029968,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8854869604110718,20
3,00:18:14,32839.0,9,10,Carolina MARIN,2,長球,0,0,2.0,5,779.0,317.0,1.0,8,758.0,608.0,,,TAI Tzu Ying,,10,0.6442797415964974,-1.4370445574028354,9,-0.0104022378745777,0.6936735045901236,0,1,83,4903,0.6666666666666666,1,True,0,-1.0,-3,0.1845438927412033,0.1306215077638626,0.6848345994949341,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546497642993927,20
4,00:18:15,32876.0,9,10,TAI Tzu Ying,3,殺球,0,0,1.0,9,758.0,608.0,2.0,6,838.0,326.0,對手落地致勝,落地致勝,TAI Tzu Ying,,9,0.7556324508382457,1.2871584526991906,9,0.0639461526096544,-1.0967366502182214,0,1,83,4903,1.0,0,True,0,-1.0,-3,0.1143987402319908,0.080972246825695,0.3895511031150818,0.4150779247283935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8083164095878601,20
1,00:19:40,35428.0,9,11,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,672.0,390.0,,,Carolina MARIN,,9,-0.0463280670062025,0.7866062559150061,9,0.3930032988103382,-0.9129334223365688,0,1,83,4904,0.0,0,True,1,-2.0,-4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8789669275283813,21
2,00:19:41,35447.0,9,11,Carolina MARIN,2,網前球,0,1,2.0,8,672.0,390.0,2.0,7,518.0,478.0,,,Carolina MARIN,,9,0.4727395191689542,-0.5696939681451472,9,0.1220819257972201,0.9104071033650136,0,1,83,4904,0.125,1,True,1,-2.0,-4,0.2730631530284881,0.7269368171691895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4745895564556122,21
3,00:19:42,35472.0,9,11,TAI Tzu Ying,2,網前球,0,1,2.0,8,518.0,478.0,2.0,7,596.0,409.0,,,Carolina MARIN,,8,-0.4260831702719812,0.5344082290584756,9,0.107579597104168,-0.8387970894504179,0,1,83,4904,0.25,0,True,1,-2.0,-4,0.12470693141222,0.1794023215770721,0.6958906650543213,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9034684896469116,21
4,00:19:43,35497.0,9,11,Carolina MARIN,2,挑球,0,1,2.0,8,596.0,409.0,1.0,9,776.0,633.0,,,Carolina MARIN,,8,-0.0873597219001147,-0.422206332031551,8,-0.1898201267546425,0.6585238516024491,0,1,83,4904,0.375,1,True,1,-2.0,-4,0.055589236319065,0.0799701884388923,0.1912926733493805,0.6731477975845337,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6414445042610168,21
5,00:19:44,35534.0,9,11,TAI Tzu Ying,2,切球,0,0,1.0,10,776.0,633.0,2.0,1,514.0,392.0,,,Carolina MARIN,,10,0.5964153950894853,1.5576770236436193,9,-0.1860391625218535,-0.99333100657659,0,1,83,4904,0.5,0,True,1,-2.0,-4,0.0288715120404958,0.0415343046188354,0.09935212880373,0.2583629488945007,0.5718791484832764,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8988256454467773,21
6,00:19:45,35563.0,9,11,Carolina MARIN,2,網前球,0,1,2.0,2,514.0,392.0,2.0,2,464.0,475.0,,,Carolina MARIN,,9,-0.6783033230155853,-0.5406028420099407,9,0.1490798648662838,1.0760539426935527,0,1,83,4904,0.625,1,True,1,-2.0,-4,0.014729562215507,0.0211898200213909,0.0506871044635772,0.131810650229454,0.1411183327436447,0.6404644846916199,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5769174098968506,21
7,00:19:46,35592.0,9,11,TAI Tzu Ying,2,推撲球,0,1,2.0,3,464.0,475.0,1.0,3,494.0,318.0,,,Carolina MARIN,,3,-0.869827325057651,0.4511680462642164,9,-0.3889054453659833,-0.8041638074320631,0,1,83,4904,0.75,0,True,1,-2.0,-4,0.0083598960191011,0.0120264766737818,0.0287679322063922,0.0748103410005569,0.0800929963588714,0.1993370056152343,0.5966053605079651,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8546149730682373,21
8,00:19:47,35626.0,9,11,Carolina MARIN,2,長球,0,0,1.0,4,494.0,318.0,1.0,6,462.0,602.0,,,Carolina MARIN,,4,-0.9462714267621568,-1.54815731995766,9,-0.2889366932887691,0.7940261009779958,0,1,83,4904,0.875,1,True,1,-2.0,-4,0.004640391562134,0.0066756284795701,0.0159684307873249,0.0415255390107631,0.0444578230381011,0.1106474846601486,0.1693872809410095,0.6066973805427551,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5506330132484436,21
9,00:19:48,35658.0,9,11,TAI Tzu Ying,3,長球,0,0,1.0,7,462.0,602.0,2.0,10,486.0,298.0,出界,對手出界,Carolina MARIN,,9,-0.6719546901584832,1.311371246898421,9,-0.6162518244176932,-1.194589465224955,0,1,83,4904,1.0,0,True,1,-2.0,-4,0.0037233824841678,0.0053564268164336,0.0128128379583358,0.0333194881677627,0.0356723107397556,0.0887819305062294,0.1359138935804367,0.3703919947147369,0.314027726650238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7578103542327881,21
1,00:20:12,36384.0,10,11,Carolina MARIN,1,發短球,0,1,2.0,8,,,2.0,7,717.0,493.0,,,TAI Tzu Ying,,9,-0.0847394688888393,-0.7653696585416716,9,0.5152057799396914,0.9199135673762436,0,1,83,4905,0.0,1,True,0,-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6334850192070007,22
2,00:20:13,36407.0,10,11,TAI Tzu Ying,2,推撲球,0,0,2.0,8,717.0,493.0,1.0,3,516.0,323.0,,,TAI Tzu Ying,,8,0.3880584447577236,0.5909874298794264,9,-0.0566990244220698,-0.9154987337697728,0,1,83,4905,0.1666666666666666,0,True,0,-1.0,1,0.4737753868103027,0.5262246131896973,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7324851155281067,22
3,00:20:14,36432.0,10,11,Carolina MARIN,2,長球,0,0,1.0,4,516.0,323.0,1.0,9,785.0,634.0,,,TAI Tzu Ying,,9,-0.3739934679608688,-1.3166155583811197,9,-0.1000882331134055,0.836183573802364,0,1,83,4905,0.3333333333333333,1,True,0,-1.0,1,0.2053066492080688,0.1573970168828964,0.6372962594032288,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333024650812149,22
4,00:20:15,36467.0,10,11,TAI Tzu Ying,2,殺球,0,0,1.0,10,785.0,634.0,1.0,8,641.0,349.0,,,TAI Tzu Ying,,10,0.5719412308087959,1.590786931243473,9,0.0026305511926977,-1.1370520883185775,0,1,83,4905,0.5,0,True,0,-1.0,1,0.129006415605545,0.0989019498229026,0.3320741653442383,0.4400174021720886,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6331607699394226,22
5,00:20:16,36481.0,10,11,Carolina MARIN,2,平球,0,0,1.0,9,641.0,349.0,1.0,8,512.0,539.0,,,TAI Tzu Ying,,9,0.087059366088155,-1.1231944167143666,9,0.4560212900237826,1.379026258262316,0,1,83,4905,0.6666666666666666,1,True,0,-1.0,1,0.0483174249529838,0.0370422452688217,0.1243734061717987,0.0955661237239837,0.6947007775306702,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4984241724014282,22
6,00:20:16,36498.0,10,11,TAI Tzu Ying,2,挑球,0,1,1.0,9,512.0,539.0,1.0,4,789.0,315.0,,,TAI Tzu Ying,,9,-0.3197180841034919,0.90877967834265,9,-0.0270282607582877,-0.966569652155543,0,1,83,4905,0.6666666666666666,0,True,0,-1.0,1,0.0231391489505767,0.0177394803613424,0.0595622546970844,0.0457664877176284,0.1603854894638061,0.6934071183204651,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8909231424331665,22
7,00:20:17,36530.0,10,11,Carolina MARIN,2,長球,0,0,1.0,5,789.0,315.0,1.0,3,838.0,621.0,,,TAI Tzu Ying,,10,0.6918395848182514,-1.4367455591450593,9,0.3007600837971725,0.9191255445815376,0,1,83,4905,0.8333333333333334,1,True,0,-1.0,1,0.0109843164682388,0.0084210559725761,0.028274618089199,0.0217256713658571,0.0761361122131347,0.1546687632799148,0.6997895240783691,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3476040661334991,22
8,00:20:18,36560.0,10,11,TAI Tzu Ying,3,切球,0,0,1.0,4,838.0,621.0,2.0,6,815.0,375.0,對手落地致勝,落地致勝,TAI Tzu Ying,,9,0.9143936362078,1.4912452288762,9,0.2089965154341385,-1.0826424817621565,0,1,83,4905,1.0,0,True,0,-1.0,1,0.0076402644626796,0.0058573628775775,0.0196667332202196,0.0151115376502275,0.0529573410749435,0.1075816228985786,0.3677917122840881,0.4233934581279754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6567209362983704,22
1,00:21:21,38451.0,10,12,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,1,460.0,393.0,,,Carolina MARIN,,9,0.2294814678560983,0.910802722872076,9,-0.5999577617151243,-0.8553218866225833,0,1,83,4906,0.0,0,True,1,-2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7694507837295532,23
2,00:21:22,38472.0,10,12,Carolina MARIN,2,推撲球,0,1,2.0,2,460.0,393.0,1.0,5,815.0,613.0,,,Carolina MARIN,,9,-0.8005812866560358,-0.5412491737231848,9,-0.0215643309553802,0.8529204172606745,0,1,83,4906,0.0769230769230769,1,True,1,-2.0,-1,0.3091636300086975,0.6908363699913025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3370243310928345,23
3,00:21:23,38501.0,10,12,TAI Tzu Ying,2,平球,0,0,1.0,6,815.0,613.0,1.0,5,472.0,336.0,,,Carolina MARIN,,9,0.4995979391954638,1.3932214001263776,9,-0.4130616054301368,-0.994645423232742,0,1,83,4906,0.1538461538461538,0,True,1,-2.0,-1,0.156862735748291,0.2775071859359741,0.5656301379203796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7246360778808594,23
4,00:21:24,38523.0,10,12,Carolina MARIN,2,接殺防守,0,1,1.0,6,472.0,336.0,2.0,7,527.0,500.0,,,Carolina MARIN,,9,-0.5849141489896965,-1.0741088198361852,9,0.1303702235539112,1.1596719973200162,0,1,83,4906,0.2307692307692307,1,True,1,-2.0,-1,0.0620491728186607,0.109771728515625,0.1226497218012809,0.7055293917655945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4330905377864837,23
5,00:21:24,38548.0,10,12,TAI Tzu Ying,2,推撲球,0,1,2.0,8,527.0,500.0,1.0,3,491.0,311.0,,,Carolina MARIN,,9,-0.4595935940527323,0.6919113023607265,9,-0.4516354236330607,-1.153157344749588,0,1,83,4906,0.2307692307692307,0,True,1,-2.0,-1,0.0308766067028045,0.0546240806579589,0.061032373458147,0.2151635885238647,0.6383033394813538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8061099648475647,23
6,00:21:25,38575.0,10,12,Carolina MARIN,2,殺球,0,0,1.0,4,491.0,311.0,2.0,6,389.0,574.0,,,Carolina MARIN,,9,-0.6336785044729915,-1.2218598673751029,9,-0.2984294541988401,0.8518830901964343,0,1,83,4906,0.3076923076923077,1,True,1,-2.0,-1,0.0142503436654806,0.0252104047685861,0.0281679984182119,0.0993034839630127,0.2176454812288284,0.6154223084449768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4046033024787903,23
7,00:21:26,38591.0,10,12,TAI Tzu Ying,2,接殺防守,0,1,2.0,7,389.0,574.0,2.0,1,447.0,404.0,,,Carolina MARIN,,9,-0.7741270081140038,1.1111499171545312,6,-0.9465789566357355,-1.3201349019090738,0,1,83,4906,0.3846153846153846,0,True,1,-2.0,-1,0.0085713695734739,0.0151636870577931,0.0169426314532756,0.059729591012001,0.1309105455875396,0.1853605210781097,0.5833216309547424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7223543524742126,23
8,00:21:27,38618.0,10,12,Carolina MARIN,2,推撲球,0,1,2.0,2,447.0,404.0,1.0,6,451.0,607.0,,,Carolina MARIN,,2,-1.0774920101629266,-0.4046050935126019,9,-0.370306059622964,0.9646763141357972,0,1,83,4906,0.4615384615384615,1,True,1,-2.0,-1,0.005479332525283,0.0096935322508215,0.0108307395130395,0.0381827130913734,0.0836858227849006,0.1184934824705123,0.2247460782527923,0.508888304233551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4379892349243164,23
9,00:21:28,38647.0,10,12,TAI Tzu Ying,2,長球,0,0,1.0,7,451.0,607.0,1.0,5,480.0,341.0,,,Carolina MARIN,,9,-0.6234006003403413,1.403698971446601,9,-0.7150366676984039,-0.8059833417614906,0,1,83,4906,0.5384615384615384,0,True,1,-2.0,-1,0.0040505984798073,0.0071659465320408,0.0080066276714205,0.0282265823334455,0.0618647672235965,0.0875963494181633,0.1661436110734939,0.2825107872486114,0.3544347584247589,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6535733342170715,23
10,00:21:28,38666.0,10,12,Carolina MARIN,2,接殺防守,0,1,1.0,6,480.0,341.0,2.0,2,488.0,487.0,,,Carolina MARIN,,9,-0.7870959408405603,-1.1150534856605387,9,-0.4489997237231554,1.2759640742868374,0,1,83,4906,0.5384615384615384,1,True,1,-2.0,-1,0.0028818298596888,0.0050982688553631,0.0056963777169585,0.0200820229947567,0.0440141670405864,0.0623211041092872,0.1182041689753532,0.2009945064783096,0.1141213700175285,0.4265861213207245,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5567354559898376,23
11,00:21:29,38693.0,10,12,TAI Tzu Ying,2,挑球,0,1,2.0,3,488.0,487.0,1.0,9,716.0,316.0,,,Carolina MARIN,,8,-0.7343011844161917,0.5331453026550766,9,-0.3996023260315536,-1.19328745791011,0,1,83,4906,0.6153846153846154,0,True,1,-2.0,-1,0.00252838851884,0.0044729928486049,0.0049977493472397,0.0176190696656703,0.0386160761117935,0.0546777583658695,0.1037070676684379,0.1763436049222946,0.1001249924302101,0.1681189090013504,0.3287933766841888,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7460286617279053,23
12,00:21:31,38748.0,10,12,Carolina MARIN,2,長球,0,0,1.0,10,716.0,316.0,1.0,8,546.0,564.0,,,Carolina MARIN,,10,0.6187244881732131,-1.4087555743829083,9,0.2513371228457041,0.9748620635337962,0,1,83,4906,0.7692307692307693,1,True,1,-2.0,-1,0.002236098749563,0.0039559029974043,0.0044199936091899,0.0155822550877928,0.034151941537857,0.0483568534255027,0.0917182266712188,0.1559577733278274,0.0885502621531486,0.1486838608980178,0.1657383143901825,0.2406485974788665,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6484168767929077,23
13,00:21:32,38771.0,10,12,TAI Tzu Ying,2,長球,0,1,1.0,9,546.0,564.0,1.0,9,598.0,318.0,,,Carolina MARIN,,9,-0.2461693358447086,0.957169208788964,9,0.0881646261375716,-1.2998989139931074,0,1,83,4906,0.8461538461538461,0,True,1,-2.0,-1,0.0020814721938222,0.0036823514383286,0.0041143507696688,0.0145047409459948,0.0317903310060501,0.0450129657983779,0.0853759050369262,0.1451732814311981,0.0824269950389862,0.138402372598648,0.1542774885892868,0.116279661655426,0.1768781542778015,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6975936889648438,23
14,00:21:33,38814.0,10,12,Carolina MARIN,2,切球,0,0,1.0,10,598.0,318.0,2.0,8,505.0,520.0,,,Carolina MARIN,,10,-0.2705165056748716,-1.5147463850288752,9,0.1730265700929634,1.045201532142422,0,1,83,4906,0.9230769230769232,1,True,1,-2.0,-1,0.0018796087242662,0.0033252327702939,0.0037153360899537,0.0130980545654892,0.0287072677165269,0.0406475588679313,0.077096052467823,0.1310942023992538,0.0744331330060958,0.1249799504876136,0.1393154859542846,0.1050027310848236,0.0712780058383941,0.1854273378849029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5172171592712402,23
15,00:21:34,38836.0,10,12,TAI Tzu Ying,3,網前球,0,1,2.0,9,505.0,520.0,2.0,7,696.0,439.0,掛網,對手掛網,Carolina MARIN,,9,-0.650093012700244,0.8258582629242053,9,-0.1927475099115904,-1.2739837437548185,0,1,83,4906,1.0,0,True,1,-2.0,-1,0.0017295348225161,0.0030597343575209,0.0034186905249953,0.0120522584766149,0.0264151785522699,0.0374021120369434,0.0709404274821281,0.1206271722912788,0.0684901252388954,0.1150010973215103,0.1281920373439788,0.0966189429163932,0.0655869171023368,0.0871315598487854,0.1633342057466507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6003191471099854,23
1,00:22:22,40272.0,12,12,Carolina MARIN,1,發短球,0,1,2.0,8,,,2.0,7,772.0,491.0,,,TAI Tzu Ying,,9,-0.0333056058949863,-0.789780150285296,9,0.5266642292493549,1.092735231071872,0,1,83,4908,0.0,1,True,0,0.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6286930441856384,25
2,00:22:22,40286.0,12,12,TAI Tzu Ying,2,網前球,0,0,2.0,8,772.0,491.0,2.0,1,484.0,410.0,,,TAI Tzu Ying,,8,0.6206848362876393,0.5654069901601441,9,0.0559173594337386,-0.966091785967554,0,1,83,4908,0.0,0,True,0,0.0,1,0.4108492732048034,0.5891507863998413,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8010674118995667,25
3,00:22:23,40313.0,12,12,Carolina MARIN,2,網前球,0,1,2.0,2,484.0,410.0,1.0,7,519.0,463.0,,,TAI Tzu Ying,,8,-0.7468273860011071,-0.4256079563275685,9,-0.0531655767495036,0.7191258652663391,0,1,83,4908,0.5,1,True,0,0.0,1,0.2157564759254455,0.1779979020357132,0.6062456369400024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3800909519195556,25
4,00:22:24,40336.0,12,12,TAI Tzu Ying,3,推撲球,0,1,1.0,8,519.0,463.0,2.0,8,569.0,356.0,對手落地致勝,落地致勝,TAI Tzu Ying,,8,-0.5603559213517619,0.3411516124892391,9,-0.7621092465681233,-0.6716277719821845,0,1,83,4908,1.0,0,True,0,0.0,1,0.1012133359909057,0.083500437438488,0.1788931638002395,0.6363930702209473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8348178267478943,25
1,00:23:07,41629.0,13,13,Carolina MARIN,1,發短球,0,1,2.0,8,,,2.0,7,583.0,495.0,,,Carolina MARIN,,9,0.0777130008359878,-0.8139935505216854,9,-0.6334382491593121,0.8751660208156841,0,1,83,4910,0.0,1,True,1,0.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7397996783256531,27
2,00:23:08,41650.0,13,13,TAI Tzu Ying,2,網前球,0,0,2.0,8,583.0,495.0,2.0,1,475.0,400.0,,,Carolina MARIN,,8,-0.5420102343936369,0.497975489257966,9,-0.0648713146776243,-0.9796900527743329,0,1,83,4910,0.0833333333333333,0,True,1,0.0,-1,0.4107726216316223,0.5892273187637329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8712426424026489,27
3,00:23:09,41675.0,13,13,Carolina MARIN,2,挑球,0,1,2.0,2,475.0,400.0,1.0,8,780.0,609.0,,,Carolina MARIN,,2,-0.8831786034612643,-0.5067445589723979,9,-0.2976449031063463,0.7351592721924636,0,1,83,4910,0.1666666666666666,1,True,1,0.0,-1,0.2160774171352386,0.184054359793663,0.5998681783676147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5187870264053345,27
4,00:23:10,41707.0,13,13,TAI Tzu Ying,2,殺球,0,0,1.0,9,780.0,609.0,2.0,6,797.0,343.0,,,Carolina MARIN,,9,0.4784317818354752,1.293486156824038,9,-0.0120658651220284,-0.9923237343576028,0,1,83,4910,0.25,0,True,1,0.0,-1,0.1155392676591873,0.0984161421656608,0.2980383336544037,0.4880062043666839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8136873245239258,27
5,00:23:10,41721.0,13,13,Carolina MARIN,2,接殺防守,0,0,2.0,7,797.0,343.0,2.0,1,868.0,503.0,,,Carolina MARIN,,9,0.7222992116035345,-1.106116935139484,6,1.1618001881728963,1.485185187137121,0,1,83,4910,0.25,1,True,1,0.0,-1,0.0557558387517929,0.0474927239120006,0.1438245177268982,0.1914958953857422,0.5614311099052429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7836392521858215,27
6,00:23:11,41745.0,13,13,TAI Tzu Ying,2,推撲球,0,0,2.0,2,868.0,503.0,1.0,6,809.0,328.0,,,Carolina MARIN,,6,1.043612935235289,0.6720396164434863,9,0.4927675294679278,-1.1074759043068791,0,1,83,4910,0.3333333333333333,0,True,1,0.0,-1,0.0259974692016839,0.0221445970237255,0.0670615583658218,0.0892894640564918,0.2252831012010574,0.570223867893219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9087554216384888,27
7,00:23:12,41766.0,13,13,Carolina MARIN,2,長球,0,0,1.0,7,809.0,328.0,1.0,3,894.0,621.0,,,Carolina MARIN,,9,0.3621646163930765,-1.0949753976328702,9,0.7770927674265837,0.8064060834724263,0,1,83,4910,0.4166666666666667,1,True,1,0.0,-1,0.0134825613349676,0.0114844217896461,0.0347788259387016,0.0463064461946487,0.1168341785669326,0.2082430869340896,0.568870484828949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7161744236946106,27
8,00:23:13,41795.0,13,13,TAI Tzu Ying,2,長球,0,0,1.0,4,894.0,621.0,1.0,3,515.0,318.0,,,Carolina MARIN,,6,1.1684610648525748,1.478378424420035,9,0.3010076561114204,-1.0953365853777255,0,1,83,4910,0.5,0,True,1,0.0,-1,0.0075782113708555,0.0064551099203526,0.0195483136922121,0.0260277055203914,0.0656696110963821,0.1170483082532882,0.2294681668281555,0.5282045602798462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8641090989112854,27
9,00:23:14,41825.0,13,13,Carolina MARIN,2,殺球,0,0,1.0,4,515.0,318.0,2.0,6,443.0,558.0,,,Carolina MARIN,,9,-0.1381456377262929,-1.2736506479179366,9,0.4013443975212692,1.153073295108158,0,1,83,4910,0.5833333333333334,1,True,1,0.0,-1,0.0050320602022111,0.0042862994596362,0.0129804098978638,0.0172828305512666,0.0436057038605213,0.0777220278978347,0.1523706912994384,0.2002756893634796,0.4864442646503448,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7215767502784729,27
10,00:23:14,41847.0,13,13,TAI Tzu Ying,2,接殺防守,0,1,2.0,7,443.0,558.0,1.0,9,736.0,314.0,,,Carolina MARIN,,7,-0.8663054060040429,1.0259385392316285,9,-0.6552547039147115,-1.3044568488806594,0,1,83,4910,0.5833333333333334,0,True,1,0.0,-1,0.0032920511439442,0.0028041631449013,0.0084919836372137,0.0113066937774419,0.0285275224596261,0.050846941769123,0.0996832400560379,0.1310234367847442,0.1572439819574356,0.5067800283432007,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8466812372207642,27
