ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,win_prob,rally
2,01:11:21,107028.0,14,7,Anders ANTONSEN,2,網前球,0,1,2.0,8,651.0,343.0,2.0,1,479.0,431.0,,,Anders ANTONSEN,,8,-0.0383975312093273,-0.4619431704968676,9,0.1966236258905881,0.8793445805456427,0,3,50,2381,0.1428571428571428,0,True,0,-7.0,1,0.3922495543956756,0.607750415802002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2539809346199035,22
3,01:11:21,107047.0,14,7,Jonatan CHRISTIE,2,網前球,0,1,2.0,2,479.0,431.0,2.0,1,488.0,362.0,,,Anders ANTONSEN,,8,-0.8318441940879288,0.4296686373884941,9,-0.3034184584756682,-0.6356362466841773,0,3,50,2381,0.1428571428571428,1,True,0,-7.0,1,0.2381522208452224,0.3413336277008056,0.4205141961574554,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2482158541679382,22
4,01:11:22,107068.0,14,7,Anders ANTONSEN,2,挑球,0,0,2.0,2,488.0,362.0,1.0,9,511.0,636.0,,,Anders ANTONSEN,,2,-0.8554264938811141,-0.2494779961203287,8,-0.4859049328008461,0.571928767126043,0,3,50,2381,0.2857142857142857,0,True,0,-7.0,1,0.120745912194252,0.1730600744485855,0.2115104049444198,0.4946835935115814,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.307174801826477,22
5,01:11:24,107105.0,14,7,Jonatan CHRISTIE,2,切球,1,0,1.0,10,511.0,636.0,2.0,1,502.0,349.0,,,Anders ANTONSEN,,10,-0.6656488559813643,1.618552463780386,9,-0.3970328573197535,-0.591903443406928,0,3,50,2381,0.5714285714285714,1,True,0,-7.0,1,0.0756058320403099,0.1083626821637153,0.1324386000633239,0.2903343141078949,0.3932585716247558,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3320748805999756,22
6,01:11:24,107120.0,14,7,Anders ANTONSEN,2,網前球,0,0,2.0,2,502.0,349.0,2.0,2,820.0,453.0,,,Anders ANTONSEN,,8,-0.7717122772515005,-0.4535645536297681,9,-0.4899196164080072,1.4395816105167014,0,3,50,2381,0.5714285714285714,0,True,0,-7.0,1,0.0529138706624507,0.0758392438292503,0.0926891341805458,0.2031948268413543,0.2668580710887909,0.3085049390792846,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3465424180030823,22
7,01:11:25,107144.0,14,7,Jonatan CHRISTIE,2,網前球,0,0,2.0,3,820.0,453.0,2.0,2,807.0,360.0,,,Anders ANTONSEN,,9,0.6630060293924258,0.665008102600753,9,0.129417222287349,-0.6788452991621886,0,3,50,2381,0.7142857142857143,1,True,0,-7.0,1,0.0425778552889823,0.0610250607132911,0.0745835527777671,0.163503423333168,0.2147309184074401,0.2458179742097854,0.1977612078189849,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3347730338573456,22
8,01:11:26,107164.0,14,7,Anders ANTONSEN,2,網前球,0,1,2.0,3,807.0,360.0,2.0,7,758.0,434.0,,,Anders ANTONSEN,,3,0.997328116763218,-0.2842079203260939,9,0.6698847196808969,0.8314091286871813,0,3,50,2381,0.8571428571428571,0,True,0,-7.0,1,0.0356238149106502,0.0510581247508525,0.0624021738767623,0.1367991864681244,0.1796599328517913,0.2056696712970733,0.1560716927051544,0.1727153956890106,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3133890628814697,22
9,01:11:27,107184.0,14,7,Jonatan CHRISTIE,3,挑球,0,0,2.0,8,758.0,434.0,2.0,10,827.0,258.0,出界,對手出界,Anders ANTONSEN,,8,0.7795205273349122,0.4170942045856574,9,0.4644484040609806,-0.633265751965372,0,3,50,2381,1.0,1,True,0,-7.0,1,0.0311532188206911,0.0446506068110466,0.0545710399746894,0.1196316257119178,0.1571135818958282,0.1798592507839203,0.1364855468273162,0.1451812833547592,0.1313537955284118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2972237169742584,22
1,01:11:50,107774.0,15,7,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,1,462.0,462.0,,,Jonatan CHRISTIE,,9,0.0725289280517189,-0.6234240102275397,9,-0.6548212639545031,1.2101702213463623,0,3,50,2382,0.0,0,True,1,-8.0,-1,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2891434133052826,23
2,01:11:51,107792.0,15,7,Jonatan CHRISTIE,2,網前球,0,1,2.0,2,462.0,462.0,2.0,7,737.0,345.0,,,Jonatan CHRISTIE,,9,-0.5986146657411472,0.7721789395397192,9,-0.1141735737555597,-0.8166289207834264,0,3,50,2382,0.5,1,True,1,-8.0,-1,0.4218496680259704,0.5781503319740295,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2774000763893127,23
3,01:11:52,107812.0,15,7,Anders ANTONSEN,3,挑球,0,1,2.0,8,737.0,345.0,2.0,10,430.0,671.0,出界,對手出界,Jonatan CHRISTIE,,8,0.374205512174509,-0.4397067989138028,9,0.0131579137162844,0.9338067889344732,0,3,50,2382,1.0,0,True,1,-8.0,-1,0.1669619530439376,0.2180063128471374,0.6150317192077637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3468993902206421,23
1,01:12:18,108466.0,15,8,Jonatan CHRISTIE,1,發短球,0,1,2.0,8,,,2.0,7,555.0,352.0,,,Anders ANTONSEN,,9,0.1400676775559076,0.8653771790376693,9,-0.4882442546195855,-1.021105085174393,0,3,50,2383,0.0,1,True,0,-7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2827595472335815,24
2,01:12:19,108484.0,15,8,Anders ANTONSEN,2,網前球,0,1,2.0,8,555.0,352.0,2.0,7,535.0,460.0,,,Anders ANTONSEN,,2,-0.8963952666152886,-0.3913582591951433,9,0.0581680440754172,0.8161639892088969,0,3,50,2383,0.0714285714285714,0,True,0,-7.0,1,0.3928474485874176,0.6071525812149048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2539986670017242,24
3,01:12:20,108504.0,15,8,Jonatan CHRISTIE,2,挑球,0,1,2.0,8,535.0,460.0,1.0,9,587.0,261.0,,,Anders ANTONSEN,,9,-0.5500906211810098,0.8079403997383251,9,-0.3760337124686332,-0.6469501299416152,0,3,50,2383,0.1428571428571428,1,True,0,-7.0,1,0.2397487461566925,0.3433924913406372,0.4168587625026703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2479233741760254,24
4,01:12:21,108533.0,15,8,Anders ANTONSEN,2,殺球,0,0,1.0,10,587.0,261.0,2.0,5,471.0,553.0,,,Anders ANTONSEN,,10,-0.4062157647152993,-1.5742715403707022,9,0.0902616367115393,1.1928581139566148,0,3,50,2383,0.2142857142857142,0,True,0,-7.0,1,0.1215832605957984,0.1741438806056976,0.2084373831748962,0.4958354830741882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3070037066936493,24
5,01:12:21,108542.0,15,8,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,6,471.0,553.0,2.0,5,516.0,326.0,,,Anders ANTONSEN,,9,0.3491241797890255,1.1622095961070351,4,-0.959658465331706,-1.437399109665277,0,3,50,2383,0.2142857142857142,1,True,0,-7.0,1,0.076492041349411,0.1095596849918365,0.1311348378658294,0.3072784543037414,0.3755349516868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3281623721122741,24
6,01:12:22,108566.0,15,8,Anders ANTONSEN,2,網前球,0,0,2.0,6,516.0,326.0,2.0,1,446.0,458.0,,,Anders ANTONSEN,,9,-0.5943585636921361,-0.6699120542709934,9,-0.1363391122093837,0.967262169952208,0,3,50,2383,0.2857142857142857,0,True,0,-7.0,1,0.0513816140592098,0.0735939741134643,0.0880865454673767,0.2064066231250763,0.2494181096553802,0.3311131298542022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3421812653541565,24
7,01:12:23,108588.0,15,8,Jonatan CHRISTIE,2,挑球,0,1,2.0,2,446.0,458.0,1.0,9,739.0,261.0,,,Anders ANTONSEN,,8,-0.8162503165928727,0.5942013949227695,9,-0.4959051949908233,-0.760131095031225,0,3,50,2383,0.3571428571428571,1,True,0,-7.0,1,0.0422794036567211,0.0605568550527095,0.0724820867180824,0.1698418259620666,0.2052338570356369,0.2685516476631164,0.1810542941093444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3245195150375366,24
8,01:12:24,108619.0,15,8,Anders ANTONSEN,2,長球,1,0,1.0,10,739.0,261.0,1.0,9,504.0,629.0,,,Anders ANTONSEN,,9,0.079008344215196,-1.2729445945932023,9,0.2117509109927971,0.9812443057525666,0,3,50,2383,0.4285714285714285,0,True,0,-7.0,1,0.0352630093693733,0.0505072623491287,0.060453463345766,0.1416560709476471,0.1711746752262115,0.2239846885204315,0.1410812586545944,0.1758795231580734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3002476692199707,24
9,01:12:26,108655.0,15,8,Jonatan CHRISTIE,2,切球,1,0,1.0,10,504.0,629.0,2.0,5,465.0,333.0,,,Anders ANTONSEN,,10,-0.5366778300808345,1.639584672939397,9,-0.0837500671959715,-1.0320272008068423,0,3,50,2383,0.5714285714285714,1,True,0,-7.0,1,0.0308103859424591,0.044129766523838,0.0528200715780258,0.1237693056464195,0.1495606452226638,0.1957023739814758,0.1232670843601226,0.1403218954801559,0.1396184861660003,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2988942265510559,24
10,01:12:27,108675.0,15,8,Anders ANTONSEN,2,網前球,0,0,2.0,6,465.0,333.0,2.0,1,425.0,450.0,,,Anders ANTONSEN,,6,-1.0417930546922616,-0.7050057180704039,9,-0.4314006863048388,1.38853138746083,0,3,50,2383,0.6428571428571429,0,True,0,-7.0,1,0.0263307783752679,0.0377136133611202,0.0451404117047786,0.1057741418480873,0.1278156042098999,0.1672486513853073,0.1053449288010597,0.1199200972914695,0.1160399168729782,0.1486717909574508,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3091959655284881,24
11,01:12:27,108696.0,15,8,Jonatan CHRISTIE,2,挑球,0,1,2.0,2,425.0,450.0,1.0,4,751.0,261.0,,,Anders ANTONSEN,,2,-1.0303568217711176,0.6241076214765885,9,-0.7285172253156941,-0.8069969322175433,0,3,50,2383,0.6428571428571429,1,True,0,-7.0,1,0.0233543440699577,0.033450461924076,0.0400377362966537,0.0938174203038215,0.113367311656475,0.1483428478240966,0.0934367328882217,0.1063643172383308,0.1029227524995803,0.1272806823253631,0.1176254376769065,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3116631209850311,24
12,01:12:29,108728.0,15,8,Anders ANTONSEN,2,長球,1,0,1.0,5,751.0,261.0,1.0,4,857.0,632.0,,,Anders ANTONSEN,,10,0.3110077788861312,-1.4190030078772595,9,0.0801327478211647,1.0664175139258318,0,3,50,2383,0.7857142857142857,0,True,0,-7.0,1,0.0209453124552965,0.030000003054738,0.0359077900648117,0.0841400250792503,0.1016733199357986,0.1330410987138748,0.0837986096739769,0.0953926965594291,0.0923061370849609,0.114151507616043,0.0980636328458786,0.1105799227952957,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3129124939441681,24
13,01:12:30,108765.0,15,8,Jonatan CHRISTIE,2,切球,0,0,1.0,5,857.0,632.0,2.0,6,787.0,332.0,,,Anders ANTONSEN,,5,0.973725352401096,1.757953549290591,9,0.1101747590126805,-1.019065801122945,0,3,50,2383,0.8571428571428571,1,True,0,-7.0,1,0.0197775810956954,0.0283274594694376,0.033905878663063,0.0794491022825241,0.0960048884153366,0.1256238520145416,0.0791267156600952,0.0900744199752807,0.0871599316596984,0.1077873930335044,0.0925964415073394,0.0991782993078231,0.0609880648553371,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3121500015258789,24
14,01:12:31,108784.0,15,8,Anders ANTONSEN,2,挑球,0,1,2.0,7,787.0,332.0,1.0,3,482.0,608.0,,,Anders ANTONSEN,,9,0.7498932728817351,-0.6881232779044968,9,0.693885505454275,1.3262796209315724,0,3,50,2383,0.9285714285714286,0,True,0,-7.0,1,0.0188052169978618,0.0269347429275512,0.0322389006614685,0.0755429938435554,0.0912848114967346,0.119447574019432,0.0752364546060562,0.0856459140777587,0.0828747227787971,0.1024880334734916,0.0880439430475235,0.0943022072315216,0.0559315085411071,0.0512228943407535,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3080087602138519,24
15,01:12:32,108810.0,15,8,Jonatan CHRISTIE,3,長球,1,0,1.0,4,482.0,608.0,2.0,10,503.0,247.0,出界,對手出界,Anders ANTONSEN,,9,-0.1431878052855356,1.3946647539046424,9,-0.1328851025512705,-0.9469136977999222,0,3,50,2383,1.0,1,True,0,-7.0,1,0.0180783439427614,0.0258936397731304,0.0309927761554718,0.0726230442523956,0.0877564027905464,0.1148305907845497,0.0723283588886261,0.082335464656353,0.0796713829040527,0.0985265895724296,0.0846408009529113,0.0906571596860885,0.0537695996463298,0.0454589985311031,0.0424368418753147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2820311486721039,24
1,01:12:58,109462.0,16,8,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,704.0,454.0,,,Anders ANTONSEN,,9,-0.0868207347493343,-0.5909571604761034,9,0.3938860814670712,1.1245428887623188,0,3,50,2384,0.0,0,True,0,-8.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2891434133052826,25
2,01:12:59,109481.0,16,8,Jonatan CHRISTIE,2,網前球,0,0,2.0,8,704.0,454.0,2.0,1,492.0,349.0,,,Anders ANTONSEN,,8,0.3167082665548389,0.6418925429711221,9,-0.1212276737185913,-0.7475003290118849,0,3,50,2384,0.1111111111111111,1,True,0,-8.0,-1,0.4264538884162903,0.5735461711883545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2919107973575592,25
3,01:13:00,109501.0,16,8,Anders ANTONSEN,2,網前球,0,0,2.0,2,492.0,349.0,2.0,1,447.0,440.0,,,Anders ANTONSEN,,8,-0.7135313775658398,-0.4957289167510419,9,-0.1578539707619771,0.8648298768824318,0,3,50,2384,0.2222222222222222,0,True,0,-8.0,-1,0.1976284384727478,0.2620455920696258,0.5403259992599487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343649685382843,25
4,01:13:01,109525.0,16,8,Jonatan CHRISTIE,2,挑球,0,1,2.0,2,447.0,440.0,1.0,3,491.0,258.0,,,Anders ANTONSEN,,2,-0.951638288503476,0.4931316780440369,8,-0.6096195094222581,-0.4741912272312095,0,3,50,2384,0.3333333333333333,1,True,0,-8.0,-1,0.1187624856829643,0.1574732214212417,0.3005888164043426,0.4231754541397095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3589015007019043,25
5,01:13:02,109562.0,16,8,Anders ANTONSEN,2,殺球,0,0,1.0,4,491.0,258.0,2.0,8,540.0,508.0,,,Anders ANTONSEN,,4,-1.0935754013233514,-1.5068196616908658,9,-0.0979227769051598,1.0270235607632632,0,3,50,2384,0.4444444444444444,0,True,0,-8.0,-1,0.076666384935379,0.1016558483242988,0.1940432339906692,0.2688139975070953,0.3588204681873321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3670312166213989,25
6,01:13:03,109576.0,16,8,Jonatan CHRISTIE,2,接殺防守,0,1,2.0,9,540.0,508.0,1.0,8,710.0,299.0,,,Anders ANTONSEN,,9,0.0489335878264194,1.1366247161167735,9,-0.7424039013062568,-1.21085575574111,0,3,50,2384,0.5555555555555556,1,True,0,-8.0,-1,0.0623593106865882,0.0826853811740875,0.1578319221735,0.2186493724584579,0.2876255810260772,0.1908483952283859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3437822461128235,25
7,01:13:03,109590.0,16,8,Anders ANTONSEN,2,推撲球,0,1,1.0,9,710.0,299.0,1.0,8,680.0,521.0,,,Anders ANTONSEN,,9,0.1533231291760204,-0.6675830839590505,9,0.1029142264391933,1.155563229356078,0,3,50,2384,0.5555555555555556,0,True,0,-8.0,-1,0.0503748506307601,0.0667945742607116,0.1274991631507873,0.1766284704208374,0.232348546385765,0.1491669565439224,0.197187528014183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3146799206733703,25
8,01:13:04,109600.0,16,8,Jonatan CHRISTIE,2,推撲球,0,0,1.0,9,680.0,521.0,1.0,8,544.0,301.0,,,Anders ANTONSEN,,9,0.3636448563125656,1.1244938562664275,9,0.2340228662459103,-0.6785184852057107,0,3,50,2384,0.6666666666666666,1,True,0,-8.0,-1,0.0437553822994232,0.0580174885690212,0.1107452288269996,0.1534187346696853,0.201816976070404,0.1295657902956009,0.1679157465696334,0.1347646564245224,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3008930087089538,25
9,01:13:04,109610.0,16,8,Anders ANTONSEN,2,推撲球,0,0,1.0,9,544.0,301.0,1.0,5,445.0,505.0,,,Anders ANTONSEN,,9,0.0733077996395823,-0.7015009721220231,9,0.3378870184800503,1.149669919341811,0,3,50,2384,0.6666666666666666,0,True,0,-8.0,-1,0.0372769683599472,0.0494274273514747,0.0943483114242553,0.1307035833597183,0.1719359755516052,0.1103822961449623,0.1430541723966598,0.1118353456258773,0.151035875082016,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3325152099132538,25
10,01:13:04,109622.0,16,8,Jonatan CHRISTIE,2,推撲球,0,1,1.0,6,445.0,505.0,1.0,8,640.0,301.0,,,Anders ANTONSEN,,9,-0.1616333546671206,0.9537773649584173,9,-0.212609517642113,-0.8169476997519173,0,3,50,2384,0.6666666666666666,1,True,0,-8.0,-1,0.0328972451388835,0.0436201319098472,0.0832631960511207,0.1153470426797866,0.1517349928617477,0.0974133312702179,0.1262465417385101,0.098695658147335,0.1288879513740539,0.1218938753008842,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3453879654407501,25
11,01:13:05,109631.0,16,8,Anders ANTONSEN,2,推撲球,1,0,1.0,9,640.0,301.0,1.0,8,653.0,520.0,,,Anders ANTONSEN,,9,-0.6373465827201912,-0.795118339070395,6,-0.9770944056784368,0.8212862989888828,0,3,50,2384,0.7777777777777778,0,True,0,-8.0,-1,0.029462156817317,0.0390653759241104,0.0745689645409584,0.1033026576042175,0.1358910202980041,0.0872415602207183,0.1130640432238578,0.0883899852633476,0.1154296472668647,0.1009835675358772,0.1126010045409202,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3542642295360565,25
12,01:13:05,109642.0,16,8,Jonatan CHRISTIE,2,接殺防守,0,0,1.0,9,653.0,520.0,2.0,2,793.0,342.0,,,Anders ANTONSEN,,9,-0.017824061942765,1.0337139632678756,9,-0.3443495744107201,-1.0083511582208275,0,3,50,2384,0.7777777777777778,1,True,0,-8.0,-1,0.0277718380093574,0.0368240922689437,0.0702907517552375,0.0973759144544601,0.1280945986509323,0.0822362825274467,0.1065772697329521,0.0833188295364379,0.1088071465492248,0.0951898843050003,0.1014347001910209,0.0620786510407924,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3565201163291931,25
13,01:13:06,109662.0,16,8,Anders ANTONSEN,2,挑球,0,1,2.0,3,793.0,342.0,1.0,9,486.0,634.0,,,Anders ANTONSEN,,9,0.8733454376087532,-0.7102713564965564,9,0.2095142478691521,1.0406370555181643,0,3,50,2384,0.8888888888888888,0,True,0,-8.0,-1,0.026381392031908,0.0349804311990737,0.0667715221643447,0.0925006195902824,0.1216813176870346,0.0781189799308776,0.1012412905693054,0.0791473239660263,0.1033595278859138,0.0904240384697914,0.0963561907410621,0.0562408119440078,0.0527966246008873,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3563965559005737,25
14,01:13:07,109693.0,16,8,Jonatan CHRISTIE,3,長球,1,0,1.0,10,486.0,634.0,2.0,10,733.0,241.0,出界,對手出界,Anders ANTONSEN,,9,-0.1064281325914596,1.5012286499078484,9,-0.1410056074036287,-0.934913287181486,0,3,50,2384,1.0,1,True,0,-8.0,-1,0.0253542568534612,0.0336185023188591,0.0641718357801437,0.0888991951942443,0.1169437766075134,0.0750774964690208,0.0972995534539222,0.0760658010840416,0.0993353202939033,0.0869034603238105,0.0926046594977378,0.0540511272847652,0.046527199447155,0.0431478284299373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3330084681510925,25
1,01:13:33,110328.0,17,8,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,2.0,7,573.0,461.0,,,Jonatan CHRISTIE,,9,0.0646404001078989,-0.6345000059853669,9,-0.6013889504239999,1.154439774650923,0,3,50,2385,0.0,0,True,1,-9.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3101992309093475,26
2,01:13:33,110344.0,17,8,Jonatan CHRISTIE,2,網前球,0,0,2.0,8,573.0,461.0,2.0,7,554.0,363.0,,,Jonatan CHRISTIE,,9,-0.5153718530849712,0.6922993245627413,9,-0.0558731088752165,-0.7019069858596744,0,3,50,2385,0.0,1,True,1,-9.0,-2,0.4274728894233703,0.5725271105766296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3147691190242767,26
3,01:13:34,110366.0,17,8,Anders ANTONSEN,2,挑球,0,0,2.0,8,554.0,363.0,1.0,4,859.0,623.0,,,Jonatan CHRISTIE,,8,-0.5530566535658913,-0.2585744139384254,8,-0.1732731025277736,0.5494551861024348,0,3,50,2385,0.1428571428571428,0,True,1,-9.0,-2,0.1965660899877548,0.2640252113342285,0.5394086241722107,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3668439388275146,26
4,01:13:36,110403.0,17,8,Jonatan CHRISTIE,2,殺球,0,0,1.0,5,859.0,623.0,2.0,6,759.0,304.0,,,Jonatan CHRISTIE,,10,0.5609320651055407,1.5777879649985536,9,0.0661473953830336,-0.8044311505135759,0,3,50,2385,0.4285714285714285,1,True,1,-9.0,-2,0.1116630434989929,0.1499844938516616,0.3027932047843933,0.4355592429637909,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3938091397285461,26
5,01:13:36,110412.0,17,8,Anders ANTONSEN,2,接殺防守,0,1,2.0,7,759.0,304.0,2.0,7,620.0,464.0,,,Jonatan CHRISTIE,,9,-0.0653761605237967,-0.8632984744836767,0,1.0117757554496325,1.8549790833492967,0,3,50,2385,0.4285714285714285,0,True,1,-9.0,-2,0.0736084878444671,0.0988700538873672,0.199601873755455,0.2763826251029968,0.3515369892120361,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4049994647502899,26
6,01:13:37,110433.0,17,8,Jonatan CHRISTIE,2,網前球,0,1,2.0,8,620.0,464.0,2.0,2,768.0,344.0,,,Jonatan CHRISTIE,,9,0.0604546378409418,1.186627801218883,9,-0.123349519357171,-0.8752886285755261,0,3,50,2385,0.5714285714285714,1,True,1,-9.0,-2,0.0616253651678562,0.0827744528651237,0.1671075969934463,0.2313887625932693,0.2700807750225067,0.1870230734348297,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3778077065944671,26
7,01:13:38,110452.0,17,8,Anders ANTONSEN,2,網前球,0,1,2.0,3,768.0,344.0,2.0,2,820.0,462.0,,,Jonatan CHRISTIE,,9,0.6092463245095624,-0.6438993513559877,9,0.2998840415232169,1.0732449667724218,0,3,50,2385,0.7142857142857143,0,True,1,-9.0,-2,0.0500905476510524,0.0672810226678848,0.1358289867639541,0.1880782395601272,0.2195280194282531,0.1440110951662063,0.1951820999383926,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3447498679161072,26
8,01:13:39,110477.0,17,8,Jonatan CHRISTIE,2,挑球,0,0,2.0,3,820.0,462.0,1.0,4,778.0,260.0,,,Jonatan CHRISTIE,,9,0.8779245220009473,0.8458225831741135,9,0.3432424072775263,-0.9573813510343854,0,3,50,2385,0.8571428571428571,1,True,1,-9.0,-2,0.0436183959245681,0.0585877075791358,0.1182786598801612,0.1637768298387527,0.1911630183458328,0.1254035681486129,0.1662292629480362,0.1329425424337387,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3262225091457367,26
