ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,win_prob,rally
3,00:32:21,58234.0,7,2,Evgeniya KOSETSKAYA,2,長球,1,0,1.0,10,482.0,615.0,1.0,8,725.0,336.0,,,Evgeniya KOSETSKAYA,,9,-0.4998319376925909,1.4498954706205869,9,-0.2464026365446089,-1.011733701328433,0,2,87,5304,0.2857142857142857,0,True,0,-5.0,-4,0.5153522491455078,0.2246314585208892,0.2600162923336029,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0770288333296775,10
4,00:32:22,58264.0,7,2,Michelle LI,2,長球,1,0,1.0,9,725.0,336.0,1.0,8,540.0,600.0,,,Evgeniya KOSETSKAYA,,9,0.2264930488037298,-1.367820685056398,9,-0.2193503891161302,1.289630396193168,0,2,87,5304,0.4285714285714285,1,True,0,-5.0,-4,0.4094766080379486,0.1784824430942535,0.1396984010934829,0.2723425030708313,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.155741736292839,10
5,00:32:23,58297.0,7,2,Evgeniya KOSETSKAYA,2,長球,1,0,1.0,9,540.0,600.0,1.0,6,781.0,331.0,,,Evgeniya KOSETSKAYA,,9,-0.3155393769499658,1.3120299679752307,9,0.1213673832147495,-1.214250634544839,0,2,87,5304,0.5714285714285714,0,True,0,-5.0,-4,0.1979780346155166,0.0862945616245269,0.0675428509712219,0.1708061695098877,0.4773783981800079,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.4698071479797363,10
6,00:32:24,58330.0,7,2,Michelle LI,2,長球,1,0,1.0,7,781.0,331.0,1.0,3,896.0,636.0,,,Evgeniya KOSETSKAYA,,9,0.380398788955743,-1.284249544037017,9,0.1092742043127786,1.1448642579639188,0,2,87,5304,0.7142857142857143,1,True,0,-5.0,-4,0.1833356767892837,0.0799122601747512,0.0625474154949188,0.1581734418869018,0.1990212947130203,0.3170099258422851,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.2578950524330139,10
7,00:32:25,58376.0,7,2,Evgeniya KOSETSKAYA,2,切球,0,0,1.0,4,896.0,636.0,2.0,6,790.0,389.0,,,Evgeniya KOSETSKAYA,,4,1.5049574960408367,1.6399388619270123,9,0.2133172543755226,-1.1736605631456556,0,2,87,5304,0.8571428571428571,0,True,0,-5.0,-4,0.0712819620966911,0.0310703441500663,0.0243187937885522,0.0614987388253212,0.0773806124925613,0.1315195709466934,0.6029300093650818,0.0,,,,,,,,,,,,,,,,,,,,0.4255796372890472,10
8,00:32:26,58401.0,7,2,Michelle LI,3,網前球,0,1,2.0,7,790.0,389.0,2.0,10,375.0,464.0,出界,對手出界,Evgeniya KOSETSKAYA,,9,0.8495893064559473,-0.7353728679066274,9,0.8259837493081661,1.1973330629533276,0,2,87,5304,1.0,1,True,0,-5.0,-4,0.0971137806773185,0.042329903692007,0.0331316627562046,0.0837852284312248,0.1054225265979766,0.1791808456182479,0.2886117994785309,0.170424222946167,,,,,,,,,,,,,,,,,,,,0.2466497272253036,10
1,00:32:38,58761.0,8,2,Evgeniya KOSETSKAYA,1,發短球,0,1,2.0,8,,,2.0,7,531.0,392.0,,,Evgeniya KOSETSKAYA,,9,0.1891264023525721,0.8293230224325884,9,-0.5108647332788296,-1.1438868776355562,0,2,87,5305,0.0,0,True,0,-6.0,-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.045627661049366,11
2,00:32:39,58783.0,8,2,Michelle LI,2,網前球,0,0,2.0,8,531.0,392.0,2.0,7,757.0,467.0,,,Evgeniya KOSETSKAYA,,9,-0.6270027221964922,-0.68128550567902,9,0.1525993359998831,0.8294016168972043,0,2,87,5305,0.0666666666666666,1,True,0,-6.0,-5,0.6801386475563049,0.3198614120483398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0506161451339721,11
3,00:32:40,58808.0,8,2,Evgeniya KOSETSKAYA,2,網前球,0,0,2.0,8,757.0,467.0,2.0,2,806.0,420.0,,,Evgeniya KOSETSKAYA,,8,0.5052175406150877,0.3999490635601717,9,-0.116409291200555,-0.8827617899289409,0,2,87,5305,0.1333333333333333,0,True,0,-6.0,-5,0.442740648984909,0.2157235890626907,0.3415357768535614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.1700852811336517,11
4,00:32:41,58837.0,8,2,Michelle LI,2,挑球,0,1,2.0,3,806.0,420.0,1.0,9,715.0,626.0,,,Evgeniya KOSETSKAYA,,8,0.8083314860084216,-0.3905657351673855,9,0.4104894598603783,0.6912297063630023,0,2,87,5305,0.2,1,True,0,-6.0,-5,0.4062975943088531,0.1979668587446212,0.2029901891946792,0.1927453428506851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.1793337762355804,11
5,00:32:43,58892.0,8,2,Evgeniya KOSETSKAYA,2,長球,0,0,1.0,10,715.0,626.0,1.0,3,462.0,315.0,,,Evgeniya KOSETSKAYA,,10,0.3360609584906231,1.5671229246574072,9,0.0923682167210155,-0.8327103292721558,0,2,87,5305,0.3333333333333333,0,True,0,-6.0,-5,0.2502855658531189,0.1219506338238716,0.1250450760126114,0.1240595281124115,0.3786592483520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3852413892745971,11
6,00:32:44,58924.0,8,2,Michelle LI,2,長球,0,0,1.0,4,462.0,315.0,1.0,6,374.0,585.0,,,Evgeniya KOSETSKAYA,,6,-0.9532698173775838,-1.349136330476556,9,0.0042378483802215,1.1605186546334745,0,2,87,5305,0.4,1,True,0,-6.0,-5,0.1888222843408584,0.0920028835535049,0.0943374335765838,0.0935938954353332,0.214036226272583,0.3172073066234588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2927737236022949,11
7,00:32:45,58953.0,8,2,Evgeniya KOSETSKAYA,2,切球,0,1,1.0,7,374.0,585.0,2.0,8,741.0,379.0,,,Evgeniya KOSETSKAYA,,7,-1.3273641753997425,1.2841809462378826,9,-0.399538368395065,-1.2535668732961434,0,2,87,5305,0.4666666666666667,0,True,0,-6.0,-5,0.0882866606116294,0.0430173203349113,0.0441088639199733,0.0437612123787403,0.1000758111476898,0.1481155455112457,0.5326344966888428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.4064738750457763,11
8,00:32:46,58982.0,8,2,Michelle LI,2,挑球,0,1,2.0,9,741.0,379.0,1.0,8,508.0,589.0,,,Evgeniya KOSETSKAYA,,9,0.6025835193607492,-0.7842307116923601,9,-0.4613959744340101,1.0518338285248738,0,2,87,5305,0.5333333333333333,1,True,0,-6.0,-5,0.1020576357841491,0.0497271679341793,0.0509889796376228,0.0505871027708053,0.1156856641173362,0.1712186336517334,0.301895797252655,0.1578390598297119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2768449783325195,11
9,00:32:47,59012.0,8,2,Evgeniya KOSETSKAYA,2,殺球,1,0,1.0,9,508.0,589.0,2.0,5,468.0,335.0,,,Evgeniya KOSETSKAYA,,9,-0.2902044221405603,1.2222162820114828,9,0.0566971182323675,-0.9736042383002234,0,2,87,5305,0.6,0,True,0,-6.0,-5,0.0735939890146255,0.0358583740890026,0.036768265068531,0.0364784710109233,0.0834211930632591,0.1234661340713501,0.217697724699974,0.1400717496871948,0.2526441216468811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.3179338574409485,11
10,00:32:47,59030.0,8,2,Michelle LI,2,接殺防守,0,0,2.0,6,468.0,335.0,2.0,2,423.0,474.0,,,Evgeniya KOSETSKAYA,,9,-0.670582129547733,-1.1163746429641015,9,-0.2077585109100494,1.2970350513992752,0,2,87,5305,0.6,1,True,0,-6.0,-5,0.0656202733516693,0.0319732129573822,0.0327845215797424,0.0325261242687702,0.0743827223777771,0.1100889071822166,0.1941107511520385,0.124895341694355,0.1451881825923919,0.1884299367666244,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.2855247259140014,11
11,00:32:48,59056.0,8,2,Evgeniya KOSETSKAYA,2,網前球,0,1,2.0,3,423.0,474.0,2.0,1,450.0,410.0,,,Evgeniya KOSETSKAYA,,3,-0.9559564691607452,0.5607531636911478,9,-0.3966239122740036,-0.9719885019405364,0,2,87,5305,0.6666666666666666,0,True,0,-6.0,-5,0.0327162407338619,0.0159408543258905,0.0163453500717878,0.0162165202200412,0.0370849296450614,0.0548869259655475,0.0967776179313659,0.0622689574956893,0.0723863467574119,0.0907787904143333,0.5045974850654602,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.1683826893568039,11
12,00:32:49,59085.0,8,2,Michelle LI,2,挑球,0,0,2.0,2,450.0,410.0,1.0,6,458.0,608.0,,,Evgeniya KOSETSKAYA,,2,-0.9285672645535,-0.2724970020888619,8,-0.6632790210542729,0.5961439500443042,0,2,87,5305,0.7333333333333333,1,True,0,-6.0,-5,0.0349048934876918,0.0170072689652442,0.0174388214945793,0.0173013750463724,0.0395658388733863,0.0585587620735168,0.1032518669962883,0.0664346367120742,0.0772288516163826,0.0968517214059829,0.2540577054023742,0.2173982709646225,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0953447148203849,11
13,00:32:51,59140.0,8,2,Evgeniya KOSETSKAYA,2,長球,0,0,1.0,7,458.0,608.0,1.0,3,490.0,319.0,,,Evgeniya KOSETSKAYA,,5,-0.9292877491925042,1.5759570104684135,9,-0.3917490124585872,-0.8436759390067833,0,2,87,5305,0.8666666666666667,0,True,0,-6.0,-5,0.0229877270758152,0.0112006776034832,0.0114848902449011,0.0113943703472614,0.0260573420673608,0.0385657325387001,0.0679997950792312,0.0437526367604732,0.0508615188300609,0.0637847781181335,0.1673177927732467,0.1576932519674301,0.3268994688987732,0.0,0.0,0.0,,,,,,,,,,,,0.0843893736600875,11
14,00:32:52,59170.0,8,2,Michelle LI,2,殺球,0,0,1.0,4,490.0,319.0,2.0,6,406.0,560.0,,,Evgeniya KOSETSKAYA,,10,-0.7902418392461477,-1.4783302613105718,9,-0.3645079408753223,1.1068472941458374,0,2,87,5305,0.9333333333333332,1,True,0,-6.0,-5,0.0240892544388771,0.0117373913526535,0.0120352236554026,0.0119403656572103,0.0273059569299221,0.0404137261211872,0.0712582096457481,0.0458491779863834,0.0532987006008625,0.066841222345829,0.1753353178501129,0.1652495861053466,0.1814370900392532,0.1132087633013725,0.0,0.0,,,,,,,,,,,,0.0804073810577392,11
15,00:32:52,59187.0,8,2,Evgeniya KOSETSKAYA,2,接殺防守,0,1,2.0,7,406.0,560.0,2.0,1,477.0,402.0,,,Evgeniya KOSETSKAYA,,9,0.0111427944495712,1.0189609954420398,10,-0.6889636323281632,-1.392637297287855,0,2,87,5305,0.9333333333333332,0,True,0,-6.0,-5,0.0177763476967811,0.0086614536121487,0.0088812345638871,0.008811236359179,0.0201500710099935,0.029822776094079,0.052584059536457,0.0338337942957878,0.0393310748040676,0.0493245981633663,0.1293863803148269,0.1219437569379806,0.1338891088962555,0.0861162170767784,0.2594879567623138,0.0,,,,,,,,,,,,0.0923062711954116,11
16,00:32:53,59216.0,8,2,Michelle LI,3,網前球,0,0,2.0,2,477.0,402.0,2.0,1,461.0,437.0,未過網,對手未過網,Evgeniya KOSETSKAYA,,2,-0.8771631751484308,-0.4659882008784969,9,-0.4031656622929011,0.9140522428516517,0,2,87,5305,1.0,1,True,0,-6.0,-5,0.0195788163691759,0.0095396982505917,0.0097817657515406,0.0097046690061688,0.0221932288259267,0.0328467153012752,0.0579159222543239,0.0372644439339637,0.0433191284537315,0.0543259643018245,0.1425057798624038,0.1343084871768951,0.1474650651216507,0.0948481410741806,0.1176263764500618,0.0667757913470268,,,,,,,,,,,,0.077597938477993,11
1,00:33:08,59657.0,9,2,Evgeniya KOSETSKAYA,1,發短球,0,1,2.0,8,,,2.0,7,671.0,393.0,,,Michelle LI,,9,-0.0300213394223673,0.8382274129611377,9,0.815054532211505,-1.0816972377279592,0,2,87,5306,0.0,0,True,1,-7.0,-6,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0359593629837036,12
2,00:33:09,59681.0,9,2,Michelle LI,2,網前球,0,0,2.0,8,671.0,393.0,2.0,2,445.0,467.0,,,Michelle LI,,9,0.4747618078540869,-0.6242777950650792,9,0.0383553290344066,0.700817576052323,0,2,87,5306,0.2,1,True,1,-7.0,-6,0.6672326922416687,0.3327672779560089,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.039063673466444,12
3,00:33:10,59710.0,9,2,Evgeniya KOSETSKAYA,2,網前球,0,1,2.0,3,445.0,467.0,2.0,1,451.0,414.0,,,Michelle LI,,3,-0.9079204935264996,0.3655476604090708,9,0.0029876723392579,-0.81979503130952,0,2,87,5306,0.4,0,True,1,-7.0,-6,0.3681075572967529,0.2008835077285766,0.4310089349746704,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.224993884563446,12
4,00:33:11,59743.0,9,2,Michelle LI,2,網前球,0,0,2.0,2,451.0,414.0,2.0,7,669.0,458.0,,,Michelle LI,,2,-0.8899928539613895,-0.3061080886377452,8,-0.4630464559223772,0.5866857700096754,0,2,87,5306,0.6,1,True,1,-7.0,-6,0.3590048551559448,0.1959159970283508,0.2284974604845047,0.216581717133522,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.2141532152891159,12
5,00:33:12,59767.0,9,2,Evgeniya KOSETSKAYA,2,網前球,0,0,2.0,8,669.0,458.0,2.0,7,762.0,422.0,,,Michelle LI,,8,-0.2792517924505819,0.4301141578054341,8,-0.7968126438682432,-0.3628067156589087,0,2,87,5306,0.8,0,True,1,-7.0,-6,0.1936065852642059,0.1056549102067947,0.1232256516814231,0.1242660284042358,0.4532467722892761,0.0,,,,,,,,,,,,,,,,,,,,,,0.5258386135101318,12
6,00:33:13,59791.0,9,2,Michelle LI,3,網前球,0,1,2.0,8,762.0,422.0,2.0,1,797.0,464.0,對手落地致勝,落地致勝,Michelle LI,,8,0.4628136569999908,-0.2990196242687937,8,0.1000875665578327,0.3725311786736019,0,2,87,5306,1.0,1,True,1,-7.0,-6,0.1962883472442627,0.1071184054017067,0.1249325349926948,0.1259873211383819,0.2054070681333542,0.2402663677930832,,,,,,,,,,,,,,,,,,,,,,0.2604449689388275,12
1,00:33:34,60433.0,9,3,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,9,528.0,638.0,,,Evgeniya KOSETSKAYA,,9,0.133787739308085,-1.0526554506574686,9,-0.7919511343553401,1.1076744569623986,0,2,87,5307,0.0,1,True,0,-6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0839200019836425,13
2,00:33:36,60492.0,9,3,Evgeniya KOSETSKAYA,2,長球,0,0,1.0,10,528.0,638.0,1.0,3,460.0,325.0,,,Evgeniya KOSETSKAYA,,10,-0.6772670076982134,1.6365384791868856,9,-0.0871274891828629,-1.0254517385847886,0,2,87,5307,0.1818181818181818,0,True,0,-6.0,1,0.5223705172538757,0.4776294529438019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0882049053907394,13
3,00:33:37,60520.0,9,3,Michelle LI,2,切球,0,0,1.0,4,460.0,325.0,2.0,1,805.0,473.0,,,Evgeniya KOSETSKAYA,,4,-1.0549078427719094,-1.419732771412302,9,-0.135535896624562,1.1453305339183462,0,2,87,5307,0.2727272727272727,1,True,0,-6.0,1,0.4760536551475525,0.3262239098548889,0.1977224200963974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0871366038918495,13
4,00:33:38,60553.0,9,3,Evgeniya KOSETSKAYA,2,推撲球,0,0,2.0,2,805.0,473.0,1.0,4,791.0,318.0,,,Evgeniya KOSETSKAYA,,8,0.859357944218369,0.6194609486820676,9,-0.0881702090911023,-1.254745365053402,0,2,87,5307,0.3636363636363636,0,True,0,-6.0,1,0.3483427166938782,0.2387077957391739,0.1518104970455169,0.2611389458179474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.1639915704727172,13
5,00:33:39,60586.0,9,3,Michelle LI,2,殺球,1,0,1.0,5,791.0,318.0,2.0,5,897.0,579.0,,,Evgeniya KOSETSKAYA,,10,0.4242419230906277,-1.3827588855069683,9,0.2956372276114895,0.8960440932044674,0,2,87,5307,0.4545454545454545,1,True,0,-6.0,1,0.3163875341415405,0.2168099731206894,0.137884184718132,0.1383074223995208,0.1906108558177948,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.2104570567607879,13
6,00:33:40,60605.0,9,3,Evgeniya KOSETSKAYA,2,接殺防守,0,0,2.0,6,897.0,579.0,2.0,2,835.0,392.0,,,Evgeniya KOSETSKAYA,,9,0.9223818712837346,1.2123871819542789,10,0.6087364716574578,-1.4262494426896086,0,2,87,5307,0.5454545454545454,0,True,0,-6.0,1,0.1718430966138839,0.1177584156394004,0.0748905763030052,0.0751204565167427,0.1095311641693115,0.4508563578128814,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.6181829571723938,13
7,00:33:41,60636.0,9,3,Michelle LI,2,推撲球,0,1,2.0,3,835.0,392.0,1.0,6,436.0,591.0,,,Evgeniya KOSETSKAYA,,7,1.1380002964696396,-0.6871753575178188,9,0.5393011833451834,1.0179028726172668,0,2,87,5307,0.6363636363636364,1,True,0,-6.0,1,0.1803351044654846,0.1235776990652084,0.0785914584994316,0.0788327008485794,0.1149438917636871,0.2273892611265182,0.1963298320770263,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3681609630584717,13
8,00:33:42,60668.0,9,3,Evgeniya KOSETSKAYA,2,長球,1,0,1.0,7,436.0,591.0,1.0,4,796.0,326.0,,,Evgeniya KOSETSKAYA,,9,-0.585792735372845,1.275393099496749,9,0.3841874776608106,-1.0271509430500136,0,2,87,5307,0.7272727272727273,0,True,0,-6.0,1,0.1170408204197883,0.0802042186260223,0.0510073117911815,0.0511638820171356,0.0746007114648819,0.1475798338651657,0.1686902046203613,0.3097130060195923,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3322769105434418,13
9,00:33:43,60704.0,9,3,Michelle LI,2,切球,1,0,1.0,5,796.0,326.0,2.0,1,854.0,479.0,,,Evgeniya KOSETSKAYA,,9,0.4323297379073783,-1.229143734573855,9,-0.1814152538679384,1.1839232085821418,0,2,87,5307,0.8181818181818182,1,True,0,-6.0,1,0.1110019236803054,0.0760659724473953,0.048375517129898,0.048524010926485,0.0707515850663185,0.1399652510881424,0.1599864065647125,0.1502029448747635,0.1951264142990112,0.0,0.0,,,,,,,,,,,,,,,,,0.3451856076717376,13
10,00:33:44,60739.0,9,3,Evgeniya KOSETSKAYA,2,網前球,0,0,2.0,2,854.0,479.0,2.0,2,806.0,398.0,,,Evgeniya KOSETSKAYA,,2,1.112276123908075,0.5193899469414068,9,0.6363484126093829,-1.2574875825799556,0,2,87,5307,0.9090909090909092,0,True,0,-6.0,1,0.0584494695067405,0.0400534979999065,0.0254727415740489,0.0255509298294782,0.0372551381587982,0.0737004727125167,0.0842428654432296,0.0790912583470344,0.1096848025918006,0.4664988219738006,0.0,,,,,,,,,,,,,,,,,0.6825454235076904,13
11,00:33:45,60775.0,9,3,Michelle LI,3,網前球,0,1,2.0,3,806.0,398.0,2.0,7,533.0,432.0,未過網,對手未過網,Evgeniya KOSETSKAYA,,7,0.944492337109096,-0.5303814067167195,9,0.4120697356120994,0.6648558576931828,0,2,87,5307,1.0,1,True,0,-6.0,1,0.0703575164079666,0.0482136905193328,0.0306623615324497,0.0307564809918403,0.0448452159762382,0.0887156426906585,0.1014058589935302,0.0952047035098075,0.1320311427116394,0.2098841965198516,0.1479232162237167,,,,,,,,,,,,,,,,,0.48744997382164,13
1,00:35:09,63272.0,11,3,Evgeniya KOSETSKAYA,1,發短球,0,1,2.0,8,,,2.0,8,724.0,376.0,,,Michelle LI,,9,-0.0118583445803084,0.854997331291773,9,0.8114014054986399,-1.041883093601786,0,2,87,5309,0.0,0,True,1,-8.0,-1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.084649346768856,15
2,00:35:09,63296.0,11,3,Michelle LI,2,網前球,0,1,2.0,9,724.0,376.0,2.0,2,500.0,453.0,,,Michelle LI,,9,0.4196924339799601,-0.6847783492181355,9,-0.0117466007808402,0.8297552363417106,0,2,87,5309,0.0,1,True,1,-8.0,-1,0.724909782409668,0.2750902771949768,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0720439553260803,15
3,00:35:10,63322.0,11,3,Evgeniya KOSETSKAYA,2,推撲球,0,1,2.0,3,500.0,453.0,1.0,8,693.0,344.0,,,Michelle LI,,8,-0.3094079443532501,0.4860135210244938,9,0.1596451989798137,-0.8455857803407877,0,2,87,5309,0.3333333333333333,0,True,1,-8.0,-1,0.4271577596664428,0.1654285341501236,0.4074137508869171,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2789135873317718,15
4,00:35:11,63346.0,11,3,Michelle LI,2,接殺防守,0,1,1.0,9,693.0,344.0,2.0,2,471.0,478.0,,,Michelle LI,,9,0.0793716242596176,-0.9736850552519216,9,0.0196322176769715,0.7182933138971078,0,2,87,5309,0.6666666666666666,1,True,1,-8.0,-1,0.436756432056427,0.1691458821296692,0.2077122926712036,0.1863853484392166,0.0,,,,,,,,,,,,,,,,,,,,,,,0.2124920189380645,15
5,00:35:12,63373.0,11,3,Evgeniya KOSETSKAYA,3,網前球,0,1,2.0,3,471.0,478.0,2.0,2,450.0,447.0,未過網,對手未過網,Michelle LI,,8,-0.7290683831621686,0.6320430754968603,9,0.1320334363605932,-0.960872341554814,0,2,87,5309,1.0,0,True,1,-8.0,-1,0.1772347688674926,0.0686390176415443,0.0842891782522201,0.0775540769100189,0.5922830104827881,,,,,,,,,,,,,,,,,,,,,,,0.710333526134491,15
1,00:35:27,63832.0,11,4,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,9,790.0,630.0,,,Michelle LI,,9,-0.1173179057682367,-0.999089663253852,9,0.6730856220106516,1.1048394043793983,0,2,87,5310,0.0,1,True,1,-7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0797498449683189,16
2,00:35:29,63891.0,11,4,Evgeniya KOSETSKAYA,2,長球,0,0,1.0,10,790.0,630.0,1.0,6,752.0,337.0,,,Michelle LI,,10,0.6787903613977806,1.6944189612009393,9,0.0921786688518867,-0.8201021943746291,0,2,87,5310,0.25,0,True,1,-7.0,1,0.5241771936416626,0.475822776556015,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0837799608707428,16
3,00:35:30,63917.0,11,4,Michelle LI,2,長球,1,0,1.0,7,752.0,337.0,1.0,6,468.0,595.0,,,Michelle LI,,9,0.4682166994831072,-1.1746089110299212,9,0.3362688319959375,1.1521694627359509,0,2,87,5310,0.375,1,True,1,-7.0,1,0.4901267290115356,0.2652966678142547,0.2445766776800155,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0870055183768272,16
4,00:35:31,63955.0,11,4,Evgeniya KOSETSKAYA,2,長球,1,0,1.0,7,468.0,595.0,1.0,9,527.0,316.0,,,Michelle LI,,9,-0.5410124087482701,1.3418424296042772,9,0.2085039747038481,-1.283595209349351,0,2,87,5310,0.5,0,True,1,-7.0,1,0.3338603973388672,0.1807125508785247,0.2218696475028991,0.2635573744773865,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1595542877912521,16
5,00:35:33,63992.0,11,4,Michelle LI,2,切球,0,0,1.0,10,527.0,316.0,2.0,6,454.0,509.0,,,Michelle LI,,4,-0.8924837871280589,-1.4634722205528388,9,-0.1428518581600661,1.0352717136303926,0,2,87,5310,0.75,1,True,1,-7.0,1,0.3276309072971344,0.1773406267166137,0.217729777097702,0.1401555687189102,0.1371431350708007,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.154939517378807,16
6,00:35:33,64018.0,11,4,Evgeniya KOSETSKAYA,2,挑球,0,1,2.0,7,454.0,509.0,1.0,9,564.0,325.0,,,Michelle LI,,8,-0.5017983430397199,0.5687329921077229,10,-0.4539305187690659,-1.4364171178639609,0,2,87,5310,0.75,0,True,1,-7.0,1,0.162517637014389,0.0879678353667259,0.1080024167895317,0.0695225968956947,0.0658325925469398,0.5061569809913635,0.0,,,,,,,,,,,,,,,,,,,,,0.6135469675064087,16
7,00:35:35,64052.0,11,4,Michelle LI,3,切球,0,0,1.0,10,564.0,325.0,2.0,2,428.0,504.0,對手落地致勝,落地致勝,Michelle LI,,10,-0.3190902694811242,-1.4369468156919616,9,-0.1143359403409231,0.9216943896937858,0,2,87,5310,1.0,1,True,1,-7.0,1,0.1737683415412902,0.0940576344728469,0.1154791563749313,0.0743354856967926,0.0703900232911109,0.2491938322782516,0.2227755635976791,,,,,,,,,,,,,,,,,,,,,0.3476441502571106,16
1,00:35:58,64752.0,11,5,Michelle LI,1,發長球,0,0,2.0,8,,,1.0,4,452.0,638.0,,,Evgeniya KOSETSKAYA,,9,0.1411474760595674,-1.0394597438173687,9,-0.6903427250578056,0.9311149822267346,0,2,87,5311,0.0,1,True,0,-6.0,2,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.099971018731594,17
2,00:36:00,64811.0,11,5,Evgeniya KOSETSKAYA,2,殺球,0,0,1.0,5,452.0,638.0,2.0,5,497.0,346.0,,,Evgeniya KOSETSKAYA,,5,-0.9240167642391796,1.6569898459061658,9,-0.2522325631023853,-0.9336227744808973,0,2,87,5311,0.5,0,True,0,-6.0,2,0.5204262137413025,0.4795737862586975,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.1033387035131454,17
3,00:36:00,64828.0,11,5,Michelle LI,2,接殺防守,0,0,2.0,6,497.0,346.0,2.0,7,712.0,478.0,,,Evgeniya KOSETSKAYA,,9,-0.7615684494132992,-1.1026377968161485,9,-0.6441837559470182,1.457224005722237,0,2,87,5311,0.5,1,True,0,-6.0,2,0.5039352178573608,0.2921135723590851,0.2039511948823928,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.096851535141468,17
