ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,win_prob,rally
19,0:52:53,79348.0,1,1,Kento MOMOTA,2,接殺防守,0,0,2.0,7,493.0,529.0,,1,465.0,415.0,,,CHOU Tien Chen,,9,-0.6794725547143762,0.9854194157543644,9,-0.1832933243128246,-1.010447524145255,0,3,30,580,0.7368421052631579,1,True,0,0.0,1,0.0001349184603895,0.0008092893403954,0.0010862043127417,0.0009568963432684,0.0012832647189497,0.004074917640537,0.0043936790898442,0.0240874961018562,0.0083696125075221,0.0127448253333568,0.0016740014543756,0.0189906973391771,0.0115117169916629,0.037780724465847,0.0985668003559112,0.0762939602136612,0.0235147159546613,0.1371840387582779,0.5365422368049622,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553142249584198,3
20,0:52:54,79372.0,1,1,CHOU Tien Chen,2,網前球,0,0,2.0,2,465.0,415.0,,2,478.0,461.0,,,CHOU Tien Chen,,2,-0.8466646224903269,-0.4183958386318149,9,-0.642133570780916,0.9315949220582668,0,3,30,580,0.7894736842105263,0,True,0,0.0,1,0.00012127894297,0.0007274749223142,0.0009763954440131,0.0008601597510278,0.0011535341618582,0.0036629673559218,0.0039495038799941,0.021652391180396,0.0075234943069517,0.0114563973620533,0.0015047697816044,0.0170708503574132,0.010347950272262,0.0339613147079944,0.0886022746562957,0.0685810893774032,0.0211375150829553,0.1233155280351638,0.236820250749588,0.3465748131275177,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8017572164535522,3
21,0:52:55,79398.0,1,1,Kento MOMOTA,2,挑球,0,0,2.0,3,478.0,461.0,,3,490.0,301.0,,,CHOU Tien Chen,,8,-0.7848640766943044,0.4118363246246623,9,-0.5678431674457713,-0.6512255561606916,0,3,30,580,0.8421052631578947,1,True,0,0.0,1,9.93895882857032e-05,0.0005961743299849,0.0008001676760613,0.0007049111300148,0.0009453349048271,0.0030018454417586,0.0032366653904318,0.0177443921566009,0.0061655924655497,0.0093886544927954,0.0012331766774877,0.013989764265716,0.008480267599225,0.0278316996991634,0.0726106166839599,0.0562030188739299,0.0173224452883005,0.101058542728424,0.1940770000219345,0.0973953083157539,0.3671150207519531,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5085001587867737,3
22,0:52:57,79433.0,1,1,CHOU Tien Chen,2,長球,0,0,1.0,4,490.0,301.0,,9,521.0,652.0,,,CHOU Tien Chen,,4,-0.926538413678904,-1.556653516733243,9,-0.4048412127068739,0.9483370208637556,0,3,30,580,0.9473684210526316,0,True,0,0.0,1,9.29046145756729e-05,0.0005572753725573,0.0007479586056433,0.0006589173572137,0.0008836541092023,0.0028059822507202,0.0030254810117185,0.0165866129100322,0.0057633030228316,0.0087760677561163,0.0011527148308232,0.0130769656971097,0.007926951162517,0.0260157492011785,0.0678729489445686,0.0525359064340591,0.0161921977996826,0.0944647192955017,0.1814139485359192,0.0910404995083808,0.1892071068286895,0.2192021161317825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6275176405906677,3
23,0:52:58,79470.0,1,1,Kento MOMOTA,3,長球,0,0,1.0,10,521.0,652.0,2.0,10,846.0,299.0,出界,對手出界,CHOU Tien Chen,,10,-0.5602726365230493,1.6634240356259238,9,-0.4493309173384456,-1.118479826611316,0,3,30,580,1.0,1,True,0,0.0,1,9.623732330510391e-05,0.0005772661534138,0.000774789659772,0.0006825543241575,0.0009153528371825,0.002906639361754,0.0031340119894593,0.0171816144138574,0.0059700459241867,0.0090908855199813,0.0011940654367208,0.013546067290008,0.0082113090902566,0.0269489958882331,0.0703077167272567,0.054420493543148,0.0167730506509542,0.097853384912014,0.1879216879606247,0.0943063348531723,0.195994421839714,0.0772981196641922,0.113894909620285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4667482376098633,3
1,0:53:31,80285.0,1,2,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,774.0,509.0,,,Kento MOMOTA,,9,-0.0950218396439575,-0.7032264548850232,9,0.6826779073901036,1.0533678962966662,0,3,30,581,0.0,0,True,1,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9872231483459472,4
2,0:53:32,80303.0,1,2,Kento MOMOTA,2,推撲球,0,1,2.0,8,774.0,509.0,,4,766.0,302.0,,,Kento MOMOTA,,9,0.4692099545991361,0.7143948847648923,9,-0.0098036291433924,-0.8141785674449004,0,3,30,581,0.1,1,True,1,-1.0,-1,0.3919729590415954,0.6080270409584045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7195309400558472,4
3,0:53:33,80329.0,1,2,CHOU Tien Chen,2,殺球,1,0,1.0,5,766.0,302.0,,8,743.0,562.0,,,Kento MOMOTA,,9,0.533109202738992,-1.2698389062200277,9,0.1212325468565127,0.9044179114682784,0,3,30,581,0.2,0,True,1,-1.0,-1,0.2380104064941406,0.5439751148223877,0.2180144786834716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4711835086345672,4
4,0:53:33,80339.0,1,2,Kento MOMOTA,2,網前球,0,1,1.0,9,743.0,562.0,,5,486.0,371.0,,,Kento MOMOTA,,9,-0.0754530239207239,1.072057063509768,9,0.625686517704842,-1.2938975820359329,0,3,30,581,0.2,1,True,1,-1.0,-1,0.1194711700081825,0.2730525434017181,0.0950158759951591,0.5124604105949402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2140167504549026,4
5,0:53:34,80362.0,1,2,CHOU Tien Chen,2,網前球,0,0,2.0,6,486.0,371.0,,2,453.0,471.0,,,Kento MOMOTA,,9,-0.691522415376189,-0.7622640608382666,9,-0.204385339147103,0.9725287459375592,0,3,30,581,0.3,0,True,1,-1.0,-1,0.0747822746634483,0.1709156483411789,0.0594746358692646,0.1977530270814895,0.4970743656158447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8821194767951965,4
6,0:53:35,80380.0,1,2,Kento MOMOTA,2,網前球,0,0,2.0,3,453.0,471.0,,1,447.0,427.0,,,Kento MOMOTA,,3,-0.8771667238549856,0.5064516727865147,9,-0.6546992220825746,-0.8520226015462145,0,3,30,581,0.4,1,True,1,-1.0,-1,0.0403324142098426,0.0921801254153251,0.0320765227079391,0.106654368340969,0.0994677245616912,0.6292887926101685,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3153204917907715,4
7,0:53:36,80401.0,1,2,CHOU Tien Chen,2,挑球,0,0,2.0,2,447.0,427.0,,4,465.0,655.0,,,Kento MOMOTA,,2,-1.133153419280832,-0.4096771949343987,9,-0.5618994794383955,0.7170643738314227,0,3,30,581,0.5,0,True,1,-1.0,-1,0.0299301315099,0.0684056133031845,0.0238035470247268,0.0791467502713203,0.0738136395812034,0.2476010173559188,0.477299302816391,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8417461514472961,4
8,0:53:37,80435.0,1,2,Kento MOMOTA,2,切球,0,0,1.0,5,465.0,655.0,,2,812.0,393.0,,,Kento MOMOTA,,10,-0.7044203599731786,1.7143274555946248,9,-0.3938258229560096,-0.9074726955149766,0,3,30,581,0.6,1,True,1,-1.0,-1,0.0269947871565818,0.0616968534886837,0.0214690566062927,0.0713845714926719,0.0665744990110397,0.2233179956674575,0.1918852478265762,0.3366769850254059,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3745399713516235,4
9,0:53:38,80456.0,1,2,CHOU Tien Chen,2,網前球,0,1,2.0,3,812.0,393.0,,1,804.0,469.0,,,Kento MOMOTA,,9,0.9099719872703308,-0.6314793287029502,9,0.0156162302867109,1.2056655313576,0,3,30,581,0.7,0,True,1,-1.0,-1,0.0211286600679159,0.0482897609472274,0.0168037060648202,0.0558722801506519,0.0521074645221233,0.1747896671295166,0.150187462568283,0.0791878178715705,0.4016332328319549,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867144763469696,4
10,0:53:39,80479.0,1,2,Kento MOMOTA,2,推撲球,0,1,2.0,2,804.0,469.0,,3,486.0,307.0,,,Kento MOMOTA,,8,0.8734996563827216,0.3327524808065233,9,0.6818716754728124,-0.6546523140890693,0,3,30,581,0.8,1,True,1,-1.0,-1,0.0192960388958454,0.0441012866795063,0.0153462132439017,0.051026128232479,0.0475878566503524,0.1596290618181228,0.1371607482433319,0.072319358587265,0.308095782995224,0.1454375088214874,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5842864513397217,4
11,0:53:40,80513.0,1,2,CHOU Tien Chen,2,切球,0,0,1.0,4,486.0,307.0,1.0,2,477.0,496.0,,,Kento MOMOTA,,10,-0.656828911877861,-1.5033875731023965,9,-0.396057246368073,0.7907840066360675,0,3,30,581,0.9,0,True,1,-1.0,-1,0.0155528979375958,0.0355463027954101,0.0123692788183689,0.0411278270184993,0.038356527686119,0.1286634355783462,0.1105536296963691,0.0582904927432537,0.2483298480510711,0.0938552021980285,0.2173545807600021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8044945001602173,4
12,0:53:41,80528.0,1,2,Kento MOMOTA,3,推撲球,0,0,1.0,9,508.0,520.0,2.0,8,604.0,329.0,對手落地致勝,落地致勝,Kento MOMOTA,,9,-0.7971522433269668,0.7239652784642535,10,-0.5647693422013697,-1.4011699032380782,0,3,30,581,1.0,1,True,1,-1.0,-1,0.0154183991253376,0.0352389030158519,0.0122623117640614,0.0407721623778343,0.038024827837944,0.1275507658720016,0.1095975786447525,0.0577864088118076,0.2461823374032974,0.0930435582995414,0.0956924855709075,0.1284303367137909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6846477389335632,4
1,0:54:02,81054.0,2,2,Kento MOMOTA,1,發短球,0,1,2.0,8,,,,7,594.0,407.0,,,CHOU Tien Chen,,9,0.0782296479115728,0.8093128810789582,9,-0.4373975631033169,-0.8962809022281837,0,3,30,582,0.0,1,True,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688887894153595,5
2,0:54:02,81070.0,2,2,CHOU Tien Chen,2,網前球,0,1,2.0,8,594.0,407.0,,2,470.0,457.0,,,CHOU Tien Chen,,8,-0.3665807256987101,-0.4995599569484576,9,-0.0942618915230531,0.7923818150138425,0,3,30,582,0.0,0,True,0,0.0,1,0.1233243718743324,0.8766756057739258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97851300239563,5
3,0:54:03,81090.0,2,2,Kento MOMOTA,2,網前球,0,0,2.0,3,470.0,457.0,,1,456.0,421.0,,,CHOU Tien Chen,,8,-0.8214764508114499,0.3055425737721009,9,-0.3385021623392383,-0.6607720933290692,0,3,30,582,0.1428571428571428,1,True,0,0.0,1,0.0542280822992324,0.1984802335500717,0.7472916841506958,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3304042518138885,5
4,0:54:04,81112.0,2,2,CHOU Tien Chen,2,推撲球,0,0,2.0,2,456.0,421.0,,3,854.0,648.0,,,CHOU Tien Chen,,2,-0.9396812921345864,-0.3057124945585532,8,-0.515159447855101,0.4998543809081835,0,3,30,582,0.2857142857142857,0,True,0,0.0,1,0.0388297587633132,0.142120823264122,0.446919709444046,0.372129738330841,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4998355805873871,5
5,0:54:05,81147.0,2,2,Kento MOMOTA,2,殺球,1,0,1.0,4,854.0,648.0,,6,768.0,346.0,,,CHOU Tien Chen,,9,0.4285625474956658,1.4480307238316772,9,0.0119696652288797,-0.8253271290263031,0,3,30,582,0.4285714285714285,1,True,0,0.0,1,0.0341360718011856,0.1249414533376693,0.3928966820240021,0.1825197637081146,0.2655059695243835,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3570476770401001,5
6,0:54:06,81158.0,2,2,CHOU Tien Chen,2,接殺防守,0,1,1.0,7,768.0,346.0,,2,479.0,500.0,,,CHOU Tien Chen,,9,0.048805011892069,-0.7801286245643789,9,0.7348461208167962,1.4632523717286492,0,3,30,582,0.5714285714285714,0,True,0,0.0,1,0.0107399253174662,0.0393092036247253,0.1236135363578796,0.0574245527386665,0.0333184450864791,0.7355943918228149,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9514036178588868,5
7,0:54:07,81179.0,2,2,Kento MOMOTA,2,網前球,0,0,2.0,3,479.0,500.0,,1,476.0,428.0,,,CHOU Tien Chen,,8,-0.7164695939570441,0.65873154436779,9,0.0329331787298932,-0.9393817293004072,0,3,30,582,0.7142857142857143,1,True,0,0.0,1,0.0058816052041947,0.0215272642672061,0.0676956325769424,0.0314479433000087,0.0182464886456727,0.1758942604064941,0.6793068647384644,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330661803483963,5
8,0:54:08,81201.0,2,2,CHOU Tien Chen,2,推撲球,0,0,2.0,2,476.0,428.0,,9,764.0,645.0,,,CHOU Tien Chen,,2,-0.8562443033730833,-0.234513376024112,0,-1.59625869049026,0.2291129440869263,0,3,30,582,0.8571428571428571,0,True,0,0.0,1,0.0039777997881174,0.0145591469481587,0.0457833670079708,0.0212686192244291,0.0123403193429112,0.1189593896269798,0.4486331939697265,0.3344781100749969,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5996289849281311,5
9,0:54:09,81235.0,2,2,Kento MOMOTA,3,切球,0,1,2.0,10,764.0,645.0,2.0,10,925.0,543.0,未過網,對手未過網,CHOU Tien Chen,,10,0.2903363736135799,1.522118122372026,9,0.2141099715211968,-0.5707683325162695,0,3,30,582,1.0,1,True,0,0.0,1,0.0032103972043842,0.0117503767833113,0.0369507782161235,0.0171654485166072,0.0099596073850989,0.096009574830532,0.3620822429656982,0.1483102589845657,0.3145612776279449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2750261425971985,5
1,0:54:32,81818.0,2,3,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,2,480.0,490.0,,,CHOU Tien Chen,,9,0.1070964432180448,-0.6909967130863462,9,-0.4753712343120417,1.0624697560308238,0,3,30,583,0.0,0,True,0,-1.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.9872231483459472,6
2,0:54:33,81841.0,2,3,Kento MOMOTA,2,挑球,0,1,2.0,3,480.0,490.0,,3,470.0,304.0,,,CHOU Tien Chen,,9,-0.6744733651069222,0.7082949595343623,9,-0.1677781492454343,-0.9870019801799949,0,3,30,583,0.0256410256410256,1,True,0,-1.0,-1,0.2318870574235916,0.7681128978729248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3079195022583008,6
3,0:54:34,81866.0,2,3,CHOU Tien Chen,2,殺球,0,0,1.0,4,470.0,304.0,,6,461.0,571.0,,,CHOU Tien Chen,,10,-0.7741309752970539,-1.4151022790576395,9,-0.466058549607021,1.0246942301071549,0,3,30,583,0.0512820512820512,0,True,0,-1.0,-1,0.1348769813776016,0.6608021855354309,0.2043208330869674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3154656887054443,6
4,0:54:35,81876.0,2,3,Kento MOMOTA,2,接殺防守,0,0,2.0,7,461.0,571.0,,8,557.0,374.0,,,CHOU Tien Chen,,9,-0.6801954544448384,1.1655504939795076,4,-1.3894299254301372,-1.6247518493166986,0,3,30,583,0.0769230769230769,1,True,0,-1.0,-1,0.1007840782403945,0.4937709867954254,0.0817208662629127,0.3237240314483642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.2466169446706771,6
5,0:54:36,81901.0,2,3,CHOU Tien Chen,2,網前球,0,0,2.0,9,557.0,374.0,,7,582.0,492.0,,,CHOU Tien Chen,,9,-0.1832914036209149,-0.7591914427367016,9,-0.270371981655219,0.979872764086851,0,3,30,583,0.1025641025641025,0,True,0,-1.0,-1,0.0629838779568672,0.3085766136646271,0.0510705336928367,0.1239580363035202,0.4534109234809875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.761830747127533,6
6,0:54:36,81923.0,2,3,Kento MOMOTA,2,挑球,0,1,2.0,8,582.0,492.0,,3,509.0,306.0,,,CHOU Tien Chen,,8,-0.241247245084405,0.6612775353646079,9,-0.1624375876924957,-0.7926159675487083,0,3,30,583,0.1025641025641025,1,True,0,-1.0,-1,0.0279787946492433,0.1370763778686523,0.0226866323500871,0.0550648346543312,0.1606170088052749,0.5965763330459595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4468100070953369,6
7,0:54:38,81954.0,2,3,CHOU Tien Chen,2,切球,0,0,1.0,4,509.0,306.0,,6,426.0,549.0,,,CHOU Tien Chen,,4,-0.9788341973956164,-1.4543893964175576,9,-0.4943734149165785,1.0472827055398,0,3,30,583,0.1538461538461538,0,True,0,-1.0,-1,0.0171233136206865,0.0838921666145324,0.0138844540342688,0.0337002500891685,0.0982992723584175,0.2770355939865112,0.4760648906230926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.8825397491455078,6
8,0:54:38,81970.0,2,3,Kento MOMOTA,2,平球,0,0,2.0,7,426.0,549.0,,5,461.0,386.0,,,CHOU Tien Chen,,7,-1.0116792892116466,1.021867439091913,9,-0.5942549454416015,-1.2646501889398785,0,3,30,583,0.1538461538461538,1,True,0,-1.0,-1,0.0157835334539413,0.0773281902074813,0.0127980923280119,0.0310634411871433,0.090608038008213,0.2553595006465912,0.2377968430519104,0.2792623937129974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5338819622993469,6
9,0:54:39,81991.0,2,3,CHOU Tien Chen,2,推撲球,0,0,2.0,6,461.0,386.0,,4,387.0,635.0,,,CHOU Tien Chen,,6,-0.9809898896714944,-0.6210693753901703,9,-0.5220945322342515,0.9166627207287986,0,3,30,583,0.1794871794871795,0,True,0,-1.0,-1,0.0123019311577081,0.0602707974612712,0.0099750328809022,0.0242113303393125,0.0706213191151619,0.199031189084053,0.1853425651788711,0.2570551335811615,0.1811907440423965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5254259705543518,6
10,0:54:40,82021.0,2,3,Kento MOMOTA,2,切球,0,0,1.0,5,387.0,635.0,,7,730.0,392.0,,,CHOU Tien Chen,,5,-0.9981713658163788,1.622128550527546,9,-0.570080929058766,-1.0128330066278537,0,3,30,583,0.2051282051282051,1,True,0,-1.0,-1,0.0122104845941066,0.0598227754235267,0.0099008828401565,0.0240313559770584,0.0700963512063026,0.1975516825914383,0.1839648187160492,0.255144327878952,0.0808756873011589,0.1064016595482826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4021662771701813,6
11,0:54:41,82042.0,2,3,CHOU Tien Chen,2,推撲球,0,1,2.0,8,730.0,392.0,,5,845.0,591.0,,,CHOU Tien Chen,,9,0.4795869336248149,-0.6231864768123598,9,-0.238814431579391,1.1530912410905234,0,3,30,583,0.2307692307692307,0,True,0,-1.0,-1,0.0109884021803736,0.053835429251194,0.0089099565520882,0.0216261856257915,0.0630807802081108,0.1777797788381576,0.1655527651309967,0.2296082824468612,0.0727812647819519,0.0460350476205349,0.1498021334409713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6083084344863892,6
12,0:54:42,82059.0,2,3,Kento MOMOTA,2,平球,0,1,1.0,6,845.0,591.0,,6,772.0,347.0,,,CHOU Tien Chen,,9,0.9455349014091872,1.2321738554864627,9,0.2598494644867191,-0.790056078668405,0,3,30,583,0.2564102564102564,1,True,0,-1.0,-1,0.0075933756306767,0.0372021980583667,0.0061570978723466,0.0149444593116641,0.0435910560190677,0.1228521391749382,0.1144028306007385,0.1586674600839615,0.0502944365143775,0.031811848282814,0.0758472681045532,0.3366357982158661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4429396986961365,6
13,0:54:42,82068.0,2,3,CHOU Tien Chen,2,網前球,0,1,1.0,7,772.0,347.0,,8,606.0,558.0,,,CHOU Tien Chen,,9,0.0996919563620602,-0.791026947706491,9,0.64216507202691,1.1280255988209618,0,3,30,583,0.2564102564102564,0,True,0,-1.0,-1,0.0045813708566129,0.0224454868584871,0.0037148068659007,0.0090165575966238,0.0263001266866922,0.074121318757534,0.0690235346555709,0.0957300588488578,0.0303445234894752,0.019193286076188,0.04576151445508,0.0606093257665634,0.5391581058502197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.935418963432312,6
14,0:54:43,82081.0,2,3,Kento MOMOTA,2,平球,0,0,1.0,9,606.0,558.0,,8,629.0,351.0,,,CHOU Tien Chen,,9,0.0853884694377431,1.0578291071004111,9,0.0118514239726281,-0.8366333946876621,0,3,30,583,0.282051282051282,1,True,0,-1.0,-1,0.0029116764198988,0.0142651619389653,0.0023609355557709,0.0057304436340928,0.0167149677872657,0.0471075847744941,0.0438676998019218,0.0608409494161605,0.0192853715270757,0.0121982358396053,0.0290835946798324,0.0385200791060924,0.1981666088104248,0.5089467167854309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.750641405582428,6
