,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
2564,11,25,Kento MOMOTA,Lob,7,28,"[3.0, 7.0]",CHOU Tien Chen,FC/FhL/FcL/FCCD
2565,16,1,Kento MOMOTA,Serve short,11,19,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2566,16,2,CHOU Tien Chen,Net Shot,11,23,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2567,16,3,Kento MOMOTA,Lob,14,1,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2568,16,4,CHOU Tien Chen,Smash,18,9,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2569,16,5,Kento MOMOTA,Smash Defence,11,20,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2570,16,6,CHOU Tien Chen,Lob,5,4,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2571,16,7,Kento MOMOTA,Drop,10,13,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2572,16,8,CHOU Tien Chen,Net Shot,10,20,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2573,16,9,Kento MOMOTA,Lob,11,4,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2574,16,10,CHOU Tien Chen,Clear,14,27,"[5.0, 10.0]",Kento MOMOTA,FC/No/BcL/FCCD
2575,18,1,CHOU Tien Chen,Serve short,15,19,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2576,18,2,Kento MOMOTA,Lob,11,1,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2577,18,3,CHOU Tien Chen,Clear,14,4,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2578,18,4,Kento MOMOTA,Drop,11,13,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2579,18,5,CHOU Tien Chen,Smash Defence,10,15,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2580,18,6,Kento MOMOTA,Lob,7,8,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2581,18,7,CHOU Tien Chen,Drop,14,10,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2582,18,8,Kento MOMOTA,Smash Defence,11,19,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2583,18,9,CHOU Tien Chen,Net Shot,11,20,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2584,18,10,Kento MOMOTA,Lob,19,1,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2585,18,11,CHOU Tien Chen,Drop,14,16,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2586,18,12,Kento MOMOTA,Smash Defence,11,17,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2587,18,13,CHOU Tien Chen,Lob,6,4,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2588,18,14,Kento MOMOTA,Drop,15,24,"[6.0, 11.0]",CHOU Tien Chen,FC/BhL/FcL/FCCD
2589,19,1,CHOU Tien Chen,Serve short,14,18,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2590,19,2,Kento MOMOTA,Lob,10,1,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2591,19,3,CHOU Tien Chen,Drop,14,18,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2592,19,4,Kento MOMOTA,Lob,11,4,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2593,19,5,CHOU Tien Chen,Clear,6,5,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2594,19,6,Kento MOMOTA,Drop,10,20,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2595,19,7,CHOU Tien Chen,Net Shot,7,19,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2596,19,8,Kento MOMOTA,Lob,10,3,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2597,19,9,CHOU Tien Chen,Clear,15,6,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2598,19,10,Kento MOMOTA,Drop,11,14,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2599,19,11,CHOU Tien Chen,Net Shot,7,20,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2600,19,12,Kento MOMOTA,Lob,2,32,"[6.0, 12.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2601,22,1,CHOU Tien Chen,Serve short,15,19,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2602,22,2,Kento MOMOTA,Lob,11,1,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2603,22,3,CHOU Tien Chen,Clear,14,4,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2604,22,4,Kento MOMOTA,Clear,11,1,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2605,22,5,CHOU Tien Chen,Clear,10,2,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2606,22,6,Kento MOMOTA,Smash,7,12,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2607,22,7,CHOU Tien Chen,Smash Defence,6,13,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2608,22,8,Kento MOMOTA,Smash Defence,6,20,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2609,22,9,CHOU Tien Chen,Net Shot,11,17,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2610,22,10,Kento MOMOTA,Lob,14,1,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2611,22,11,CHOU Tien Chen,Clear,19,4,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2612,22,12,Kento MOMOTA,Drop,11,20,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2613,22,13,CHOU Tien Chen,Net Shot,10,25,"[6.0, 15.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
2614,23,1,Kento MOMOTA,Serve short,15,19,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2615,23,2,CHOU Tien Chen,Lob,11,4,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2616,23,3,Kento MOMOTA,Clear,14,1,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2617,23,4,CHOU Tien Chen,Drop,10,17,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2618,23,5,Kento MOMOTA,Net Shot,11,24,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2619,23,6,CHOU Tien Chen,Lob,6,3,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2620,23,7,Kento MOMOTA,Drop,14,17,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2621,23,8,CHOU Tien Chen,Net Shot,10,24,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2622,23,9,Kento MOMOTA,Net Shot,7,21,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2623,23,10,CHOU Tien Chen,Lob,14,3,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2624,23,11,Kento MOMOTA,Clear,19,1,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2625,23,12,CHOU Tien Chen,Clear,14,3,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2626,23,13,Kento MOMOTA,Drop,7,18,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2627,23,14,CHOU Tien Chen,Net Shot,10,22,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2628,23,15,Kento MOMOTA,Lob,3,4,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2629,23,16,CHOU Tien Chen,Clear,15,3,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2630,23,17,Kento MOMOTA,Drop,10,16,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2631,23,18,CHOU Tien Chen,Smash Defence,10,29,"[7.0, 15.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
2632,24,1,Kento MOMOTA,Serve short,14,18,"[8.0, 15.0]",CHOU Tien Chen,FCP
2633,24,2,CHOU Tien Chen,Lob,10,3,"[8.0, 15.0]",CHOU Tien Chen,FCP
2634,24,3,Kento MOMOTA,Clear,15,4,"[8.0, 15.0]",CHOU Tien Chen,FCP
2635,24,4,CHOU Tien Chen,Smash,10,9,"[8.0, 15.0]",CHOU Tien Chen,FCP
2636,24,5,Kento MOMOTA,Net Shot,10,18,"[8.0, 15.0]",CHOU Tien Chen,FCP
2637,24,6,CHOU Tien Chen,Net Shot,7,24,"[8.0, 15.0]",CHOU Tien Chen,FCP
2638,24,7,Kento MOMOTA,Lob,11,1,"[8.0, 15.0]",CHOU Tien Chen,FCP
2639,24,8,CHOU Tien Chen,Clear,14,4,"[8.0, 15.0]",CHOU Tien Chen,FCP
2640,24,9,Kento MOMOTA,Smash,11,10,"[8.0, 15.0]",CHOU Tien Chen,FCP
2641,24,10,CHOU Tien Chen,Smash Defence,10,19,"[8.0, 15.0]",CHOU Tien Chen,FCP
2642,24,11,Kento MOMOTA,Net Shot,4,25,"[8.0, 15.0]",CHOU Tien Chen,FCP
2643,25,1,CHOU Tien Chen,Serve short,14,18,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2644,25,2,Kento MOMOTA,Lob,10,4,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2645,25,3,CHOU Tien Chen,Drop,15,14,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2646,25,4,Kento MOMOTA,Push Shot,10,8,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2647,25,5,CHOU Tien Chen,Clear,11,2,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2648,25,6,Kento MOMOTA,Smash,10,12,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2649,25,7,CHOU Tien Chen,Smash Defence,7,13,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2650,25,8,Kento MOMOTA,Push Shot,2,1,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2651,25,9,CHOU Tien Chen,Clear,15,1,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2652,25,10,Kento MOMOTA,Clear,11,2,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2653,25,11,CHOU Tien Chen,Drop,6,16,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2654,25,12,Kento MOMOTA,Net Shot,7,20,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2655,25,13,CHOU Tien Chen,Net Shot,6,24,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2656,25,14,Kento MOMOTA,Clear,14,1,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2657,25,15,CHOU Tien Chen,Clear,15,4,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2658,25,16,Kento MOMOTA,Clear,15,1,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2659,25,17,CHOU Tien Chen,Drop,10,20,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2660,25,18,Kento MOMOTA,Push Shot,11,3,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2661,25,19,CHOU Tien Chen,Clear,6,5,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2662,25,20,Kento MOMOTA,Clear,11,4,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2663,25,21,CHOU Tien Chen,Smash,7,5,"[8.0, 16.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2664,30,1,CHOU Tien Chen,Serve short,14,18,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2665,30,2,Kento MOMOTA,Push Shot,10,1,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2666,30,3,CHOU Tien Chen,Clear,14,4,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2667,30,4,Kento MOMOTA,Drop,11,20,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2668,30,5,CHOU Tien Chen,Net Shot,6,21,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2669,30,6,Kento MOMOTA,Lob,7,1,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2670,30,7,CHOU Tien Chen,Drop,15,16,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2671,30,8,Kento MOMOTA,Net Shot,11,24,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2672,30,9,CHOU Tien Chen,Lob,6,3,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2673,30,10,Kento MOMOTA,Clear,10,1,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2674,30,11,CHOU Tien Chen,Smash,10,12,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2675,30,12,Kento MOMOTA,Smash Defence,11,21,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2676,30,13,CHOU Tien Chen,Net Shot,1,23,"[9.0, 20.0]",Kento MOMOTA,FC/No/FcL/FCCD
2677,31,1,Kento MOMOTA,Serve short,14,18,"[10.0, 20.0]",Kento MOMOTA,DC
2678,31,2,CHOU Tien Chen,Push Shot,10,3,"[10.0, 20.0]",Kento MOMOTA,DC
2679,31,3,Kento MOMOTA,Clear,15,4,"[10.0, 20.0]",Kento MOMOTA,DC
2680,31,4,CHOU Tien Chen,Clear,10,1,"[10.0, 20.0]",Kento MOMOTA,DC
2681,31,5,Kento MOMOTA,Clear,10,2,"[10.0, 20.0]",Kento MOMOTA,DC
2682,31,6,CHOU Tien Chen,Drop,7,20,"[10.0, 20.0]",Kento MOMOTA,DC
2683,31,7,Kento MOMOTA,Net Shot,11,21,"[10.0, 20.0]",Kento MOMOTA,DC
2684,31,8,CHOU Tien Chen,Net Shot,6,17,"[10.0, 20.0]",Kento MOMOTA,DC
2685,31,9,Kento MOMOTA,Lob,15,8,"[10.0, 20.0]",Kento MOMOTA,DC
2686,31,10,CHOU Tien Chen,Drive,14,10,"[10.0, 20.0]",Kento MOMOTA,DC
2687,31,11,Kento MOMOTA,Smash Defence,14,20,"[10.0, 20.0]",Kento MOMOTA,DC
2688,31,12,CHOU Tien Chen,Push Shot,11,4,"[10.0, 20.0]",Kento MOMOTA,DC
2689,31,13,Kento MOMOTA,Drop,10,13,"[10.0, 20.0]",Kento MOMOTA,DC
2690,31,14,CHOU Tien Chen,Net Shot,10,24,"[10.0, 20.0]",Kento MOMOTA,DC
2691,31,15,Kento MOMOTA,Lob,7,1,"[10.0, 20.0]",Kento MOMOTA,DC
2692,31,16,CHOU Tien Chen,Clear,14,6,"[10.0, 20.0]",Kento MOMOTA,DC
2693,31,17,Kento MOMOTA,Smash,11,12,"[10.0, 20.0]",Kento MOMOTA,DC
2694,31,18,CHOU Tien Chen,Smash Defence,6,13,"[10.0, 20.0]",Kento MOMOTA,DC
2695,31,19,Kento MOMOTA,Push Shot,6,4,"[10.0, 20.0]",Kento MOMOTA,DC
2696,31,20,CHOU Tien Chen,Clear,11,1,"[10.0, 20.0]",Kento MOMOTA,DC
2697,31,21,Kento MOMOTA,Clear,10,4,"[10.0, 20.0]",Kento MOMOTA,DC
2698,31,22,CHOU Tien Chen,Smash,7,5,"[10.0, 20.0]",Kento MOMOTA,DC
2699,31,23,Kento MOMOTA,Net Shot,6,17,"[10.0, 20.0]",Kento MOMOTA,DC
2700,31,24,CHOU Tien Chen,Net Shot,7,24,"[10.0, 20.0]",Kento MOMOTA,DC
2701,31,25,Kento MOMOTA,Lob,6,1,"[10.0, 20.0]",Kento MOMOTA,DC
2702,32,1,Kento MOMOTA,Serve short,15,19,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2703,32,2,CHOU Tien Chen,Net Shot,11,21,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2704,32,3,Kento MOMOTA,Lob,14,1,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2705,32,4,CHOU Tien Chen,Drop,15,20,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2706,32,5,Kento MOMOTA,Lob,11,1,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2707,32,6,CHOU Tien Chen,Drop,10,17,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2708,32,7,Kento MOMOTA,Push Shot,11,8,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2709,32,8,CHOU Tien Chen,Drop,10,14,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2710,32,9,Kento MOMOTA,Push Shot,10,1,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2711,32,10,CHOU Tien Chen,Clear,11,3,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2712,32,11,Kento MOMOTA,Smash,11,12,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2713,32,12,CHOU Tien Chen,Smash Defence,10,17,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2714,32,13,Kento MOMOTA,Lob,3,2,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2715,32,14,CHOU Tien Chen,Smash,15,12,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2716,32,15,Kento MOMOTA,Smash Defence,11,24,"[11.0, 20.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
2717,1,1,CHOU Tien Chen,Serve short,14,17,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2718,1,2,Kento MOMOTA,Push Shot,10,1,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2719,1,3,CHOU Tien Chen,Drop,14,19,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2720,1,4,Kento MOMOTA,Net Shot,15,20,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2721,1,5,CHOU Tien Chen,Net Shot,6,21,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2722,1,6,Kento MOMOTA,Net Shot,14,24,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2723,1,7,CHOU Tien Chen,Lob,15,2,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2724,1,8,Kento MOMOTA,Drop,18,18,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2725,1,9,CHOU Tien Chen,Drive,10,24,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2726,1,10,Kento MOMOTA,Lob,7,4,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2727,1,11,CHOU Tien Chen,Smash,14,5,"[0.0, 0.0]",CHOU Tien Chen,FC/No/FcL/FCCD
2728,2,1,CHOU Tien Chen,Serve short,15,19,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2729,2,2,Kento MOMOTA,Net Shot,11,17,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2730,2,3,CHOU Tien Chen,Push Shot,10,2,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2731,2,4,Kento MOMOTA,Smash,15,12,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2732,2,5,CHOU Tien Chen,Smash Defence,10,17,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2733,2,6,Kento MOMOTA,Net Shot,6,24,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2734,2,7,CHOU Tien Chen,Net Shot,11,21,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2735,2,8,Kento MOMOTA,Push Shot,14,1,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2736,2,9,CHOU Tien Chen,Smash,15,11,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2737,2,10,Kento MOMOTA,Smash Defence,11,18,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2738,2,11,CHOU Tien Chen,Net Shot,32,24,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2739,2,12,Kento MOMOTA,Push Shot,11,1,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2740,2,13,CHOU Tien Chen,Drop,10,16,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2741,2,14,Kento MOMOTA,Net Shot,11,21,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2742,2,15,CHOU Tien Chen,Net Shot,2,24,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2743,2,16,Kento MOMOTA,Lob,15,1,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2744,2,17,CHOU Tien Chen,Drop,14,24,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2745,2,18,Kento MOMOTA,Net Shot,11,21,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2746,2,19,CHOU Tien Chen,Net Shot,6,23,"[0.0, 1.0]",Kento MOMOTA,FC/No/FcL/FCCD
2747,3,1,Kento MOMOTA,Serve short,15,19,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2748,3,2,CHOU Tien Chen,Net Shot,11,24,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2749,3,3,Kento MOMOTA,Push Shot,14,1,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2750,3,4,CHOU Tien Chen,Drop,14,12,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2751,3,5,Kento MOMOTA,Drive,11,6,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2752,3,6,CHOU Tien Chen,Smash Defence,6,14,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2753,3,7,Kento MOMOTA,Smash Defence,12,20,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2754,3,8,CHOU Tien Chen,Net Shot,10,21,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2755,3,9,Kento MOMOTA,Push Shot,14,2,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2756,3,10,CHOU Tien Chen,Clear,11,6,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2757,3,11,Kento MOMOTA,Smash,15,8,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2758,3,12,CHOU Tien Chen,Smash Defence,2,17,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2759,3,13,Kento MOMOTA,Push Shot,6,1,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2760,3,14,CHOU Tien Chen,Clear,11,4,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2761,3,15,Kento MOMOTA,Drop,15,13,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2762,3,16,CHOU Tien Chen,Push Shot,6,6,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2763,3,17,Kento MOMOTA,Smash,7,11,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2764,3,18,CHOU Tien Chen,Net Shot,10,16,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2765,3,19,Kento MOMOTA,Smash Defence,10,21,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2766,3,20,CHOU Tien Chen,Net Shot,10,24,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2767,3,21,Kento MOMOTA,Lob,15,1,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2768,3,22,CHOU Tien Chen,Clear,14,3,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2769,3,23,Kento MOMOTA,Clear,11,27,"[1.0, 1.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
2770,4,1,CHOU Tien Chen,Serve short,14,18,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2771,4,2,Kento MOMOTA,Push Shot,10,4,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2772,4,3,CHOU Tien Chen,Smash,10,10,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2773,4,4,Kento MOMOTA,Net Shot,14,13,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2774,4,5,CHOU Tien Chen,Net Shot,7,24,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2775,4,6,Kento MOMOTA,Net Shot,11,21,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2776,4,7,CHOU Tien Chen,Lob,10,4,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2777,4,8,Kento MOMOTA,Drop,15,20,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2778,4,9,CHOU Tien Chen,Net Shot,10,21,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2779,4,10,Kento MOMOTA,Push Shot,11,1,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2780,4,11,CHOU Tien Chen,Drop,15,20,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2781,4,12,Kento MOMOTA,Push Shot,15,6,"[1.0, 2.0]",Kento MOMOTA,FC/BhL/No/FCCD
2782,5,1,Kento MOMOTA,Serve short,14,18,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2783,5,2,CHOU Tien Chen,Net Shot,10,24,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2784,5,3,Kento MOMOTA,Net Shot,15,21,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2785,5,4,CHOU Tien Chen,Push Shot,14,1,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2786,5,5,Kento MOMOTA,Smash,19,12,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
2787,5,6,CHOU Tien Chen,Smash Defence,10,20,"[2.0, 2.0]",CHOU Tien Chen,FC/No/FcL/No
